pmid,title,abstract,journal,pub_date
40219029,"Effects of Lactobacillus paracei JY062 Postbiotic on Intestinal Barrier, Immunity, and Gut Microbiota.","Research on postbiotics derived from probiotic fermented milk bases require further expansion, and the mechanisms through which they exert their effects have yet to be fully elucidated. This study utilized in vitro cell co-culture, digestion, and fermentation experiments, combined with targeted T500 technology, to elucidate the mechanism by which postbiotic Pa JY062 safeguards intestinal health. Compared to the LPS group, Pa JY062 boosted phagocytic ability in RAW264.7 macrophages, decreased NO ...",Nutrients,2025-Apr
40169760,A double blinded randomized placebo trial of Bifidobacterium animalis subsp. lactis BLa80 on sleep quality and gut microbiota in healthy adults.,"Human sleep quality is intricately linked to gut health. Emerging research indicates that Bifidobacterium animalis subsp. lactis BLa80 has the potential to ameliorate gut microbiota dysbiosis. This randomized, placebo-controlled study evaluated the impact of BLa80 supplementation on sleep quality and gut microbiota in healthy individuals. One hundred and six participants were randomly assigned to receive either a placebo (maltodextrin) or BLa80 (maltodextrin + BLa80 at 10 billion CFU/day) for 8 ...",Scientific reports,2025-Apr
40085732,Bioactive Compounds and Antioxidant Properties of Sheep's Milk Yogurt Enriched with a Postbiotic Extract from Lactiplantibacillus plantarum UCLM56: Effects of In Vitro Digestion and Fermentation.,"Lactic acid bacteria present in yogurts produce bioactive compounds, such as gamma-aminobutyric acid (GABA) and short-chain fatty acids (SCFAs). Sheep's milk yogurt is an excellent medium to enhance their bioactive properties. In this study, the impact of adding an extract derived from the GABA-producing strain Lactiplantibacillus plantarum UCLM56 to sheep's milk yogurt was evaluated in terms of its bioactive and antioxidant properties. Samples were subjected to in vitro digestion and fermentati...",Journal of agricultural and food chemistry,2025-Mar
40045653,Postbiotics Made From Selected Lactic Acid Bacteria Improves Chronic Restraint Stress-Induced Anhedonia and Sleep Disorders.,"Sleep disorders have become one of the most prevalent neuropsychiatric disorders in recent years. This study aimed to investigate the effects of postbiotics derived from selected lactic acid bacteria on anhedonia and sleep disorders in chronic restraint stress (CRS)-induced mice, as well as their potential mechanisms. Mice were orally administered normal saline, low, medium, or high doses of postbiotics for 30 days, with CRS applied from days 1 to 21. The medium dose of postbiotics significantly...",Molecular nutrition & food research,2025-Apr
40008414,"Probiotic enhanced immunity and mental wellbeing of generally healthy women: a randomised, placebo-controlled and double-blind study.","The elucidation of the gut-brain axis underscores the critical role of probiotics in enhancing mental wellbeing through immunomodulatory mechanisms. We thus aimed to investigate the effects of a probiotic Lactiplantibacillus plantarum Probio87 (orally administered one sachet/day; 9 log cfu/sachet) or placebo for 12-weeks, on immunity and brain health, via possible mechanisms of inflammation and neurotransmitter functions in a generally healthy women population. A parallel, randomised, double-bli...",Beneficial microbes,2025-Feb
39985303,"Postbiotic potential of Lactococcus lactis CNCM I-5388 in alleviating visceral pain in female rat through GABA production: The innovative concept of the ""active-GAD bag"".","Irritable bowel syndrome (IBS) is a multifactorial disorder of the gut-brain axis, characterized by visceral hypersensitivity (VH). Psychobiotics, through GABA synthesis, are good candidates to alleviate gastrointestinal discomfort. Here, we analyzed the GABA-producer Lactococcus lactis CNCM I-5388 as an active-enzyme postbiotic to relieve VH mediated by psychological stress. L. lactis CNCM I-5388 was inactivated by ethanol while maintaining its glutamate decarboxylase (GAD) activity. This EtOH-...",FASEB journal : official publication of the Federation of American Societies for Experimental Biology,2025-Feb
39970858,"Efficacy and safety of standardized lime peel supplement in adults with sleep disturbance: A randomized, double-blind, placebo-controlled, polysomnographic study.","Citrus peels are rich in flavonoids with potential sedative-hypnotic effects; however, these effects have not yet been fully explored. We previously demonstrated that, in mice, standardized lime peel supplement (SLPS) induced non-rapid eye movement sleep and shortened sleep latency through GABAA receptors activation.",Phytomedicine : international journal of phytotherapy and phytopharmacology,2025-Apr
39962981,From in silico screening to in vivo validation in zebrafish - a framework for reeling in the right psychobiotics.,"The potential of gut bacteria to interact with the nervous system is now well known. Therefore, the characterization of bacterial strains that can modulate signalling pathways of the nervous system is a topic of growing interest, as it represents a potential alternative therapeutic target to treat central nervous system disorders. However, a streamlined screening framework is required to guide the rational identification and selection of such bacteria, known as psychobiotics. In this work, we in...",Food & function,2025-Mar
39705862,Membrane Vesicles from Lactobacillus Acidophilus Reduce Intestinal Inflammation and Increase 5-HT in the Substantia Nigra of Rats with Parkinson's Disease.,This study aimed to investigate the role of membrane vesicles (MVs) from the probiotic Lactobacillus acidophilus in reducing intestinal inflammation and increasing 5-hydroxytryptamine (5-HT) and tyrosine hydroxylase (TH) in the substantia nigra in the 6-hydroxydopamine (6-OHDA) rat model of Parkinson's disease (PD).,Archives of medical research,2025-Apr
39683592,"Effects of Melissa officinalis Phytosome on Sleep Quality: Results of a Prospective, Double-Blind, Placebo-Controlled, and Cross-Over Study.","Melissa officinalis standardised extracts, characterised by the presence of hydroxycinnamic acids, have been experimentally demonstrated to be endowed with anti-anxiety and anti-insomnia pharmacological actions. These effects, probably attributable, at least in part, to the role played by rosmarinic acid on GABA-T, have not always been observed in a reproducible manner in humans, perhaps due to the poor bioavailability of these compounds.",Nutrients,2024-Dec
39519543,Alleviation of Immobilization Stress or Fecal Microbiota-Induced Insomnia and Depression-like Behaviors in Mice by Lactobacillus plantarum and Its Supplement.,"Insomnia (sleeplessness) is a potential symptom of stress-induced depression/anxiety (DA), which induces TNF-α expression. Therefore, this study aimed to examine the effect of Lactobacillus (Lactiplantibacillus) plantarum P72, isolated as a strain suppressing lipopolysaccharide-induced expression of TNF-α in Caco2 cells, on DA and insomnia in immobilization stress (IS)- or cultured fecal microbiota (cFM)-treated mice. Oral administration of live or heat-killed P72 (hP72) reduced IS- or cFM-induc...",Nutrients,2024-Oct
39519539,The Impact of Bioactive Molecules from Probiotics on Child Health: A Comprehensive Review.,"Background: This review investigates the impact of bioactive molecules produced by probiotics on child health, focusing on their roles in modulating gut microbiota, enhancing immune function, and supporting overall development. Key metabolites, including short-chain fatty acids (SCFAs), bacteriocins, exopolysaccharides (EPSs), vitamins, and gamma-aminobutyric acid (GABA), are highlighted for their ability to maintain gut health, regulate inflammation, and support neurodevelopment. Objectives: Th...",Nutrients,2024-Oct
39458455,In Vitro Mechanistic Studies of a Standardized Sustainable Grape Seed Extract for Potential Application as a Mood-Modulating and Cognition-Enhancing Supplement.,"Grape seed extract (GSE) from Vitis vinifera L. is rich in polyphenols and oligomeric proanthocyanidin complexes (OPCs), and it has shown potential benefits in managing low mood and cognitive function. In this study, we investigated the potential bioactivities of Enovita®, a standardized GSE extract (GSEe herein) rich in OPCs, in key mechanistic pathways related to low mood conditions and cognitive function.",Nutrients,2024-Oct
39317299,"Effects of a food supplement containing phosphatidylserine on cognitive function in Chinese older adults with mild cognitive impairment: A randomized double-blind, placebo-controlled trial.","Phosphatidylserine (PS) and α-Linolenic acid (ALA), are positively associated with cognitive function, but their combination effects and possible mechanisms remain unclear. We aimed to explore the effects on cognition and potential mechanism of the supplements.",Journal of affective disorders,2025-Jan
39275298,"Efficacy of Food Supplement Based on Monacolins, γ-Oryzanol, and γ-Aminobutyric Acid in Mild Dyslipidemia: A Randomized, Double-Blind, Parallel-Armed, Placebo-Controlled Clinical Trial.","The risk of cardiovascular disease (CVD) is approximately doubled in subjects with hypercholesterolemia compared to those with normal blood cholesterol levels. Monacolin K (MK), the main active substance in rice fermented by the Monascus purpureus, acts on cholesterol metabolism. Rice also contains other bioactive compounds such as γ-oryzanol (OZ) and γ-aminobutyric acid (GABA). In a randomized, placebo-controlled, double-blind trial, the efficacy and tolerability of a food supplement (FS) based...",Nutrients,2024-Sep
39174711,Mitigation of aging-related plasticity decline through taurine supplementation and environmental enrichment.,"Aging-related biochemical changes in nerve cells lead to dysfunctional synapses and disrupted neuronal circuits, ultimately affecting vital processes such as brain plasticity, learning, and memory. The imbalance between excitation and inhibition in synaptic function during aging contributes to cognitive impairment, emphasizing the importance of compensatory mechanisms. Fear conditioning-related plasticity of the somatosensory barrel cortex, relying on the proper functioning and extensive up regu...",Scientific reports,2024-Aug
39163908,Gaba-producing lactobacilli boost cognitive reactivity to negative mood without improving cognitive performance: A human Double-Blind Placebo-Controlled Cross-Over study.,"Psychobiotic bacteria are probiotics able to influence stress-related behavior, sleep, and cognitive outcomes. Several in vitro and human studies were performed to assess their physiological potential, to find strains having psychotropic activity in humans, and to elucidate the metabolic pathways involved. In our previous in vitro study, we identified two strains Levilactobacillus brevis P30021 and Lactiplantibacillus plantarum P30025, able to produce GABA and acetylcholine, being promising cand...","Brain, behavior, and immunity",2024-Nov
38977897,A probiotic NVP1704 alleviates stress-induced sleeplessness/depression-like symptoms in mice by upregulating serotonergic and GABAergic systems and downregulating NF-κB activation.,"Sleeplessness (insomnia) is a potential symptom of depression. A probiotic NVP1704 alleviates depression-like behavior and neuroinflammation in mice. Therefore, to understand whether NVP1704 could be effective against sleeplessness in vivo, we exposed immobilization stress (IS) in mice, then orally administered NVP1704 for 5 days, and assayed depression/anxiety-like behavior in the open field, elevated plus maze, and tail suspension tests, sleeping latency time, and sleep duration, euthanized th...",Letters in applied microbiology,2024-Jul
38960388,Beneficial effect of GABA-producing Lactiplantibacillus strain LPB145 isolated from cheese starters evaluated in anxiety- and depression-like behaviours in rats.,"In a previous study, we reported the in vitro potential probiotic and gamma-aminobutyric acid (GABA) production, of several strains from a collection of Lactiplantibacillus (Lpb) strains within the community of natural whey starters from the artisanal cheese industry. GABA is a non-protein amino acid widely distributed in nature and produced in animals, plants, and microorganisms. However, the best known role of GABA is its function as the major inhibitory neurotransmitter of the central nervous...",Beneficial microbes,2024-Jul
38878704,"Whole-genome analysis, evaluation and regulation of in vitro and in vivo GABA production from Levilactobacillus brevis YSJ3.","Gamma-aminobutyric acid (GABA) produced by lactic acid bacteria (LAB) is safe and has several health benefits. Levilactobacillus brevis YSJ3 was selected from 110 LAB. It exhibited the highest in vitro GABA production level of 970.10 μg/mL. Whole-genome analysis revealed that L. brevis YSJ3 contained gadR, gadC, gadB and gadA. Furthermore, the Luedeking-Piret model was fitted, which indicated that GABA production was divided into three stages. The gadR 0079, gadC 0080, and gadB 0081 were confirm...",International journal of food microbiology,2024-Aug
38869657,"Effects of Bifidobacterium breve 207-1 on regulating lifestyle behaviors and mental wellness in healthy adults based on the microbiome-gut-brain axis: a randomized, double-blind, placebo-controlled trial.",Our study aimed to explore the efficacy of Bifidobacterium breve 207-1 on specific neurotransmitters and hormones and the ability to regulate lifestyle behaviors in healthy adults.,European journal of nutrition,2024-Oct
38833771,Dietary supplementation with grape seed extract from Vitus vinifera prevents suppression of GABAergic protein expression in female Sprague Dawley trigeminal ganglion in a model of chronic temporomandibular joint disorder.,To investigate cellular changes in protein expression in the trigeminal ganglion in an established preclinical chronic model of temporomandibular joint disorder (TMD) in response to grape seed extract (GSE) supplementation based on its beneficial use in preclinical chronic orofacial pain models.,Archives of oral biology,2024-Sep
38828862,Regulation of gut microbiota and serum neurotransmitters in mice by Streptococcus thermophilus GA8- and Lacticaseibacillus rhamnosus HAO9-fermented milk containing high levels of gamma-aminobutyric acid.,"Gamma-aminobutyric acid (GABA) is an important neurotransmitter in the human body, with several negative emotions reported as being associated with GABA dysregulation. This study investigates the safety and modulatory effects of GABA-enriched milk, fermented by Streptococcus thermophilus GA8 and Lacticasebacillus rhamnosus HAO9, on the gut microbiota and neurotransmitter profiles in mice.",Journal of the science of food and agriculture,2024-Oct
38555616,[Estimation of gammaaminobutyric acid intake from the human diet].,"Gamma-aminobutyric acid (GABA) is an endogenous bioactive compound with essential properties for the normal functioning of the human nervous system. As a potent neurotransmitter, it plays an important role in modulating synaptic transmission by exerting phasic inhibition of neurons. This and other effects of GABA provide the phenomenon of neural tissue plasticity underlying learning, memory, maturation and repair of neural tissue after damage. It also has a wide range of biological actions, incl...",Voprosy pitaniia,2024
38487926,Prophylactic Supplementation with Lactobacillus Reuteri or Its Metabolite GABA Protects Against Acute Ischemic Cardiac Injury.,"The gut microbiome has emerged as a potential target for the treatment of cardiovascular disease. Ischemia/reperfusion (I/R) after myocardial infarction is a serious complication and whether certain gut bacteria can serve as a treatment option remains unclear. Lactobacillus reuteri (L. reuteri) is a well-studied probiotic that can colonize mammals including humans with known cholesterol-lowering properties and anti-inflammatory effects. Here, the prophylactic cardioprotective effects of L. reute...","Advanced science (Weinheim, Baden-Wurttemberg, Germany)",2024-May
38350464,Bifidobacterium adolescentis - a beneficial microbe.,"Bifidobacterium adolescentis is one of the most abundant bifidobacterial species in the human large intestine, and is prevalent in 60-80% of healthy human adults with cell densities ranging from 109-1010 cells/g of faeces. Lower abundance is found in children and in elderly individuals. The species is evolutionary adapted to fermenting plant-derived glycans and is equipped with an extensive sugar transporter and degradation enzymes repertoire. Consequently, the species is strongly affected by di...",Beneficial microbes,2023-Nov
38350463,Gut production of GABA by a probiotic formula: an in vitro study.,"The objective of this study was to evaluate the influence of a probiotic formula on the production of neuroactive compounds in different parts of the colon in batch culture and in vitro gut simulator experiments. Thirteen lactic acid bacterial strains, belonging to the species Levilactobacillus brevis, Lactiplantibacillus plantarum, Lacticaseibacillus paracasei, Ligilactobacillus salivarius, Streptococcus thermophilus, were characterised for their in vitro ability to produce neurotransmitters. L...",Beneficial microbes,2024-Jan
38321713,"GABA Supplementation, Increased Heart-Rate Variability, Emotional Response, Sleep Efficiency and Reduced Depression in Sedentary Overweight Women Undergoing Physical Exercise: Placebo-Controlled, Randomized Clinical Trial.","Gamma-aminobutyric acid (GABA) serves as a pivotal neurotransmitter implicated in the pathogenesis of stress, anxiety, sleep-related disorders, and heart rate (HR) reactions. Heart-rate variability (HRV), modulated by the sympathetic and parasympathetic branches of the autonomic nervous system (ANS), offers insights into cardiac autonomic control and cardiovascular well-being. The present study aimed to explore the impact of GABA supplementation on emotional metrics, sleep quality, and HRV in se...",Journal of dietary supplements,2024
38128887,"Bifidobacterium breve M-16V regulates the autonomic nervous system via the intestinal environment: A double-blind, placebo-controlled study.","We conducted a randomized controlled trial to investigate the potential of Bifidobacterium breve M-16 V to improve mood in humans. In this evaluation, we incorporated the use of near-infrared spectroscopy (NIRS), which has been used to evaluate mood states in studies with small sample sizes. Participants were given B. breve M-16 V (20 billion cells/day) for 6 weeks, and their mood state was assessed before and after ingestion. NIRS data were collected at rest and during a mental arithmetic task ...",Behavioural brain research,2024-Mar
38087304,Beneficial effects of GABA-producing potential probiotic Limosilactobacillus fermentum L18 of human origin on intestinal permeability and human gut microbiota.,"Gamma-aminobutyric acid (GABA) is a non-protein amino acid with neuroinhibitory, antidiabetic, and antihypertensive properties and is used as a drug for treating anxiety and depression. Some strains of lactobacilli are known to produce GABA and strengthen the gut barrier function which play an important role in ameliorating the effects caused by the pathogen on the gut barrier. The probiotic bacteria are also known to modulate the human fecal microbiota, however, the role of GABA-producing strai...",Microbial cell factories,2023-Dec
37991375,Mouse intestinal microbiome modulation by oral administration of a GABA-producing Bifidobacterium adolescentis strain.,"The gut microbiome-brain communication signaling has emerged in recent years as a novel target for intervention with the potential to ameliorate some conditions associated with the central nervous system. Hence, probiotics with capacity to produce neurotransmitters, for instance, have come up as appealing alternatives to treat disorders associated with disbalanced neurotransmitters. Herein, we further deep into the effects of administering a gamma-aminobutyric acid (GABA)-producing Bifidobacteri...",Microbiology spectrum,2024-Jan
37473590,Effects of probiotics on GABA/glutamate and oxidative stress in PTZ- induced acute seizure model in rats.,"Studies conducted in recent years have indicated a relationship between epilepsy and gut microbiota. Ion channels, excitatory/inhibitory balance and regulatory systems play a role in the pathophysiology of epilepsy. In addition, gut dysbiosis is also involved in the pathophysiology of epilepsy. This research investigated the impacts of probiotic mixture on epileptic seizures, Gamma aminobutyric acid (GABA), glutamate, and TAS and TOS levels in hippocampal tissue in the PTZ-induced acute seizure ...",Epilepsy research,2023-Sep
37466831,Genome Analysis of Potential Probiotic Levilactobacillus brevis AcCh91 Isolated from Indian Home-Made Fermented Milk Product (Chhurpi).,"Consumption of naturally fermented milk (NFM) products is the dietary culture in India. The mountainous people of Arunachal Pradesh in India prepare the assorted artisanal home-made NFM products from cow and yak milk. Previously, we isolated and identified 76 strains of lactic acid bacteria (LAB) from NFM products of Arunachal Pradesh, viz. mar, chhurpi and churkam. We hypothesized that some of these LAB strains may possess probiotic potentials; hence, we investigated the probiotic potentials of...",Probiotics and antimicrobial proteins,2024-Oct
37445611,A Diet Enriched with Lacticaseibacillus rhamnosus HN001 and Milk Fat Globule Membrane Alters the Gut Microbiota and Decreases Amygdala GABA a Receptor Expression in Stress-Sensitive Rats.,"Brain signalling pathways involved in subclinical anxiety and depressed mood can be modulated via the gut brain axis (GBA), providing the potential for diet and dietary components to affect mood. We investigated behavioural, physiological and gut microbiome responses to the Lacticaseibacillus rhamnosus strain HN001 (LactoB HN001™), which has been shown to reduce postpartum anxiety and depression, and a milk fat globule membrane-enriched product, Lipid 70 (SurestartTM MFGM Lipid 70), which has be...",International journal of molecular sciences,2023-Jun
37364014,A systematic review of the association between zinc and anxiety.,"The incidence of anxiety, which stems from both intrinsic and extrinsic factors, has been increasing worldwide. Various methods by which it can be treated or prevented have been reported thus far. One of the most popular and effective treatments is supplementation therapy. Zinc, which is an essential nutrient found in various plants, animal foods, and supplements, has been shown to be a potential nutrient in anxiety reduction by acting on γ-aminobutyric acid (GABA), glutamatergic, serotonergic, ...",Nutrition reviews,2024-Apr
37347184,Orally Administered Bifidobacterium adolescentis Diminishes Serum Glutamate Concentration in Mice.,"Several studies have described the contribution of glutamate-transforming microbiota to the development of chronic ailments. For instance, the blood concentration of glutamate is higher in some patients with fibromyalgia, chronic fatigue, and pain. Taking advantage of a naturally occurring strain of Bifidobacterium that is able to transform glutamate in γ-aminobutyric caid (GABA), B. adolescentis IPLA60004, we designed a placebo-controlled intervention to test if the presence of this GABA-produc...",Microbiology spectrum,2023-Aug
