pmid,title,abstract,journal,pub_date
41233937,"Red seaweed supplementation suppresses methanogenesis in the rumen, revealing potentially advantageous traits among hydrogenotrophic bacteria.","Macroalgae belonging to the genus Asparagopsis have shown to reduce methane (CH4) production during rumen fermentation, while increasing feed efficiency when added to the feed of cattle. However, little is known about how the rumen microbiome responds to Asparagopsis supplementation, and how changes in the microbiome may contribute to changes in rumen function and host phenotype. Here, we generated and analyzed metagenomic and metatranscriptomic data from the rumen microbiome from cows receiving...",Microbiome,2025-Nov
41233886,"Non-inferiority Assessment of Maternal Adherence to Supplements, a Trial on the Effects of Multiple Micronutrient Supplementation (NAMASTE-MMS) in Nepal: study protocol.","Micronutrient deficiencies among pregnant women contribute to adverse maternal and neonatal outcomes. Multiple micronutrient supplementation (MMS) has proven its superiority when compared to the standard iron and folic acid (IFA) supplementation for maternal and infant morbidity and mortality. The Government of Nepal is exploring the scale-up of MMS, but first requires evidence such as on its adherence and acceptability. The objective of this study, thus, is to generate this needed evidence.",Trials,2025-Nov
41233756,"Inulin-induced improvements on bowel habit and gut microbiota in adults with functional constipation: findings of a randomized, double-blind, placebo-controlled study.","Functional constipation is a common disorder of the gut-brain interaction characterized by infrequent bowel movements and hard stools, which substantially affects patients' quality of life. Supplementation with gut microbiome-targeted prebiotics is a promising non-pharmacological alternative to current treatments.",BMC gastroenterology,2025-Nov
41233420,"Effect of dietary supplementation of herbal immuno-modulator on growth performance, immune response and serum biochemical indices of broiler chickens.","In poultry production, immune-modulators are used to strengthen the birds' natural defenses against diseases, promote general health, increase productivity, and reduce the need for antibiotics. A 6-weeks study was designed to determine the efficacy herbal immuno-modulator (HIM) on growth performance, immune response and serum biochemical indices of broiler chickens. A total of 240 straight run day old broiler chicks (CARIBRO Dhanraja) were allotted to six treatment groups in a completely randomi...",Scientific reports,2025-Nov
41233303,"Iron absorption and loss, and efficacy of iron supplementation with and without prebiotics in children with virally suppressed HIV: three prospective studies in South Africa.","Children living with HIV are at risk for iron deficiency, yet optimal strategies for prevention and treatment remain unclear. Here, we investigate iron absorption, losses, and the efficacy and safety of oral iron supplementation with versus without prebiotics in three prospective studies in children with virally suppressed HIV in South Africa (NCT03572010, NCT04931641). In the first study, using stable iron isotopes, we show that iron absorption from iron-fortified maize porridge, a lipid-based ...",Nature communications,2025-Nov
41231045,Acute and Intermittent Exogenous Ketosis to Support Recovery From Exercise and Adaptations to Exercise Training: A Narrative Review.,"The ketone bodies acetoacetate (AcAc) and β-hydroxybutyrate (βHB) have pleiotropic effects in multiple organs including the brain, heart, and skeletal muscle by serving as an alternative substrate for energy provision, and by acting as a signaling molecule modulating inflammation, oxidative stress, anabolic and catabolic processes, and gene expression. Ketogenic precursors such as 1,3-butanediol and medium-chain fatty acids, and ketone body-containing compounds such as ketone salts and ketone es...",Scandinavian journal of medicine & science in sports,2025-Nov
41229060,Elucidating the probiotic strategy with Pediococcus acidilactici BCB1H and Lactiplantibacillus plantarum HMX2 for restoring normal functions of gut and suppressing inflammation in a DSS-induced colitis animal model.,"Several inflammatory diseases, including colitis, are treated via probiotics but still the mechanism is not clear.",Allergologia et immunopathologia,2025
41229051,Network pharmacology-guided probiotic metabolite therapy for acne vulgaris to target Cutibacterium acnes CAMP factors through Pediococcus acidilactici BCBH1 fatty acids.,"Acne vulgaris is a chronic inflammatory skin disorder predominantly caused by Cutibacterium acnes and its virulence-associated CAMP (Christie-Atkins-Munch-Petersen) factors, particularly CAMP1 and CAMP2, which contribute to inflammation and bacterial survival. With increasing antibiotic resistance and concerns over microbiome disruption from conventional treatments, probiotic-derived postbiotics present a promising alternative. This study aimed to investigate the anti-acne potential of fatty aci...",Allergologia et immunopathologia,2025
41228567,Can Dietary Supplements Support Muscle Function and Physical Activity? A Narrative Review.,"Dietary supplementation is commonly used by athletes to gain muscle mass, enhance performance, and improve recovery. Most adults engage in insufficient physical activity. Yet healthy muscles are also critical for activities of daily living (ADLs), maintaining a good quality of life and positive ageing. There is growing interest in whether dietary supplementation is of value, particularly among subgroups such as the occasionally active, the ill and elderly, and peri- and menopausal women. By focu...",Nutrients,2025-Nov
41228546,Safety Assessment and Probiotic Potential of a Novel Species Lactobacillus xujianguonis.,"Background: Some lactobacilli strains have been documented to cause bacteremia and sepsis in immunocompromised or critically ill hospitalized patients, challenging the universally presumed safety of lactobacilli. Therefore, strain-specific risk assessments are required for the use of Lactobacillus as a probiotic. Lactobacillus xujianguonis, a novel Lactobacillus species isolated from Marmota himalayana, has probiotic potential but lacks safety data. Objective: To evaluate the preclinical safety ...",Nutrients,2025-Nov
41228519,"Lactiplantibacillus plantarum WLPL04 from Human Breast Milk Attenuates Hyperuricemia via Coordinated Purine Salvage Pathway, Renal Transporter Regulation, and Gut Microbiota Remodeling.","Hyperuricemia (HUA), a metabolic disorder characterized by high serum uric acid (UA) level, presents a growing global health challenge.",Nutrients,2025-Oct
41228512,The Effect of Maternal Folic Acid Supplementation on Neurodevelopmental Disorders in Offspring: An Umbrella Review of Systematic Reviews and Meta-Analyses.,"Objectives: Maternal folic acid supplementation is recommended to prevent neural tube defects (NTDs), yet its influence on offspring neurodevelopmental disorders (NDDs) remains uncertain. This umbrella review aims to evaluate whether maternal folic acid supplementation before and/or during pregnancy affects the risk of NDDs. Methods: We conducted a systematic search in MEDLINE, Cochrane Library, EMBASE, PubMed, and Web of Science from inception to 30 June 2025, to identify systematic reviews (SR...",Nutrients,2025-Oct
41228502,A Combination of Lacticaseibacillus paracasei CECT 30660 and Bifidobacterium longum subsp. infantis CECT 7210 Cell-Free Supernatants Reduces LPS-Induced Preterm Birth and Systemic Inflammation in Pregnant Mice.,"Background/Objectives. Preterm birth (PTB), affecting approximately 11.1% of pregnancies globally, often results from inflammation at the maternal-fetal interface triggered by microbial or immune dysregulation. This study investigates the efficacy of cell-free supernatant derived from Bifidobacterium longum subsp. infantis CECT 7210 and Lacticaseibacillus paracasei CECT 30660 in mitigating inflammation-induced PTB in a murine model. Methods. Lipopolysaccharide (LPS) was administered to induce pr...",Nutrients,2025-Oct
41228495,"Editorial: Diet, Nutrition, Supplements, and Integrative Oncology in Cancer Care.","The Special Issue ""Diet, Nutrition, Supplements and Integrative Oncology in Cancer Care"" brings together emerging evidence and international perspectives on the pivotal role of nutrition and integrative approaches in oncology. Eight peer-reviewed articles explore the interface between dietary interventions, supplement use, and integrative care models. Collectively, these studies underscore that nutritional and complementary strategies are not peripheral but fundamental to improving patient outco...",Nutrients,2025-Oct
41228481,Effects of Acute Fish Oil Supplementation on Muscle Function and Soreness After Eccentric Contraction-Induced Muscle Damage.,The primary aim of this study was to determine the efficacy of acute fish oil (FO) supplementation on indices of exercise-induced muscle damage (EIMD) in young healthy adults.,Nutrients,2025-Oct
41228463,The Effects of 12-Week Prebiotic Supplementation on General Wellness and Exercise-Induced Gastrointestinal Symptoms in Recreationally Trained Endurance Athletes: A Triple-Blind Randomised Controlled Pilot Trial.,"Background/Objectives: Ingestion of galactooligosaccharides (GOSs) or GOS mixtures has been purported to improve exercise-induced gastrointestinal (GI) distress and post-exercise recovery. However, the effects have not been explored in recreationally trained endurance athletes. This triple-blind randomised controlled trial, therefore, investigated whether 12 weeks of B-GOS® supplementation affects gastrointestinal comfort and psychological wellbeing in recreational athletes. Methods: Eighteen ph...",Nutrients,2025-Oct
41228462,Effect of Vitamin D Supplementation on Oxidative Stress Biomarkers in Women Following Religious or Intermittent Fasting Patterns.,"Vitamin D supplementation may influence oxidative stress, but evidence in populations following specific dietary patterns is limited.",Nutrients,2025-Oct
41228460,Probiotic Supplementation Enhances the Effects of a Nutritional Intervention on Quality of Life in Women with Hashimoto's Thyroiditis-A Double-Blind Randomised Study.,"Background: Hashimoto's thyroiditis (HT) is characterised by chronic inflammation of the thyroid gland. The impact of a health-promoting diet and probiotics on health and quality of life, as well as on the anti-thyroid peroxidase antibody (anti-TPO), is increasingly being researched. However, the relevance of these factors to the course of HT is yet to be fully established. Objective: The aim of this study was to assess the impact of a 12-week nutritional intervention, comprising a rational, hea...",Nutrients,2025-Oct
41228413,Probiotic Sheep Milk: Physicochemical Properties of Fermented Milk and Viability of Bacteria Under Simulated Gastrointestinal Conditions.,"Within the spectrum of lactic acid bacteria, Lacticaseibacillus casei and Lactobacillus johnsonii are of particular technological and nutritional significance. Protein fortification of fermented dairy systems offers dual benefits: it improves product quality while enhancing probiotic resilience. Supplementary proteins supply bioavailable nitrogen and peptides that stimulate bacterial metabolism and contribute to a viscoelastic gel matrix that buffers cells against gastric acidity and bile salts....",Nutrients,2025-Oct
41228407,Synergistic Effects of Exercise and Nano-Curcumin Supplementation in Women with Lifestyle-Related Diseases: A Scoping Review.,"Background/Objectives: Lifestyle-related diseases such as obesity, diabetes, hypertension, metabolic syndrome, non-alcoholic fatty liver disease (NAFLD), and osteoarthritis disproportionately affect women due to hormonal, metabolic, and socio-cultural factors. Emerging evidence suggests that combining structured exercise with nano-curcumin, a bioavailable phytochemical formulation with potent antioxidant and anti-inflammatory properties, may provide synergistic benefits. This scoping review syst...",Nutrients,2025-Oct
41228403,The Role of Vitamins in Sepsis: A Narrative Review.,"Sepsis remains one of the major challenges in modern intensive care, characterized by high mortality and complex metabolic and immunological disturbances. Given the limited effectiveness of current therapeutic strategies, increasing attention has been directed toward supportive interventions aimed at restoring metabolic homeostasis. Particular interest has been focused on selected vitamins that exhibit pleiotropic biological effects. Thus, we summarized the current evidence on the role of select...",Nutrients,2025-Oct
41228392,Nutrition and Gut Microbiome in the Prevention of Food Allergy.,"Background: Food allergies are increasingly recognized as a global health concern, influenced by early-life nutrition and the gut microbiome. This systematic review examined randomized controlled trials from 2005 to 2025 assessing the effects of probiotics, prebiotics, and synbiotics in preventing food allergies. Methods: Fourteen studies involving 5685 participants, including pregnant women, infants, and children with or without diagnosed food allergies, were analyzed. While several interventio...",Nutrients,2025-Oct
41228388,Natural Compounds Targeting SIRT1 and Beyond: Promising Nutraceutical Strategies Against Atherosclerosis.,"Background/Objectives: Atherosclerosis remains a leading cause of morbidity and mortality worldwide, with an urgent need for novel preventive and therapeutic strategies. Sirtuin 1 (SIRT1), an NAD+-dependent deacetylase, has emerged as a central regulator of vascular homeostasis, modulating oxidative stress, inflammation, lipid metabolism, and endothelial function. Increasing evidence highlights that some natural activators of SIRT1 may be interesting in mitigating the development of cardiovascul...",Nutrients,2025-Oct
41227314,The Effect of Nutritional Supplementation in Ex Vivo Lung Perfusion Perfusate on Human Lung Endothelial Cell Function.,"Clinical application of ex vivo lung perfusion (EVLP) has increased marginal donor lung utilization. It has been developed as a platform for donor lung reconditioning. However, many of the current repair strategies are limited by a maximum reliable EVLP circuit duration of 12 h. Past studies have successfully extended EVLP through nutrient supplementation, but the exact components and respective mechanisms by which EVLP is extended remains unknown. As such, the focus of this study was to systema...",Cells,2025-Oct
41226844,Whole-Genome Sequence Analysis and Subtractive Screening of Lactobacilli in the Searching for New Probiotics to Protect the Mammary Glands.,"To discover new probiotics that can protect mammary glands from mastitis, 40 Lactobacillus (Ligilactobacillus) spp. isolates from bovine milk were subjected to a preliminary series of in vitro subtractive analyses. Antibiotic susceptibility testing was performed according to the ISO norm 10932. Many lactobacilli had elevated MIC values for kanamycin (35%), but fewer were resistant to chloramphenicol (15%), streptomycin (7.5%) and tetracycline (5%). The enzymic activities of lactobacilli were tes...",International journal of molecular sciences,2025-Nov
41226763,Feeding for Well-Being: Porcine Blood Hydrolysate Supplementation Improves Metabolic and Welfare-Related Traits in Farmed Gilthead Sea Bream (Sparus aurata).,"The revalorization of animal by-products, such as porcine blood, is a key strategy for sustainable aquaculture and circular economy practices. This study aimed to fill the existing knowledge gap on the effects of spray-dried porcine blood hydrolysate (PBSH), assessing its potential as a functional feed ingredient for gilthead sea bream. Two practical diets were formulated: a control diet containing 5% blood meal, and a PBSH diet including 5% PBSH previously characterized in vitro. The results in...",International journal of molecular sciences,2025-Nov
41226507,Spirulina and Chlorella Dietary Supplements-Are They a Source Solely of Valuable Nutrients?,"Spirulina and Chlorella are nutrient-rich microalgae widely consumed as dietary supplements; however, their high biosorption capacity raises concerns regarding the accumulation of environmental contaminants. This study analyzed 52 commercially available Spirulina and Chlorella products (29 conventional, 23 organic) to assess the co-occurrence of heavy metals and pharmaceutical residues, as these two classes of contaminants represent distinct yet complementary indicators of environmental pollutio...",International journal of molecular sciences,2025-Oct
41226233,"Rethinking Synthetic Berberine in Nutraceuticals: Nitrosamine Risks, Regulatory Oversight, and Safer Alternatives.","Berberine hydrochloride, a bioactive isoquinoline alkaloid with metabolic, lipid-lowering, and antimicrobial properties, is increasingly synthesized for nutraceutical applications due to its high yield and, therefore, cost-effectiveness. However, synthetic production can raise significant safety concerns, particularly regarding potentially toxic residuals generated during chemical process. A primary concern is the formation of nitrosamines, a class of genotoxic impurities associated with the use...","Molecules (Basel, Switzerland)",2025-Nov
41226210,Phytochemical Characterization and In Vitro Biological Activities of Macleania rupestris (Ericaceae): Insights into Nutraceutical Potential.,"The Ericaceae family encompasses several berries with recognized health-promoting properties; however, Macleania rupestris, a neotropical species endemic to the Andean region, remains poorly characterized.","Molecules (Basel, Switzerland)",2025-Oct
41226128,"Comparative Phytochemical, Colloidal, and Antioxidant Profiling of Artemisia albida, Artemisia leucodes, and Artemisia scopaeformis: Potentials for Cosmeceutical and Nutraceutical Applications.","Artemisia albida, Artemisia leucodes, and Artemisia scopaeformis were selected for this study based on their traditional medicinal uses and phytochemical profiles. A. albida exhibited the highest level of extractive substances (20.76%) and showed the greatest concentration of water-soluble polysaccharides (2.14%). Tannins, well known for their astringency and antioxidant activity, were most abundant in A. scopaeformis (2.81%) and A. albida (1.52%). The phenolics coumarins were concentrated in A....","Molecules (Basel, Switzerland)",2025-Oct
41225617,Efficacy of a mixture of simethicone and tyndallized bacillus coagulans in infant colic: a pilot study on behalf of Italian Society of Pediatrics (SIP).,Infant colic is a common functional gastrointestinal disorder characterized by excessive crying with no effective treatment available. We aimed to evaluate the efficacy of a mixture of Tyndallized Bacillus Coagulans and Simethicone in reducing the crying time in colicky infants and improving quality of sleep and infants' and parents' quality of life.,Italian journal of pediatrics,2025-Nov
41222705,Ketone ester supplementation protects from experimental colitis via improved goblet cell differentiation and function.,"A ketogenic diet (KD), high in fat and low in carbohydrates, induces ketosis characterized by elevated circulating ketone bodies. While both KD and ketone bodies have demonstrated therapeutic potential in various pathophysiological conditions, their effect on inflammatory bowel diseases remains controversial. This study aimed to investigate the impact of a KD and ketone ester (KE), an ingestible form of ketone bodies, on intestinal inflammation.",European journal of nutrition,2025-Nov
41222696,Exploring the microbial basis of postbiotic and paraprobiotic therapy in ulcerative colitis.,"Ulcerative colitis (UC) is a chronic inflammatory bowel disease characterized by disrupted mucosal integrity and immune dysregulation. Emerging evidence increasingly supports postbiotics and paraprobiotics as safer, mechanistically targeted alternatives to conventional therapies such as corticosteroids and biologics. Unlike live probiotics, these non-viable microbial derivatives act through defined immune-metabolic pathways that enhance epithelial barrier function, rebalance gut dysbiosis, and m...",Archives of microbiology,2025-Nov
41221154,Lactobacillus casei's Antitumor Potential in Colorectal Cancer: Exploring Mechanisms-A Systematic Review.,"Colorectal cancer (CRC) is the third most common cancer worldwide. Around 1.8 million people were diagnosed with CRC in 2018, and 881,000 died. The limitations of chemotherapy and radiotherapy, as well as the uncertainty of CRC-specific therapies, encourage the development of alternative CRC prevention, treatment, and control measures. Probiotics are being studied as a strategy for preventing and treating CRC due to their potential health benefits. Lactobacillus casei (L. casei) shows promise in...",BioMed research international,2025
41219779,Effect of n-3 polyunsaturated fatty acids on the treatment of schizophrenia: an updated systematic review and meta-analysis.,"Schizophrenia is a chronic disorder, and treatment options for its negative and cognitive symptoms are limited. Omega-3 fatty acids have potential neuroprotective effects, but evidence of their efficacy in schizophrenia and ultra-high risk group is inconsistent. This study aimed to provide an updated meta-analysis of randomized controlled trials evaluating the effectiveness of omega-3 fatty acid supplementation in patients with schizophrenia and ultra-high risk group.",BMC psychiatry,2025-Nov
41219694,"Genome assembly of Megasphaera elsdenii CH4, a potential probiotic bacterium isolated from the rumen sample of Holstein dairy cow.","Megasphaera elsdenii is a commensal bacterium and a promising probiotic candidate that is frequently given as a supplement directly to ruminant animals. Animals that are fed grain, benefit greatly from the organism's ability to convert lactic acid into volatile fatty acids, particularly butyrate, valerate, isobutyrate, and propionate, which are important sources of energy for animals. This conversion helps modulate rumen acidity and prevent ruminal acidosis (SARA), a prevalent condition in the f...",BMC genomic data,2025-Nov
41219595,Decoding Vitamin D Intake: How Much Is Too Much?,"Vitamin D has long been accepted as a vital nutrient for bone health, with past guidelines supporting supplementation to maintain optimal levels. However, the recently updated 2024 Endocrine Society guidelines introduce a more conservative approach, shifting the focus away from widespread supplementation in healthy individuals and instead emphasizing use in high-risk populations. This chapter analyzes the key changes from the previous 2011 guidelines, including the removal of strict serum level ...",Advances in experimental medicine and biology,2026
41219551,"Factors Affecting the Knowledge, Attitude and Practice of Vitamin D Supplement Use among Adults: a Multi-Arab Countries Study.","Vitamin D, an essential fat-soluble metabolite, plays a critical role in various physiological functions and human growth and development. This study investigates the factors influencing the knowledge, attitudes, and practices of the population regarding vitamin D supplementation.",Journal of epidemiology and global health,2025-Nov
41219250,"Effect of maternal programming through polyherbal, multimineral, and multivitamin supplementation on behavioural and productive performance in transition murrah buffaloes.","The transition period around calving is a vulnerable phase for dairy animals, often marked by negative energy balance (NEB), metabolic disorders, and suppressed milk production. This study evaluated the impact of targeted supplementation with a polyherbal-multimineral-multivitamin blend on the behavioural patterns, metabolic status, and postpartum performance of Murrah buffaloes. In this study, advanced pregnant Murrah buffaloes were screened on the basis of their blood β-hydroxybutyrate (mmol/L...",Scientific reports,2025-Nov
41219207,Role of intestinal SCFAs homeostasis in the hepatoprotective effect of Clostridium butyricum in T2DM.,"Probiotic supplementation was a novel therapeutic approach for treating metabolic related diseases via ""gut-liver"" axis. However, the effect of Clostridium butyricum (CB) supplementation on type 2 diabetes mellitus (T2DM)-associated steatohepatitis was unknown. This study revealed that CB alleviated liver damage and hepatitis in 18 weeks-old db/db mice. Targeted metabolomics analysis showed that the dysregulated short chain fatty acids (SCFAs) metabolism homeostasis was regained by CB in the col...",NPJ biofilms and microbiomes,2025-Nov
