pmid,title,abstract,journal,pub_date
41527932,A novel Mediterranean diet-inspired supplement reduces hippocampal amyloid deposits and microglial activation through the modulation of the microbiota gut-brain axis in 5xFAD mice.,"Alzheimer's disease (AD) is projected to increase in prevalence, heightening the need for strategies to alleviate its neuropathological burden. The bioactive constituents of a Mediterranean-style diet are well-recognised for their neuroprotective properties. Due to their capacity to alter the gut microbiome composition, these benefits may involve modulation of the microbiota-gut-brain axis. In this study, we investigated whether a novel supplement enriched with key Mediterranean diet-derived bio...",Gut microbes,2026-Dec
41519905,"Chb and nag genes drive N,N'-diacetylchitobiose metabolism in probiotic Lacticaseibacillus paracasei.","The persistence of commensal bacteria and administered probiotics in the human gut depends to some extent on their capacity to metabolize diet and host-derived glycans. N,N'-Diacetylchitobiose (N-acetylglucosamine-β-1,4-N-acetylglucosamine; ChbNAc) is a component of N-glycosylated proteins and also the major degradation product of chitin. We have identified in Lacticaseibacillus paracasei BL23 a gene cluster, named chb, involved in the catabolism of ChbNAc. The cluster encodes a transcriptional ...",Applied microbiology and biotechnology,2026-Jan
41516240,From Gut Dysbiosis to Skin Inflammation in Atopic Dermatitis: Probiotics and the Gut-Skin Axis-Clinical Outcomes and Microbiome Implications.,"Atopic dermatitis (AD) is a chronic inflammatory skin disease in which barrier impairment, immune dysregulation, and gut-skin dysbiosis intersect, prompting growing interest in probiotics as microbiota-modulating adjuncts. We conducted a narrative review of peer-reviewed articles indexed in PubMed, Scopus, and Google Scholar, restricted to publications from 1 January 2018 to 31 October 2025 (searches last run in December 2025). Eligible evidence included randomized controlled trials (RCTs), obse...",International journal of molecular sciences,2025-Dec
41516030,Manganese Deficiency and Mn2O3 Nanoparticles Supplementation Disrupt Bone Remodeling and Mineral Matrix Maturation in Rats.,"This study aimed to investigate the effects of dietary manganese deficiency and compare the impact of manganese macroparticles (MnCO3) and nanoparticles (Mn2O3NPs) on bone remodeling and metabolism. Twenty-seven male Wistar rats were divided into three groups (n = 9): control (standard MnCO3, 65 mg Mn/kg), manganese-deficient, and Mn2O3NPs-supplemented (65 mg Mn/kg). After a 12-week feeding period, bone-related markers and gene expression were analyzed in the femur and blood. Mn-deficient rats s...",International journal of molecular sciences,2025-Dec
41511716,Oral supplementation with Lactiplantibacillus plantarum 6.2 in rats enhances bone and epithelial tissue repair by inhibiting NF-κB protein and promoting extracellular matrix synthesis via TGF-β.,"This study aimed to investigate the healing and anti-inflammatory potential of the Lactiplantibacillus plantarum 6.2 (Lp62) strain, administered orally in a murine model of medication-related osteonecrosis of the jaw (MRONJ).",Brazilian journal of microbiology : [publication of the Brazilian Society for Microbiology],2026-Jan
41506559,Synergistic effect of chlorogenic acid and Saccharomyces boulardii on growth and health performance in Goldfish (Carassius auratus).,"The current research investigated the individual and combined effects of chlorogenic acid (CGA) and Saccharomyces boulardii (SB) on growth, health status, and disease resistance in goldfish (Carassius auratus). For this purpose, fish were fed with four experimental diets including control (un-supplemented), CGA (0.5 g/kg diet), SB (1010 CFU/g), and CGA + SB for eight weeks. After eight weeks, the fish were weighed to investigate growth performance and sampled for immune and antioxidant factors e...",Fish & shellfish immunology,2026-Mar
41493838,Gut-Derived Lactobacillus rhamnosus GG Alleviates Intestinal Inflammation in Laying Hens via Microbiota Remodeling and Tryptophan Metabolic Reprogramming.,"Intestinal inflammation compromises nutrient absorption, health, and productivity in laying hens. Here, we isolated a gut-resident Lactobacillus rhamnosus GG (LGG) strain from indigenous chickens and evaluated its prophylactic effects against dextran sulfate sodium (DSS)-induced intestinal inflammation. Oral LGG administration improved growth performance and antioxidant capacity, restored the villus structure, and reinforced epithelial barrier integrity by upregulating tight junction genes. LGG ...",Journal of agricultural and food chemistry,2026-Jan
41485674,Synergistic effects of high-intensity interval training and lactoferrin supplementation on bone growth in adolescent SD rats via TGF-β/BMP signaling.,"Increasing bone mass during the growth and development phase improves bone health and reduces the incidence of skeletal pathologies. Lactoferrin (LF), a protein derived from human breast milk and bovine milk systems, has been shown to promote osteoblast differentiation. High-intensity interval training (HIIT) efficiently promotes bone formation by alternating between periods of high-intensity exercise and low-intensity recovery within short time frames. The aim of this study was to investigate t...",International journal of biological macromolecules,2026-Jan
41485215,Multifunctional Properties of Vinegar-Derived Acetic Acid Bacteria and Lactic Acid Bacteria: Innovative Potential Probiotics.,"Vinegar is a special fermented product in our daily lives. In this study, vinegar-derived acetic acid bacteria (AAB) and lactic acid bacteria (LAB) strains were evaluated in terms of multifunctional properties such as viability in harsh conditions, safety, technological properties, antimicrobial activity, in vitro adhesion. All AAB strains grew at pH 2, 3, and 4, while all LAB strains except for five Lacticaseibacillus paracasei strain (IGFVL5, IGFVL4, IGMVL5, and IGMVL6) and Lactiplantibacillus...",Journal of food science,2026-Jan
41470785,Supplementation with Polyunsaturated Fatty Acids as the Main Dietary Factor Is Associated with the Omega-3 Index in Lithuanian Professional Athletes.,"Background/Objectives: Nutrition is essential for both physiological and physical health. The study aimed to explore dietary habits, nutritional intake and supplementation in association with the indirect omega-3 index (ω-3I) magnitude in a cohort of professional athletes. Methods: A 3-day food record was used as an approach to document all the dishes and beverages consumed by athletes over three consecutive days. Additionally, in aiming to assess the dietary habits and supplementation as well a...",Nutrients,2025-Dec
41470775,Delphi Consensus on the Role of Venoactive Nutraceuticals in the Management of Chronic Venous Disease: A Position Statement of the Italian Society of Angiology and Vascular Medicine (SIAPAV).,"Background: Chronic venous disease (CVD) is a prevalent condition associated with significant morbidity and impaired quality of life. Venoactive nutraceuticals are widely used as part of conservative management and are cited in major guidelines, yet recommendations remain heterogeneous and clinical practice varies substantially. This study aimed to establish expert consensus on the clinical use of these agents in CVD within the Italian vascular community. Methods: A three-round modified Delphi w...",Nutrients,2025-Dec
41466021,Effect of probiotics combined with periodontal basic therapy on inflammatory factors in gingival crevicular fluid in patients with moderate periodontitis.,"The aim is to evaluate the effect of probiotics combined with basic periodontal treatment on inflammatory factors in gingival crevicular fluid so clarifying the clinical value and mechanism of this combined treatment for moderate periodontitis and so provide evidence for the application of probiotics in its management. From June 2021 to January 2023, a retrospective controlled clinical study was conducted on 140 individuals diagnosed with moderate periodontitis who had received treatment at the ...",Medicine,2025-Dec
41461805,Computational screening and molecular modeling of probiotic-derived peptides targeting the conserved HR1 domain of SARS-CoV-2 spike protein.,"Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2), the causative agent of the global COVID-19 pandemic, relies on its spike glycoprotein to mediate host cell entry via binding to human angiotensin-converting enzyme 2 (hACE2). The S2 subunit of the spike protein contains heptad repeat regions (HR1 and HR2) that form a six-helix bundle fusion core, a critical step for viral-host membrane fusion. This study aimed to computationally screen a library of 318 probiotic-derived bacteriocins t...",Scientific reports,2025-Dec
41461447,A novel probiotic bioremediation strategy for fermented foods: Degradation of β-cypermethrin and its toxic metabolites by Bacillus velezensis BV-07.,"β-Cypermethrin (β-CY), a common food contaminant, presents a serious risks to the ecosystems and human health. Developing efficient and green remediation methods is of great significance for protecting the ecological environment and ensuring food safety. However, there is a notable paucity of cypermethrin-degrading bacterial resources available for application in food systems. In this study, Bacillus velezensis BV-07, isolated from the high-temperature Jiuqu, was found to be non-hemolytic and an...",Pesticide biochemistry and physiology,2026-Feb
41447757,Reprogramming offspring liver health: maternal indole supplementation as a preventive strategy against MASLD.,"Disruptions in early-life gut microbiota and metabolites associated with maternal Western-style diet (WD) during critical windows of development are linked to metabolic and inflammatory diseases in offspring, including metabolic dysfunction-associated steatotic liver disease (MASLD) in later life. These disturbances can alter microbial metabolite production, such as tryptophan derivatives, which are crucial for immune and metabolic regulation. However, the specific effects of maternal supplement...",EBioMedicine,2026-Jan
41424065,Collagen supplementation in metabolic syndrome: a narrative review unraveling the biological mechanisms and effects.,"Collagen supplementation (CS) has emerged as a promising therapeutic approach with potential benefits for managing metabolic syndrome (MetS)-related risk factors. This narrative review integrates human evidence with preclinical mechanistic insights into the metabolic actions of collagen. Anti-obesity effects are attributed to increased satiety, gastric distension, GLP-1 secretion and enhanced fatty acid oxidation mediated by PPAR-α activation and AMPK signalling. In type 2 diabetes, collagen imp...",Nutrition research reviews,2025-Dec
41419047,Immunostimulation of Pacific white shrimp (Penaeus vannamei) through dietary NagroWall enhances resistance to Vibrio parahaemolyticus infection.,"In intensive shrimp aquaculture, the primary challenge is enhancing shrimp innate immunity to increase resilience against Vibrio-caused diseases. NagroWall, a commercial product containing prebiotic compounds (mannan-oligosaccharides, β-glucans, nucleotides, and nucleosides) has been proposed as an alternative to antibiotics. This study evaluated the effect of adding NagroWall to Penaeus vannamei diet on growth and immune responses against Vibrio parahaemolyticus infection. 9600 juvenile shrimp ...",Journal of invertebrate pathology,2026-Mar
41417236,"Assessment of vitamin A, vitamin B2, vitamin B12, vitamin K, folate, and choline status following 4 months of multinutrient supplementation in healthy vegans: a randomised, double-blind, placebo-controlled trial.","The aim of the MultiVeg study, a double-blind, randomised controlled trial (RCT), was to investigate the nutritional status of healthy vegans following 4 months of multinutrient supplementation.",European journal of nutrition,2025-Dec
41415290,Gut microbiota-driven dysbiosis of the SCFA-immune axis in pediatric allergic rhinitis-constipation comorbidity: mechanisms and synbiotic remodeling.,"The coexistence of allergic rhinitis (AR) and functional constipation (FC) in children reflects complex gut-immune interactions; however, the contribution of microbiota-derived short-chain fatty acids (SCFAs) to immune-metabolic dysregulation remains poorly defined.",Frontiers in immunology,2025
41412248,Preparation and characterization of zein-pectin based nanoparticles and its protective efficacy in probiotic microencapsulation during gastrointestinal digestion.,"The objective of this research was to characterize zein-pectin based nanoparticles (ZNP-P) prepared by synergistic methodology of antisolvent precipitation and complex aggregation, and investigate its protective efficacy for probiotic microencapsulation during simulated gastrointestinal digestion. Nanoparticles were successfully fabricated by zein and pectin primarily through electrostatic, hydrophobic and hydrogen bonding interactions, resulting in more compact nanoparticle structures with incr...",International journal of biological macromolecules,2026-Jan
41387871,Lactobacillus reuteri postbiotics improved growth performance and intestinal health of broilers with necrotic enteritis.,"Necrotic enteritis (NE) caused by coccidia and Clostridium perfringens (CCP) infection poses significant economic losses in poultry production. The present study aimed to identify the potential beneficial effects of Lactobacillus reuteri (LR) postbiotics on broilers under necrotic enteritis challenge. A total of 180 Arbor Acres+ broilers were randomly assigned to three groups: control group (CTR, fed basal diet), CCP group (challenged with CCP) and LR + CCP group (100 mg/kg LR with CCP infection...",BMC veterinary research,2025-Dec
41374046,Assessment of the Isolated and Combined Impact of β-Glucan and Lacticaseibacillus rhamnosus on Cystic Fibrosis Gut Microbiota Using a SHIME® System.,"Cystic fibrosis (CF) is a genetic disorder that disrupts gut microbiota composition, promoting dysbiosis associated with chronic inflammation, impaired nutrient absorption, and poor clinical outcomes. While modulation of the intestinal microbiota through prebiotics, probiotics, and synbiotics has been proposed as a therapeutic strategy, clinical evidence remains limited, especially in children.",Nutrients,2025-Nov
41373993,Effects of Nutritional Supplements on Explosive Lower Limb Performance in Volleyball Players: A Systematic Review and Network Meta-Analysis.,"Background: Explosive lower limb power, a critical determinant of success in volleyball, is a prime candidate for focused research. Consequently, nutritional supplements are commonly employed to gain an ergogenic edge. Despite this widespread practice, a comprehensive and evidence-based ranking of supplements for improving this key attribute is lacking, leaving athletes and practitioners without targeted evidence to guide decisions. Methods: PubMed, Web of Science, CENTRAL, and Embase were searc...",Nutrients,2025-Nov
41366950,A comparative study of different standards of iron supplementation in pregnant women with iron deficiency in plateau area: A retrospective cohort study from a single center in China.,"This study investigates the effect of starting iron supplementation with serum ferritin (SF) < 30 μg/L in pregnant women with iron deficiency at Plateau area. This retrospective cohort study included 701 pregnant women with iron deficiency in early pregnancy who delivered in the First People's Hospital of Kunming, China, from January 1, 2022 to July 31, 2023. Iron deficiency was defined as hemoglobin (Hb) ≥ 110 g/L and SF < 30 μg/L during pregnancy. The effect and pregnancy outcome of iron suppl...",Medicine,2025-Dec
41364342,In vitro compatibility screening of Bacillus pumilus and Bacillus altitudinis strains with selected candidate prebiotics for in ovo application of synergistic synbiotics.,"Bacillus species have demonstrated beneficial effects on intestinal health, production parameters, and immune function in poultry under both standard and disease-challenged conditions. Previously, we found that several novel ingredients (beta-glucan, vegetable protein hydrolysate, and liquid seaweed extract) demonstrated growth stimulation effects on Bifidobacterium lactis and Lactobacillus plantarum, Here, we extended this approach to examine in vitro synbiotic combinations of five novel marine...",Applied microbiology and biotechnology,2025-Dec
41360320,"Dietary supplementation of Bacillus amyloliquefaciens and β-glucan, both individually and in conjunction effected growth performance, skin mucosal immunity, mRNA expression, and disease protection against Aeromonas hydrophila in striped snakehead, Channa striata (Bloch 1793).","Probiotics offer a promising strategy to enhance aquaculture sustainability. A 60-day trial evaluated the effects of dietary Bacillus amyloliquefaciens, β-glucan, and their synbiotic on growth, immunity, gene expression, and Aeromonas hydrophila protection in striped snakehead, Channa striata. Four dietary treatments were formulated: a non-supplemented basal diet; basal diet augmented with B. amyloliquefaciens (108 CFU g-1); basal diet augmented with β-glucan (5 mg g-1); and basal diet augmented...",Fish & shellfish immunology,2026-Feb
41350709,"Effects of combined nutritional supplementation and exercise on proxy measures of muscle mass, strength, and function in older adults with sarcopenia: a 12-week multicentre RCT.","Although nutritional supplementation and exercise have shown independent efficacy in managing sarcopenia, data supporting their combined implementation in real-world clinical settings remain limited.",Nutrition journal,2025-Dec
41348178,Oral nutritional supplement compliance among hospitalized cancer patients: a cross-sectional study based on the KAP model.,"This study assessed compliance with oral nutritional supplements (ONS) among hospitalized patients with cancer, using the knowledge, attitudes, and practices (KAP) model to identify key determinants of compliance and examine how these factors were associated with patients' practice.",Supportive care in cancer : official journal of the Multinational Association of Supportive Care in Cancer,2025-Dec
41344762,Levan produced by probiotic Bacillus subtilis CU1 inhibits human norovirus GII.4 replication in zebrafish via high-avidity binding.,"This study investigated the antiviral potential of exopolysaccharides (EPSs) from probiotic bacteria against human noroviruses (hNoVs). EPSs from Bacillus subtilis CU1, B. subtilis R0179, and Lactiplantibacillus plantarum 299V were initially evaluated using Tulane virus (TV), a cultivable hNoV surrogate. Although EPSs reduced the cytopathic effects caused by TV infection, no clear dose-response relationship was observed. In contrast, the zebrafish model enabled testing of hNoV strains and reveal...",Food microbiology,2026-Apr
41343514,Dietary supplementation with Bacillus velezensis and Pichia guilliermondii improves growth performance through intestinal morphology and functionality enhancement in weaning piglets.,"The post-weaning period in piglets is often associated with significant changes in intestinal structure and function, which can negatively affect growth and performance. This study aimed to evaluate the effects of dietary supplementations with prebiotics and/or probiotics on intestinal morphology and functionality during the post-weaning phase. Piglets were supplemented with different diets, including combinations of Pichia guilliermondii (prebiotic, PRE) and Bacillus velezensis (probiotic, PRO)...",PloS one,2025
41335446,"Feeding a Bacillus-based probiotic to beef heifers during stress challenges: effects on feed intake, immune, and metabolic responses.","Three experiments evaluated the effects of a Bacillus-based probiotic on feed intake, immune, and metabolic responses of beef heifers exposed to different stress challenges. Sixteen Angus-influenced yearling heifers were used. For all experiments (35 d each), treatments included free-choice bermudagrass hay (Cynodon dactylon) + 0.940 kg/d (dry matter) of corn-based concentrate with (BAC; n = 8) or without (CON; n = 8) 3 g/head daily of the Bacillus-based probiotic. Heifers received vaccination a...",Journal of animal science,2025-Jan
