pmid,title,abstract,journal,pub_date
40218880,Effects of B Vitamins on Homocysteine Lowering and Thrombotic Risk Reduction-A Review of Randomized Controlled Trials Published Since January 1996.,"Homocysteine is an amino acid derived from methionine which is metabolized via vitamin B6 (pyridoxine)- and vitamin B12 (cobalamin)-dependent pathways. Supplementation of B vitamins has been shown to effectively reduce plasma homocysteine levels. Previous research has also demonstrated an association between lower plasma homocysteine levels and decreased risk of myocardial infarction, stroke, and venous thromboembolism. However, whether supplementation of B vitamins is associated with risk reduc...",Nutrients,2025-Mar
40192559,The Effect of Prebiotics and Probiotics (Synbiotics) on Weight Loss and Biochemical Parameters in Obese Individuals.,"This study examined the effects of prebiotic and probiotic (synbiotic) supplementation on weight loss and biochemical parameters in treating obesity. The study was conducted with 110 participants in Eskisehir Anadolu Hospital, Turkiye, between February 15, 2019 and February 15, 2020. Individuals with obesity, who were following a weight loss diet, were randomly assigned to two groups. While one group (the control group) followed the diet only, the other group received synbiotic tablets in the mo...",Journal of medicinal food,2025-Jun
40170292,"Prevalence of Reported Dietary Supplement Use in 2019 Older Adult (≥ 55 Years) National Alzheimer's Coordinating Center Participants With Normal Cognition, Mild Cognitive Impairment or Dementia.","In those with mild cognitive impairment (MCI) and dementia, nutritional intake decreases, increasing nutritional deficiency risk. Dietary supplements (DSs) may be an important source of nutrition, but recent insight into their use in those with normal cognition (NC), MCI or dementia is lacking.",Journal of human nutrition and dietetics : the official journal of the British Dietetic Association,2025-Apr
40154078,"The effect of 12-weeks Nutritional supplementation on Nutritional Intake and Status among Indonesian Older Outpatients with Malnutrition Risk, the Prolansia study: a randomized controlled trial.",Standard care for older outpatients who are at risk of malnutrition in Indonesia is still based on the 2017's recommendations of the Indonesian Geriatrics Society. and does not provide nutritional supplementation as recommended by ESPEN guidelines 2019/2022.,"The journal of nutrition, health & aging..",2025-Jun
40120349,Dietary supplementation with conjugated linoleic acid induces anemia with combined features of megaloblastic and hemolytic anemia.,"This study investigates whether dietary supplementation with conjugated linoleic acids (CLA) induces anemia in mice. Male Kunming White mice were randomly assigned to two groups: one fed a CLA-supplemented diet and the other a linoleic acid (LA)-supplemented diet as control. Compared with those in LA group, periodic manual erythrocyte counts revealed red blood cells (RBCs) in CLA group significantly reduced on days 47 (p < 0.05), 61 (p < 0.01), and 86 (p < 0.001). Complete blood count (CBC) anal...",Biochemical and biophysical research communications,2025-Apr
40077799,The Short- and Long-Term Effects of a Short Course of Sauerkraut Supplementation on the Gut Microbiota of Active Athletes: A Pilot Follow-Up Study.,"Objectives: The application of whole fermented foods in sports nutrition for gut microbiota personalization is a promising area of investigation. Sauerkraut, a traditional fermented food, has not been extensively studied in this context. This study aimed to replicate earlier findings of a proof-of-concept study on the potential of sauerkraut for gut microbiota personalization in active athletes. Methods: A pilot follow-up study was conducted on active recreational athletes who consumed 250 g of ...",Nutrients,2025-Mar
40072649,Are there Effective Vegan-Friendly Supplements for Optimizing Health and Sports Performance? a Narrative Review.,"Veganism, characterized by the exclusion of all animal-derived products, has grown in popularity due to ethical, environmental, and health considerations. However, vegan athletes often face unique nutritional challenges related to dietary deficiencies of critical nutrients such as proteins, vitamin B12, iron, calcium, and omega-3 fatty acids, among others. This narrative review aims to explore the efficacy and benefits of vegan-friendly supplements specifically tailored to athletic performance, ...",Current nutrition reports,2025-Mar
40071120,Assessment of the maternal key micronutrient supply and its correlation with cord blood parameters in twin pregnancies.,"Multiple pregnancy constitutes a large metabolic expense, so women with twin pregnancies and neonates born as twins might be at risk for micronutrient deficiencies. Therefore, the aim of the study was to assess the supplementation used and supply with key micronutrients: iron, vitamin B12, folic acid and vitamin D in women with twin pregnancies and the correlations with cord blood indicators.",Frontiers in public health,2025
40057969,Maternal probiotic supplementation and effects on the fetal placenta.,"Increasing number of pregnant women are consumi ng probiotics to promote their own health and that of their unborn fetuses. Such supplements are presumed to be safe for pregnant mothers and their unborn offspring. For pregnant mothers, such bioactive compounds might lower the risk of constipation, diarrhea, other gastrointestinal conditions, and pre-term birth, and prevent adverse pregnancy outcomes, including gestational diabetes mellitus and depression/anxiety. More research is needed to exami...",Biology of reproduction,2025-May
40033718,Effects of lipid-based nutrient supplements on gut markers in stunted children: Secondary analysis of a randomised trial.,"To examine the effects of lipid-based nutrient supplements (LNS) containing milk protein (MP) and/or whey permeate (WP) on markers of intestinal inflammation and enterocyte mass among stunted children. Furthermore, to explore whether gut status modifies effects of LNS on growth and micronutrient status.",Journal of pediatric gastroenterology and nutrition,2025-May
40021307,"Comparative effectiveness of daily therapeutic supplementation with multiple micronutrients and iron-folic acid versus iron-folic acid alone in children with mild-to-moderate anaemia in rural India: an open-label, randomised controlled trial.",Anaemia is a major public health problem among children younger than 5 years and supplementation with iron-folic acid alone has not been found to result in desired improvements in haemoglobin concentrations. We aimed to compare the effect of supplementation with iron-folic acid plus multiple micronutrients versus iron-folic acid supplementation alone on haemoglobin concentration and cure rates in children with mild-to-moderate anaemia.,The Lancet. Global health,2025-Mar
40009198,Deciphering Probiotic Effects of Sulfitobacter pontiacus Strain BL28 on the Host Sea Cucumber Apostichopus japonicus.,"Recently, sea cucumber has been an increasingly important marine invertebrate in the fields of EcoDevo and fisheries studies. After the discovery of Sulfitobacter pontiacus strain BL28, which is a growth-promoting probiotic bacteria isolated from blastula of Apostichopus japonicus, host-microbes interaction has become a major new focus of study to be unveiled. Previous genome assessments of the strain BL28 hypothesized involvements of cobalamin/B12 biosynthesis, type IV secretion system, polyhyd...",Current microbiology,2025-Feb
39961943,"The Role of Lactic Acid Bacteria in Improving Behavioral Deficits, Serum Levels of Vitamin D3, B12 and Reducing Oxidative Stress and Demyelination in a Cuprizone-induced Demyelination Model of Rat.","Multiple sclerosis constitutes a chronic, inflammatory, and demyelinating disorder affecting the central nervous system, with an estimated global prevalence of 2.5 million individuals. Emerging research underscores the significant influence of the gut microbiota on the immune system, suggesting a potential role in the initiation and progression of inflammatory diseases. This study investigated the potential therapeutic effects of Lactobacillus and Bifidobacterium species isolated from traditiona...",Neuromolecular medicine,2025-Feb
39960689,Effect of Nutritional Supplements for Reducing Homocysteine Levels in Healthy Adults: A Systematic Review and Network Meta-Analysis of Randomized Trials.,"There are various therapeutic approaches available to reduce homocysteine (Hcy) levels. However, it remains unclear which intervention is more effective for healthy adults.",Nutrition reviews,2025-Jul
39940277,"Effects of a Novel Dispersible Supplement Containing 2500 IU of Vitamin D and 1000 µg of B12 in Restoring Vitamin D and B12 Insufficiency: A Multicenter, Randomized Controlled Trial.","Vitamins D and B12 play a crucial role in maintaining bone health, immune function, and neurological integrity. Combined deficiencies in these vitamins can lead to severe health consequences. Current treatment approaches, such as dietary changes and single-vitamin supplementation, often fail to address these deficiencies comprehensively. This study evaluates the effectiveness of concurrent vitamin D and B12 supplementation to correct these insufficiencies.",Nutrients,2025-Jan
39939550,A Framework to Guide Defining an Upper Threshold of Crystalline Vitamin B12 in Foods and Food Supplements.,"To define an intake threshold of vitamin B12 from food supplements that is sufficient to maintain normal body functions, but it does not cause pharmacological effects.",Current nutrition reports,2025-Feb
39921095,Folic acid supplementation in children with sickle cell disease: a randomized double-blind noninferiority cross-over trial.,"Children with sickle cell disease (SCD) in Canada are routinely supplemented with folic acid to provide sufficient folate for the increased demands of erythropoiesis. However, with the mandatory folic acid fortification of refined grains and pharmacotherapies that extend the lifespan of sickled red blood cells (RBC), this clinical practice is in question.",The American journal of clinical nutrition,2025-Apr
39833730,International expert consensus on micronutrient supplement use during the early life course.,"Growing evidence demonstrates that maternal nutrition is crucial for the health of the mother-to-be, and early life course of the offspring. However, for most micronutrients, guidelines are inconsistent. This Delphi study aimed to investigate the level of expert consensus on maternal nutrition and micronutrient needs during preconception, pregnancy and lactation.",BMC pregnancy and childbirth,2025-Jan
39707304,Maternal multivitamin supplementation mitigates the risk of fetal congenital heart disease associated with high indoor total volatile organic compounds exposure in east china: a case-control study.,"Congenital heart disease (CHD) is a common birth defect. Our previous studies suggest that indoor air pollution, especially total volatile organic compounds (TVOCs), may increase fetal CHD risk, whereas vitamin and folic acid (FA) supplements in early pregnancy might offer protection against CHD. However, limited research has explored whether FA or multivitamin supplementation can mitigate the effects of TVOCs exposure on CHD.",Environmental health : a global access science source,2024-Dec
39702082,Revisiting cost-effectiveness of folic acid supplementation in primary stroke prevention in China: considering vitamin B12 deficiency masking issue.,To identify the cost-effectiveness of four policy options related to folic acid supplements after considering the side effects of masking vitamin B12 (B12) deficiency in primary stroke prevention for hypertensive patients in China.,BMC public health,2024-Dec
39609993,"ADHERENCE TO NUTRITIONAL SUPPLEMENTATION, FOLLOW-UP CARE, AND LOST TO FOLLOW-UP IN POST BARIATRIC SURGERY PATIENTS.","With the global rise in obesity rates, bariatric surgery has emerged as an effective intervention for weight management and obesity-related comorbidities. Bariatric surgery offers transformative potential but demands lifelong adherence to multifaceted care, including nutritional supplementation and vigilant follow-up. Nutritional deficiencies affect 30% to 70% of patients, encompassing vital elements like vitamins (B12, D, folate), minerals (iron, zinc, calcium), and proteins, necessitating cont...","Journal of Ayub Medical College, Abbottabad :, JAMC..",2024
39608084,"Vitamin B12 concentrations vary greatly in milk donated to a large provincial milk bank, and are influenced by supplementation and parity.","Feeding parent's milk with supplemental donor milk (DM) is the optimal way to feed very low birth weight (VLBW) infants instead of formula; however, suboptimal neurodevelopment persists. This is believed due, in part, to suboptimal nutrition. Given vitamin B12's role in neurodevelopment and increased adoption of plant-based diets among females of child-bearing age, we aimed to determine the adequacy of vitamin B12 in DM (n = 380 donors) and associated donor characteristics.","Clinical nutrition (Edinburgh, Scotland)",2025-Jan
39599715,"Bidirectional Two-Sample, Two-Step Mendelian Randomisation Study Reveals Mediating Role of Gut Microbiota Between Vitamin B Supplementation and Alzheimer's Disease.",Alzheimer's disease (AD) is a devastating neurodegenerative disorder with a complex aetiology. The aims of this study were to investigate the relationship between vitamin B supplementation and AD risk and to explore the potential mediating effect of the gut microbiota in this relationship.,Nutrients,2024-Nov
39562124,A novel gellan-based nanoemulgel delivery system for co-encapsulation and in vitro digestion of hydrophilic/hydrophobic nutraceuticals.,"Preventive healthcare strategies are gaining attention over traditional approach of treating and managing diseases. The use of food hydrocolloids has garnered interest in developing innovative food formulations promoting healthy eating habits. Among emerging carrier systems, nanoemulgel holds significant potential with its ability to deliver hydrophilic and lipophilic nutraceuticals through a combination of nanoemulsion and hydrogel technology. For the first time, this study utilized gellan as a...",Carbohydrate polymers,2025-Jan
39498573,Interventions to improve vitamin and mineral inadequacies among children in India: a scoping review.,"Vitamin and mineral deficiencies are commonly seen in children, and they affect the physical, mental and cognitive development of a child.",Journal of human nutrition and dietetics : the official journal of the British Dietetic Association,2025-Feb
39459165,Food Supplements Containing Iron-Comparison of Actual Content with Declared Content and Health Consequences.,"The use of food supplements (FSs) is becoming an increasingly common trend observed in society. This is related to frequently observed nutritional deficiencies and the inability to provide sufficient amounts of nutrients, including vitamins and minerals, through the diet. The ease of registering FSs sometimes results in low-quality preparations on the market. Therefore, our research aimed to assess the content of one of the most popular trace element components, iron (Fe), in FSs available in Po...","Molecules (Basel, Switzerland)",2024-Oct
39428406,Folic acid supplementation during fattening period affects growth and nutritional metabolism in Japanese Black beef cattle.,"The folate requirements for beef cattle have not been established. Therefore, we investigated whether rumen-unprotected folic acid supplementation during the fattening period affects carcass traits and nutritional metabolism in Japanese Black beef cattle. Eighteen Beef cattle aged 16 months were divided into three groups: control, low folic acid supplementation (0.43 g DM/day), and high folic acid supplementation (0.86 g DM/day). Treatment was administered for 12 months. Folic acid supplementati...",Scientific reports,2024-Oct
39408288,The Relevance of Plant-Based Diets and Micronutrient Supplementation for Body Composition: Data from the VeggieNutri Cross-Sectional Study.,"This study aimed to compare the anthropometry and body composition of vegetarian and omnivorous adults living in Portugal, while exploring nutritional and health parameters underlying observed differences.",Nutrients,2024-Sep
39375179,"Methyl-donor supplementation in women with systemic lupus erythematosus with different nutritional status: the protocol for a randomised, double-blind, placebo-controlled trial.","DNA hypomethylation in patients with systemic lupus erythematosus (SLE) has been recently documented in the literature. Low levels of DNA methylation have been observed globally and in genes associated with immune and inflammatory pathways in SLE's CD4+T lymphocytes. Given that certain micronutrients can either donate methyl groups within one-carbon metabolism pathways or serve as cofactors for enzymes involved in the DNA methylation process, this randomised, double-blind, placebo-controlled tri...",Lupus science & medicine,2024-Oct
39373282,A systematic review and meta-analysis of functional vitamin B12 status among adult vegans.,"The dietary intake of vitamin B12 among unsupplemented vegans is notably lower compared to both vegetarians and omnivores. Prolonged low intakes of vitamin B12, such as seen in those adhering to a vegan diet, lead to physiological deficiency of vitamin B12 and an elevated risk of B12-related morbidity. However, while serum B12 serves as a conventional biomarker for assessing B12 status, its utility is limited given its sensitivity and specificity in ascribing physiological deficiency of B12 and ...",Nutrition bulletin,2024-Dec
39339794,Exploring the Impact of Folic Acid Supplementation and Vitamin B12 Deficiency on Maternal and Fetal Outcomes in Pregnant Women with Celiac Disease.,"Background: Celiac disease is a chronic small intestinal immune-mediated enteropathy precipitated by exposure to dietary gluten, affecting approximately 1% of the global population and two million Americans. An increasing number of studies have identified a link between celiac disease and adverse maternal and fetal outcomes during pregnancy and after birth. Additionally, both celiac disease and pregnancy are associated with an increased risk for nutrient deficiencies, specifically vitamin B12 an...",Nutrients,2024-Sep
39324335,"Impact of nutritional and multiple micronutrients supplementation to lactating mothers 6 months postpartum on the maternal and infant micronutrient status: a randomised controlled trial in Delhi, India.",To assess the impact of nutritional and multiple-micronutrient supplementation to lactating mothers on the micronutrient status of mother-infant dyad at 6 months of age postnatally.,Public health nutrition,2024-Sep
39234988,One-carbon metabolites supplementation and nutrient restriction alter the fetal liver metabolomic profile during early gestation in beef heifers.,"Maternal nutrition is pivotal for proper fetal development, with one-carbon metabolites (OCM) playing a key role in fetal epigenetic programming through DNA and histone methylation. The study aimed to investigate the effects of nutrient restriction and OCM supplementation on fetal liver metabolomics in pregnant beef-heifers, focusing on metabolites and pathways associated with amino acid, vitamin and cofactor, carbohydrate, and energy metabolism at day 63 of gestation. Thirty-one crossbred Angus...",Journal of animal science,2024-Jan
39163059,Diagnostic Signs and Symptoms of Cyanocobalamin Deficiency at Rural Setting in India: Novel Method of Supplementation.,"Cyanocobalamin or B12 deficiency is common in the Indian population, and responsible for anemia. Various clinical manifestations include central nervous system and cardiovascular manifestations, secondary to a rise in serum homocysteine levels.",The Journal of the Association of Physicians of India,2024-Aug
39133050,"Vitamin D, Folate, Vitamin B12, and Iron Status in Pregnant/Postpartum Old Order Anabaptist Women in Southwestern Ontario.","Purpose: To assess vitamin D, folate, vitamin B12, and iron status in Old Order Anabaptist (OOA) pregnant/postpartum women.Methods: Blood was analyzed for plasma 25 hydroxy vitamin D (25(OH)D), red blood cell (RBC) folate, serum vitamin B12, and iron status indicators. Dietary intakes (food and supplements) from 3-day estimated records were compared to Dietary Reference Intakes and Canada's Food Guide (2007).Results: Fifty women participated in this descriptive cross-sectional study. Concentrati...",Canadian journal of dietetic practice and research : a publication of Dietitians of Canada = Revue canadienne de la pratique et de la recherche en dietetique : une publication des Dietetistes du Canada,2024-Sep
39125374,Effects of Oral Nutritional Supplement with β-Hydroxy-β-methylbutyrate (HMB) on Biochemical and Hematological Indices in Community-Dwelling Older Adults at Risk of Malnutrition: Findings from the SHIELD Study.,"Malnutrition may result in abnormal biochemical and hematological indices. This planned prespecified analysis investigated the effects of a specialized oral nutritional supplement (ONS) on biochemical and hematological indices in community-dwelling older adults at risk of malnutrition. In the Strengthening Health in ELDerly through nutrition (SHIELD) study, 811 older adults aged 65 years and above took part in this randomized, double-blind, placebo-controlled, multi-center study. Participants we...",Nutrients,2024-Jul
39028746,"One-carbon metabolite supplementation increases vitamin B12, folate, and methionine cycle metabolites in beef heifers and fetuses in an energy dependent manner at day 63 of gestation.","One-carbon metabolites (OCM) are metabolites and cofactors which include folate, vitamin B12, methionine, and choline that support methylation reactions. The objectives of this study were to investigate the effects of moderate changes in maternal body weight gain in combination with OCM supplementation during the first 63 d of gestation in beef cattle on (1) B12 and folate concentrations in maternal serum (2) folate cycle intermediates in maternal and fetal liver, allantoic fluid (ALF), and amni...",Journal of animal science,2024-Jan
38999805,Higher Plasma Myo-Inositol in Pregnancy Associated with Reduced Postpartum Blood Loss: Secondary Analyses of the NiPPeR Trial.,"We previously reported that a combined myo-inositol, probiotics, and enriched micronutrient supplement (intervention) taken preconception and in pregnancy reduced postpartum blood loss (PBL) and major postpartum hemorrhage compared with a standard micronutrient supplement (control), as secondary outcomes of the NiPPeR trial. This study aimed to identify the intervention components that may contribute to this effect. Associations of plasma concentrations of myo-inositol and vitamins B2, B6, B12, ...",Nutrients,2024-Jun
38994594,Association of vitamin intake with health-related quality of life in hemodialysis patients.,It is still uncertain whether vitamin intake is associated with better quality of life in hemodialysis patients. This study aims to assess the association between the quantity of supplemented vitamins and health-related quality of life (HRQoL) in this population.,Clinical nephrology,2024-Oct
