pmid,title,abstract,journal,pub_date
40762922,"Dietary zinc, manganese and copper combination in sulphate or amino acid chelate forms impacts laying performance and intestinal morphology in late-phase laying hens.","This study was designed to evaluate the effect of zinc (Zn), manganese (Mn), copper (Cu) combination supplementation in different forms on laying performance, intestinal morphology and antioxidant capacity of laying hens between 64 and 75 weeks of age. A total of 600 Lohmann White layer hens at 64 weeks of age were assigned into 5 treatment groups, with 3 replicates, consisted of the control diet, control group (no supplementation of Zn, Mn and Cu; CG), supplementation of calcium carbonate (CaCO...",Tropical animal health and production,2025-Aug
40737185,Effect of zinc supplementation on premenstrual symptoms: A systematic review and meta-analysis.,"This systematic review and meta-analysis aimed to evaluate the efficacy of zinc supplementation for alleviating premenstrual symptoms (PMS) in women of reproductive age. A literature search was conducted across six electronic databases. Five randomized controlled trials were included in the qualitative synthesis and four were eligible for meta-analysis. All studies had some concerns for risk of bias. The certainty of the evidence was evaluated using the Grading of Recommendations, Assessment, De...",Women & health,2025-Aug
40719090,AREDS2 Under Scrutiny: Advocating Unified Regulations.,Age-related macular degeneration (AMD) is one of the leading causes of blindness in older adults. Dietary supplements based on the AREDS2 formulation are considered an evidence-based intervention to slow disease progression in intermediate AMD.,Klinische Monatsblatter fur Augenheilkunde,2025-Jul
40653308,"Protocol for a randomized controlled trial to evaluate the impact of daily supplementation with zinc, chromium, vitamin C, and copper on progression of prediabetes in Jakarta, Indonesia.","The increase in prediabetes globally presents a major public health concern as individuals with prediabetes are at a higher risk of developing type 2 diabetes, highlighting the need for effective interventions. We present an intervention study protocol to evaluate the effects of daily supplementation with zinc, chromium, vitamin C, and copper (ZCC), combined with standard lifestyle interventions, on glucose profiles in prediabetic adults. We will conduct a randomized, double-blind, placebo-contr...",Contemporary clinical trials,2025-Sep
40623863,Efficacy of zinc sulfate supplementation in managing neonatal hyperbilirubinemia: a meta-analysis.,To consolidate clinical study data regarding zinc supplementation for neonatal jaundice. The primary objectives were to evaluate the impact of zinc sulfate supplementation on serum bilirubin levels and the duration of phototherapy while secondary objectives evaluated safety and included complications.,"The journal of maternal-fetal & neonatal medicine : the official journal of the European Association of Perinatal Medicine, the Federation of Asia and Oceania Perinatal Societies, the International Society of Perinatal Obstetricians",2025-Dec
40615150,Effect of zinc supplementation on diarrhoea in HIV infection: a protocol for systematic review and meta-analysis of controlled clinical trials.,"Diarrhoea is a common problem in people living with HIV. Some trials have demonstrated the effectiveness of zinc supplementation in the prevention and treatment of diarrhoea; however, several studies employing the effectiveness of zinc supplementation for reducing diarrhoea in HIV infection have reported heterogeneous outcomes, necessitating a systematic review to provide an exhaustive summary of current evidence. This review aims to pool the available evidence on the effectiveness of zinc suppl...",BMJ open,2025-Jul
40599451,"The Effects of Different Level of Synbiotic Supplementation in Diet of Broiler on Growth Performance, Intestinal Histology and Microbial Colony.","The objective of this study was to investigate the impact of varying levels of synbiotic supplementation on the growth performance and intestinal physiology of broiler chickens. A total of 360-day-old broiler chicks were randomly assigned to six different treatments, with four replicates per treatment and 15 birds per replicate. The control treatment was not supplemented, while the remaining treatments were supplemented with four different levels (0.25, 0.5, 0.75 and 1 g/kg) of synbiotic to the ...",Archives of Razi Institute,2024-Dec
40580803,Zinc supplementation among zinc-deficient vegetarians and vegans restores antiviral interferon-α response by upregulating interferon regulatory factor 3.,"Sufficient zinc status is crucial for undisturbed immune function. Further, dietary zinc requirements are mainly covered by animal products. Consequently, plant-based diets have been repeatedly linked to zinc deficiency. In the light of increasing popularity of plant-based diets, elucidating the impact of zinc deficiency on the innate immune system of vegetarians and vegans is of great interest. Although it has been previously shown that interferon (IFN) -α response towards viral stimuli can be ...","Clinical nutrition (Edinburgh, Scotland)",2025-Aug
40559850,Dietary Supplementation of Zinc Oxide Quantum Dots Protective Against Clostridium perfringens Induced Negative Effects in Broilers.,"Clostridium perfringens is a major cause of necrotizing enteritis in chickens. This study aimed to investigate the effects of zinc oxide quantum dots (ZnO-QDs) on growth performance, redox status, and gut microbiota in broilers challenged with C. perfringens. A total of 320 1-day-old chicks were divided into five groups: negative control (NC) without treatment; positive control (PC) infected with C. perfringens; and the other three groups (40, 80, and 120 Zn) were given ZnO-QDs at doses of 40, 8...",Toxins,2025-May
40507073,Zinc-Enriched Bifidobacterium longum subsp. longum CCFM1195 Alleviates Cutibacterium acnes-Induced Skin Lesions in Mice by Mitigating Inflammatory Responses and Oxidative Stress.,"Background: Acne vulgaris, a prevalent inflammatory skin disorder, stems from factors like Cutibacterium acnes overgrowth, inflammation dysregulation, and immune dysfunction. Clinically, acne severity inversely correlates with serum zinc (Zn) levels, and oral Zn supplementation shows efficacy. Lactic acid bacteria are capable of converting inorganic Zn into organic forms via biological transformation, potentially generating Zn-enriched bacteria as superior Zn delivery vehicles. Methods: In this ...",Nutrients,2025-May
40498939,Nutritional content of vitamin and mineral supplements aimed at children in the peruvian market: analysis of compliance with recommendations.,We described the nutritional content of vitamin and mineral dietary supplements for children on the Peruvian market and their compliance to the recommended dietary intake. A cross-sectional study was carried out with the information declared on the packaging of 34 products sold in pharmacies during 2022. The daily doses of each micronutrient were calculated according to the manufacturer's instructions; we also estimated the compliance with the recommended dietary allowance (RDA) and the tolerabl...,Revista peruana de medicina experimental y salud publica,2025-Jun
40498343,"Exploring the therapeutic potential of nutraceutical compounds (Curcumin, Quercetin, Epa, Zinc, and Vitamin D) in managing Celiac disease: insights from cellular mechanisms.","The primary treatment for Celiac disease (CeD) is a gluten-free diet (GFD), which presents challenges. Studies on the anti-inflammatory properties of Curcumin, Quercetin, Vitamin D, Zinc, and Eicosapentaenoic acid (EPA) offer hope for patients. This study evaluated their effects on immune reactivity in gliadin-stimulated Caco-2 cells.",Molecular biology reports,2025-Jun
40471639,The Effect of Probiotic Yogurt Containing Lactobacillus rhamnosus and Bifidobacterium bifidum on Disease Activity and Disability in Patients with Systemic Lupus Erythematosus: A Randomized Controlled Trial.,"Systemic lupus erythematosus (SLE) is an autoimmune rheumatic disease with relapsing and remitting periods. Systemic lupus erythematosus (SLE) is an autoimmune rheumatic disease with relapsing and remitting periods. It has been reported that alterations of gut microbiota can affect disease activity in SLE. Probiotics which can modify the gut microbiota may be useful to control disease activity. Therefore, the effect of probiotic yogurt was evaluated on SLE disease activity. In this triple-blind,...","Iranian journal of allergy, asthma, and immunology",2025-May
40457259,Supplementary zinc and vitamin D in management of symptomatic oral lichen planus: a three-arm randomized clinical trial.,"Oral lichen planus (OLP) is a chronic inflammatory disease affecting the oral mucosa, with immune mediated pathogenesis. Both zinc and vitamin D are essential micronutrients implicated in OLP pathogenesis, with zinc influencing epithelial growth, wound healing, and oxidative stress mitigation, while vitamin D modulates immune cell function, cytokine activity, and keratinocyte behavior. The current trial was conducted to assess the effect of topical corticosteroid supplemented with zinc or vitami...",BMC oral health,2025-Jun
40453853,Effects of oral administration of native lactic acid bacteria with probiotic potential on productive parameters and meat quality of fattening guinea pigs (Cavia porcellus).,"The use of probiotics in guinea pig farming has emerged as an alternative to antibiotics because proper probiotic administration provides beneficial effects to the host without the risks associated with antibiotics. However, few studies have reported the significant effects of probiotics on guinea pig production and meat quality.",Open veterinary journal,2025-Apr
40446475,"Chronic β-carotene, magnesium, and zinc supplementation together with metformin attenuates diabetes-related complications in aged rats.","Aged type 2 diabetes mellitus (T2DM) patients are linked with lower serum levels of total antioxidant activity, magnesium and zinc, particularly under uncontrolled hyperglycemia. Uncontrolled oxidative stress is an established contributor to diabetic complications. Magnesium is a cofactor for ∼600 enzymes, while zinc is a part of ∼3000 human proteins, essential for intermediary metabolism. A multi-targeted approach combining β-carotene, Magnesium and Zinc (BMZ) with metformin or vitamin E, Magne...","Clinical nutrition (Edinburgh, Scotland)",2025-Jul
40440029,Supplement and nutraceutical therapy in traumatic brain injury.,Traumatic brain injury (TBI) continues to be a leading cause of morbidity and mortality. Nutraceuticals and supplements have emerged as potential therapeutics to enhance brain recovery post-injury.,Nutritional neuroscience,2025-Jun
40435711,A systematic review and meta-analysis examining the role of zinc supplementation in ameliorating physical and psychological manifestations of premenstrual syndrome in young females.,Zinc has been associated with a reduction in symptoms severity in females with Premenstrual syndrome (PMS) in recent trials. This meta analysis of randomized clinical trials (RCTs) was performed to assess the efficacy of zinc supplements in alleviating the physical and psychological symptoms of PMS.,"European journal of obstetrics, gynecology, and reproductive biology",2025-Aug
40431450,"The Effect of Dietary Supplements on Male Infertility in Terms of Pregnancy, Live Birth, and Sperm Parameters: A Systematic Review and Meta-Analysis.",The aim of this systematic review and meta-analysis was to investigate the effect of dietary supplements on male infertility.,Nutrients,2025-May
40431411,"Zinc Supplementation, Inflammation, and Gut Integrity Markers in HIV Infection: A Randomized Placebo-Controlled Trial.",Background: Low levels of zinc are prevalent in patients living with HIV and are associated with higher morbidity. Zinc has major immunomodulatory effects. This study aimed to assess the effect of zinc supplementation on inflammatory and gut integrity markers and on zinc levels among HIV patients with zinc deficiency. Methods: This was a double-blind randomized placebo-controlled trial assessing the efficacy and safety of zinc supplementation on inflammation and gut markers in people with HIV (P...,Nutrients,2025-May
40411804,Non-Invasive Imaging for the Evaluation of a New Oral Supplement in Skin Aging: A Case-Controlled Study.,"Skin aging represents a para-physiological process related to metabolic imbalances, inflammation, proliferative responses, and oxidative stress. Ending the cycle of inflammation, and oxidative stress represents a way to slow the effects of aging.",Skin research and technology : official journal of International Society for Bioengineering and the Skin (ISBS) [and] International Society for Digital Imaging of Skin (ISDIS) [and] International Society for Skin Imaging (ISSI),2025
40392901,Therapeutic potential of a choline-zinc-vitamin E nutraceutical complex in ameliorating thioacetamide-induced nonalcoholic fatty liver pathology in zebrafish.,"Choline has been proven to be effective in maintaining liver function. However, the effect of choline, in combination with other nutrients, on the improvement of non-alcoholic fatty liver disease (NAFLD) remains unclear. This study aimed to investigate the potential effect of the nutraceutical complex containing choline bitartrate, zinc citrate, and dl-α-Tocopheryl acetate on NAFLD in the zebrafish model. The NAFLD model was induced in zebrafish by administering thioacetamide. Experimental group...",PloS one,2025
40387134,Teach back educational model combined with zinc supplementation improves clinical symptoms and immunity in children with asthma.,"This study assessed the impact of teach back educational model plus zinc supplementation on asthma children. Eighty-one asthma children hospitalized in Children's Hospital of Soochow University, Suzhou, China from September 2020 to October 2021 were selected, and randomly allocated to a control group and an observation group. The control group took routine treatment, and routine educational modalities. By contrast, the Teach back mode of health education and zinc supplementation were added to th...",African journal of reproductive health,2025-May
40373355,"Nutritional supplementation in pregnant, lactating women and young children following a plant-based diet: A narrative review of the evidence.","Plant-based diets are increasingly popular in contemporary society. While they are suitable for all life stages, there is a potential risk of nutrient deficiencies, particularly in omega-3 fatty acids, vitamins A, D, and B12, zinc, iodine, selenium, choline, and creatine. During pregnancy and lactation, the nutritional demands increase significantly, making proper supplementation essential. Breastfeeding remains the optimal feeding method for infants, provided key nutrient needs are met through ...","Nutrition (Burbank, Los Angeles County, Calif.)",2025-Aug
40359759,Bidirectional associations of zinc supplement intake with biological ageing interacted by metabolic equivalent of task: A large-scale population-based Biobank study.,The association of zinc intake with biological ageing and whether physical exercise modifies this association remain uncertain. We aimed to explore the correlations between zinc intake and biological ageing and to evaluate the modifying effect of physical exercise.,"Clinical nutrition (Edinburgh, Scotland)",2025-Jul
40315655,From soil to the intestinal tract: The key role of beneficial elements and probiotics in promoting health and longevity.,"Although soil quality and gut probiotics have been extensively accepted as critical for human health, the combined effects of soil and fecal bacteria on public health remain underexplored. This study collected soil and human fecal samples from three towns with high, medium, and low proportion of longevous populations in a well-known longevity region in Yangtze River Delta, China. Beneficial elements were detected in all soils, including selenium (0.01-0.05 mg kg-1), germanium (1.07-1.44 mg kg-1)...",Journal of environmental management,2025-Jun
40314175,Comparative efficacy and tolerability of nutraceuticals for depressive disorder: A systematic review and network meta-analysis.,"Nutraceuticals have been taken as an alternative and add-on treatment for depressive disorders. Direct comparisons between different nutraceuticals and between nutraceuticals and placebo or antidepressants are limited. Thus, it is unclear which nutraceuticals are the most efficacious.",Psychological medicine,2025-May
40268438,"Effects of zinc supplementation in combination with difructose, an enhancer of intestinal zinc absorption, on serum zinc concentration and ratio of apo-/holo-activities of angiotensin-converting enzyme in patients with refractory taste impairment.","ACE ratio in the serum is a more sensitive indicator of zinc nutrition than serum zinc concentration. In this study, we examined the effects of zinc supplementation in combination with difructose anhydride (DFA) that enhances zinc absorption in the intestine on serum zinc concentration and ACE ratio in patients with refractory taste impairment.",The journal of medical investigation : JMI,2025
40248985,Evaluation of in vivo supplementation of 2660 mg D-aspartic acid and 200 mg ubiquinol and 10 mg zinc on different semen parameters in idiopathic male infertility: a randomized double blind placebo controlled study.,"About 20-30% of cases of infertility are attributed to male factor and males are also contributing to infertility in a further 20%. Idiopathic male subfertility is the commonest cause in most cases. D-aspartic acid (D-Asp) is an endogenous amino acid occurring in several tissues and cells of both invertebrates and vertebrates. The current study is one of the first to evaluate the in vivo supplementation of D-aspartic acid in idiopathic male infertility. Thus, we aimed in the current study to eva...","Archivio italiano di urologia, andrologia : organo ufficiale [di] Societa italiana di ecografia urologica e nefrologica",2025-Jun
40210182,Engineered probiotics remodel the intestinal epithelial barrier and enhance bacteriotherapy for inflammatory bowel diseases.,"Inflammatory bowel diseases (IBDs) are often associated with compromised epithelial barriers and dysregulated gut microbiota. In this study, we revealed the synergistic effect that zinc and indole-3-carbinol (I3C) have in restoring the epithelial barrier, and co-localized them on a ZI platform, which was further conjugated to the surface of Escherichia coli Nissle 1917 (EcN). The ZI@EcN formulation effectively delivered ZI to colon tissues and extended its retention in the intestines due to the ...",Acta biomaterialia,2025-May
40210138,Harnessing Enterococcus faecium WFD-128 from yogurt fermentation: Unveiling probiotic attributes and targeted inhibition of Shigella sonnei diarrheal pathogenesis.,"Diarrhea is a leading cause of mortality among children under five, with few effective interventions beyond oral rehydration, antibiotics, and zinc supplementation. This study aimed to identify and evaluate the probiotic and anti-diarrheal potential of Enterococcus faecium WFD-128, isolated from fermented yogurt, through in vitro, in silico, and in vivo approaches. The bacterium showed notable antibacterial activity, with inhibition zones measuring 21 mm and 19 mm against Shigella flexneri and S...",Microbial pathogenesis,2025-Jul
40201803,Effects of probiotic supplementation on clinicopathological alterations in Barki sheep with Mange.,Ovine mange is a highly transmissible skin condition that typically results in significant economiclosses.,Open veterinary journal,2025-Feb
40087783,Short-term oral zinc supplementation enhances Natural Killer cell functionality and decreases circulating Innate Lymphoid Cell counts and frequencies in healthy young adults.,"Zinc is an essential trace element with high importance for immune function. Previous research has shown that vegetarians and vegans are at increased risk of zinc deficiency, due to low zinc bioavailability in plant-based food. However, its effects on immune parameters in healthy adults following these diets remain largely unexplored. Therefore, this study investigated the effects of dietary patterns, serum zinc levels, and short-term oral zinc supplementation on Natural Killer (NK) cells, circu...",Journal of translational medicine,2025-Mar
40085334,Antioxidant Supplementation for Management of Gestational Diabetes Mellitus in Pregnancy: A Systematic Review and Meta-Analysis of Randomised Controlled Trials.,"Gestational diabetes mellitus (GDM) is the most common medical complication of pregnancy globally. Hyperglycaemia and associated production of reactive oxygen species can lead to oxidative stress in pregnancy. However, the potential effectiveness of increased antioxidant intake in the management of GDM has not been widely examined. Its usefulness alongside medical nutrition therapy (MNT) for assisting glycaemic control in women with GDM is poorly understood. This review aimed to establish the ef...",Current nutrition reports,2025-Mar
40084393,ALSUntangled #78: Zinc.,"ALSUntangled reviews alternative and off-label treatments for people living with amyotrophic lateral sclerosis (PALS). In this review, we assess the utilization of dietary zinc supplements for modulating ALS pathology and progression. Studies in mouse models of ALS have demonstrated that high-dose zinc supplementation may be harmful, but moderate doses could potentially be beneficial. Clinical data is limited, and only one trial has explored zinc supplementation within PALS. This study reported ...",Amyotrophic lateral sclerosis & frontotemporal degeneration,2025-Aug
