pmid,title,abstract,journal,pub_date
39185644,Effects of Nicotinamide Mononucleotide Supplementation on Muscle and Liver Functions Among the Middle-aged and Elderly: A Systematic Review and Meta-analysis of Randomized Controlled Trials.,"Nicotinamide Mononucleotide (NMN) has gained attention as a precursor to Nicotinamide Adenine Dinucleotide (NAD+) in recent years, commonly utilized in anti-aging therapies. The anti-aging effects of NMN on muscle and liver functions in middleaged and elderly people are still unclear.",Current pharmaceutical biotechnology,2025
39168191,Prebiotic stachyose inhibits PRDX5 activity and castration-resistant prostate cancer development.,"Stachyose (STA) is a prebiotic with poor oral bioavailability. In this study, we developed stachyose caproate (C6-STA), as a novel STA derivative, to demonstrate its high adsorption rate via oral administration. Pharmacokinetic analysis reveals that after absorption, the STA derived from C6-STA reaches its highest peak in the blood, liver, and kidney at 20 min, 30 min, and 12-24 h, with approximate levels of 1200 μg/mL, 0.14 μg/mL, and 0.2-0.3 μg/mL, respectively. In addition, the accumulation o...",International journal of biological macromolecules,2024-Oct
39116016,Efficacy of oral nicotinamide mononucleotide supplementation on glucose and lipid metabolism for adults: a systematic review with meta-analysis on randomized controlled trials.,"A surge of public interest in NMN supplementation has been observed in recent years. However, whether NMN supplements are effective in improving metabolic health remains unclear. The objective of the review was to assess the effects of NMN supplementation on fasting glucose, triglycerides, total cholesterol, LDL-C, and HDL-C in adults. Studies were located by searching four databases (PubMed, Embase, Cochrane, and Web of Science). Two reviewers independently conducted title/abstract and full-tex...",Critical reviews in food science and nutrition,2025
39111741,Effects of Supplementation with NAD +  Precursors on Metabolic Syndrome Parameters: A Systematic Review and Meta-Analysis.,"Intracellular levels of NAD +  regulate metabolism, among other ways, through enzymes that use NAD +  as a substrate, capable of inducing catabolic processes, such as lipid oxidation, glucose uptake, and mitochondrial activity. In several model organisms, administering precursor compounds for NAD + synthesis increases its levels, improves lipid and glucose homeostasis, and reduces weight gain. However, evidence of the effects of these precursors on human patients needs to be better evaluated. Th...",Hormone and metabolic research = Hormon- und Stoffwechselforschung = Hormones et metabolisme,2024-Nov
39067868,Is there a role for novel supplements in the management of fatigue in rheumatic diseases?,"Fatigue is a common symptom of rheumatic diseases and frequently persists even when patients are in a near-remission state. In seeking options to manage troublesome symptoms such as fatigue, complementary and alternative medicines (CAM) are often used by patients despite a lack of evidence base behind such treatment strategies. CAM use is further promoted by social media and 'influencer' marketing without rigorous process to ensure scientific accuracy. One mechanism of recent interest in the CAM...",RMD open,2024-Jul
39044608,Acute nicotinamide riboside supplementation increases human cerebral NAD+ levels in vivo.,The purpose of this study was to determine the effect of acute nicotinamide riboside (NR) supplementation on cerebral nicotinamide adenine dinucleotide (NAD+) levels in the human brain in vivo by means of downfield proton MRS (DF 1H MRS).,Magnetic resonance in medicine,2024-Dec
39001573,Cytochrome b5 reductase 3 overexpression and dietary nicotinamide riboside supplementation promote distinctive mitochondrial alterations in distal convoluted tubules of mouse kidneys during aging.,"The kidney undergoes structural and physiological changes with age, predominantly studied in glomeruli and proximal tubules. However, limited knowledge is available about the impact of aging and anti-aging interventions on distal tubules. In this study, we investigated the effects of cytochrome b5 reductase 3 (CYB5R3) overexpression and/or dietary nicotinamide riboside (NR) supplementation on distal tubule mitochondria. Initially, transcriptomic data were analyzed to evaluate key genes related w...",Aging cell,2024-Nov
38340651,The therapeutic perspective of NAD+ precursors in age-related diseases.,"Nicotinamide adenine dinucleotide (NAD+) is the fundamental molecule that performs numerous biological reactions and is crucial for maintaining cellular homeostasis. Studies have found that NAD+ decreases with age in certain tissues, and age-related NAD+ depletion affects physiological functions and contributes to various aging-related diseases. Supplementation of NAD+ precursor significantly elevates NAD+ levels in murine tissues, effectively mitigates metabolic syndrome, enhances cardiovascula...",Biochemical and biophysical research communications,2024-Apr
37300479,Nicotinamide Adenine Dinucleotide Deficiency and Its Impact on Mammalian Development.,Significance: Nicotinamide adenine dinucleotide (NAD) is an important molecule synthesized from tryptophan or vitamin B3 and involved in numerous cellular reactions. NAD deficiency during pregnancy causes congenital NAD deficiency disorder (CNDD) characterized by multiple congenital malformations and/or miscarriage. Studies in genetically engineered mice replicating mutations found in human patient cases show that CNDD can be prevented by dietary supplements. Recent Advances: A growing number of...,Antioxidants & redox signaling,2023-Dec
37111078,Combination of Lactobacillus plantarum HAC03 and Garcinia cambogia Has a Significant Anti-Obesity Effect in Diet-Induced Obesity Mice.,"Obesity is a major global health problem which is associated with various diseases and psychological conditions. Increasing understanding of the relationship between obesity and gut microbiota has led to a worldwide effort to use microbiota as a treatment for obesity. However, several clinical trials have shown that obesity treatment with single strains of probiotics did not achieve as significant results as in animal studies. To overcome this limitation, we attempted to find a new combination t...",Nutrients,2023-Apr
36152539,Ameliorative effect of the probiotic peptide against benzo(α)pyrene-induced inflammatory damages in enterocytes.,"Probiotics are living bacteria that provide health benefits to the host when consumed in sufficient quantities. However, the protective effect of the bioactive peptides isolated from the probiotics against benzo(α)pyrene (BaP) induced gastrointestinal injury has never been investigated. The current work used a bio-assay guided technique to identify-four new cyclic peptides in BaP-induced Caco-2 cell culture and mouse colitis model. Lactobacillus rhamnosus cycle (Thr-His-Ala-Trp) peptide-1 (LRCP-...",International immunopharmacology,2022-Nov
35289165,Engineered Probiotic Lactococcus lactis for Lycopene Production against ROS Stress in Intestinal Epithelial Cells.,"Lactococcus lactis is a food-grade chassis for delivery of bioactive molecules to the intestinal mucosa in situ, while its ability to produce lycopene for detoxification of reactive oxidative species (ROS) is not realized yet. Here, L. lactis NZ9000 was engineered to synthesize lycopene by heterologous expression of a gene cluster crtEBI in plasmids or chromosomes, yielding the recombinant strains NZ4 and NZ5 with 0.59 and 0.54 mg/L lycopene production, respectively. To reroute the pyruvate flux...",ACS synthetic biology,2022-Apr
34802366,Dietary ferulic acid supplementation improves intestinal antioxidant capacity and intestinal barrier function in weaned piglets.,"This study was conducted to explore the effects of dietary ferulic acid (FA) supplementation on intestinal antioxidant capacity and intestinal barrier function in weaned piglets. Eighteen 21-day-old castrated male DLY (Duroc × Landrace × Yorkshire) weaned piglets were randomly divided into control, 0.05% FA, and 0.45% FA groups, respectively. The experiment lasted for 5 weeks. The results showed that dietary 0.05 and 0.45% FA supplementation significantly increased catalase activity (p < 0.001),...",Animal biotechnology,2022-Apr
34684533,"Supplementation with a Specific Combination of Metabolic Cofactors Ameliorates Non-Alcoholic Fatty Liver Disease, Hepatic Fibrosis, and Insulin Resistance in Mice.","Non-alcoholic fatty liver disease (NAFLD) and non-alcoholic steatohepatitis (NASH) have emerged as the leading causes of chronic liver disease in the world. Obesity, insulin resistance, and dyslipidemia are multifactorial risk factors strongly associated with NAFLD/NASH. Here, a specific combination of metabolic cofactors (a multi-ingredient; MI) containing precursors of glutathione (GSH) and nicotinamide adenine dinucleotide (NAD+) (betaine, N-acetyl-cysteine, L-carnitine and nicotinamide ribos...",Nutrients,2021-Oct
34684467,Dietary Cocoa Flavanols Enhance Mitochondrial Function in Skeletal Muscle and Modify Whole-Body Metabolism in Healthy Mice.,"Mitochondrial dysfunction is widely reported in various diseases and contributes to their pathogenesis. We assessed the effect of cocoa flavanols supplementation on mitochondrial function and whole metabolism, and we explored whether the mitochondrial deacetylase sirtuin-3 (Sirt3) is involved or not. We explored the effects of 15 days of CF supplementation in wild type and Sirt3-/- mice. Whole-body metabolism was assessed by indirect calorimetry, and an oral glucose tolerance test was performed ...",Nutrients,2021-Sep
34497121,NAD+ supplementation reduces neuroinflammation and cell senescence in a transgenic mouse model of Alzheimer's disease via cGAS-STING.,"Alzheimer's disease (AD) is a progressive and fatal neurodegenerative disorder. Impaired neuronal bioenergetics and neuroinflammation are thought to play key roles in the progression of AD, but their interplay is not clear. Nicotinamide adenine dinucleotide (NAD+) is an important metabolite in all human cells in which it is pivotal for multiple processes including DNA repair and mitophagy, both of which are impaired in AD neurons. Here, we report that levels of NAD+ are reduced and markers of in...",Proceedings of the National Academy of Sciences of the United States of America,2021-Sep
34404939,Boosting mitochondrial metabolism with dietary supplements in heart failure.,Dietary supplementation with NAD+ precursors or ketone esters has been shown to improve mitochondrial function in preclinical models of heart failure with either reduced or preserved ejection fraction. Both supplementation approaches hold promise but are in the early stages of development as clinical therapies for heart failure.,Nature reviews. Cardiology,2021-Oct
34238308,"Nicotinamide mononucleotide supplementation enhances aerobic capacity in amateur runners: a randomized, double-blind study.","Recent studies in rodents indicate that a combination of exercise training and supplementation with nicotinamide adenine dinucleotide (NAD+) precursors has synergistic effects. However, there are currently no human clinical trials analyzing this.",Journal of the International Society of Sports Nutrition,2021-Jul
33888596,Nicotinamide mononucleotide increases muscle insulin sensitivity in prediabetic women.,"In rodents, obesity and aging impair nicotinamide adenine dinucleotide (NAD+) biosynthesis, which contributes to metabolic dysfunction. Nicotinamide mononucleotide (NMN) availability is a rate-limiting factor in mammalian NAD+ biosynthesis. We conducted a 10-week, randomized, placebo-controlled, double-blind trial to evaluate the effect of NMN supplementation on metabolic function in postmenopausal women with prediabetes who were overweight or obese. Insulin-stimulated glucose disposal, assessed...","Science (New York, N.Y.)",2021-Jun
33734555,NAD+ supplementation prevents STING-induced senescence in ataxia telangiectasia by improving mitophagy.,"Senescence phenotypes and mitochondrial dysfunction are implicated in aging and in premature aging diseases, including ataxia telangiectasia (A-T). Loss of mitochondrial function can drive age-related decline in the brain, but little is known about whether improving mitochondrial homeostasis alleviates senescence phenotypes. We demonstrate here that mitochondrial dysfunction and cellular senescence with a senescence-associated secretory phenotype (SASP) occur in A-T patient fibroblasts, and in A...",Aging cell,2021-Apr
33589649,In vitro comparison of major memory-support dietary supplements for their effectiveness in reduction/inhibition of beta-amyloid protein fibrils and tau protein tangles: key primary targets for memory loss.,"Memory loss is primarily caused by the accumulation of both brain plaques [(consisting of beta-amyloid protein (Aβ) 1-42)] and neurofibrillary tangles (consisting of paired helical and straight filaments containing tau protein). Neuroinflammation is the third key and important factor that leads to accelerated memory loss and eventual dementia. Brain plaques, tangles and inflammation is the trilogy mainly responsible for causing memory loss that has now been documented for over 20 years in the sc...",Scientific reports,2021-Feb
33586106,Protective effects of dietary synbiotic supplementation on meat quality and oxidative status in broilers under heat stress.,"This study evaluated protective effects of synbiotic on meat quality and oxidative status of breast muscle in heat-stressed broilers. Twenty 2-day-old broilers were allocated in a 2×2 factorial design, and the main factors consisted of synbiotic level (0 (basal diet) or 1.5 g/kg synbiotic) and temperature (thermoneutral or high temperature), resulting in 4 treatments. From 22 to 42 days, chickens were raised at thermoneutral temperature (22 °C) or subjected to cyclic high temperature (heat stres...",Environmental science and pollution research international,2021-Jun
33444675,Nutraceutical based SIRT3 activators as therapeutic targets in Alzheimer's disease.,"Alzheimer's disease (AD) is the most common neurodegenerative disease, and its incidence is increasing worldwide with increased lifespan. Currently, there is no effective treatment to cure or prevent the progression of AD, which indicates the need to develop novel therapeutic targets and agents. Sirtuins, especially SIRT3, a mitochondrial deacetylase, are NAD-dependent histone deacetylases involved in aging and longevity. Accumulating evidence indicates that SIRT3 dysfunction is strongly associa...",Neurochemistry international,2021-Mar
33256856,Nano chitosan-zinc complex improves the growth performance and antioxidant capacity of the small intestine in weaned piglets.,"The present study was conducted to test the hypothesis that dietary supplementation with a nano chitosan-zinc complex (CP-Zn, 100 mg/kg Zn) could alleviate weaning stress in piglets challenged with enterotoxigenic Escherichia coli K88 by improving growth performance and intestinal antioxidant capacity. The in vivo effects of CP-Zn on growth performance variables (including gastrointestinal digestion and absorption functions and the levels of key proteins related to muscle growth) and the antioxi...",The British journal of nutrition,2021-Sep
32925178,Can nicotinamide riboside protect against cognitive impairment?,"The present review aims to address the clinical benefits of using nicotinamide riboside, a precursor to the essential pyridine nucleotide, nicotinamide adenine dinucleotide (NAD+) as a therapeutic agent to attenuate age-related cognitive decline.",Current opinion in clinical nutrition and metabolic care,2020-Nov
