pmid,title,abstract,journal,pub_date
42738967,Efficacy and Safety of Lactobacillus reuteri DSM 17938 in Pediatric Functional Abdominal Pain Disorders: A Systematic Review and Meta-Analysis of Randomized Controlled Trials.,"Lactobacillus reuteri DSM 17938 is among the most studied probiotic strains for pediatric functional abdominal pain disorders (FAPDs), but prior trials and systematic reviews have reached inconsistent conclusions. This systematic review and meta-analysis aimed to evaluate the efficacy and safety of L. reuteri DSM 17938 in children and adolescents with FAPDs.",Nutrients,2026-Aug
42738962,Personalised Nutraceutical Treatment Guided by MTHFR Genotype in Mental Health: A Retrospective Cohort Study.,"One-carbon metabolism plays a central role in neurotransmitter synthesis, methylation capacity, and neurobiological resilience. Variants in the methylenetetrahydrofolate reductase (MTHFR) gene can reduce enzymatic activity, affecting folate- and methionine-cycle functions and potentially influencing biological pathways relevant to mood and anxiety disorders. Personalised nutraceutical treatment strategies, particularly those addressing methylation capacity through targeted B-vitamin, folate, and...",Nutrients,2026-Aug
42738954,"Effect of Lactiplantibacillus plantarum GKK1 Supplementation on Exercise-Induced Fatigue, Muscle Damage, and Recovery in Healthy Men: A Randomized, Double-Blind, Placebo-Controlled Trial.","Exercise-induced fatigue (EIF) and exercise-induced muscle damage (EIMD) impair neuromuscular performance and delay post-exercise recovery. However, human evidence regarding the structural and functional recovery kinetics following Lactiplantibacillus plantarum GKK1 supplementation remains limited.",Nutrients,2026-Aug
42738938,Clinical Implications of Nutritional Consultations and Oral Nutritional Supplementation Refusal in Head and Neck Cancer Patients During Chemoradiotherapy.,"Background/Objectives: Nutritional support may improve the tolerance and effectiveness of definitive treatment in patients with head and neck cancer (HNC). The aim of this study was to investigate the potential clinical deterioration in patients who refuse nutritional consultations and oral nutritional supplementation during chemoradiotherapy (CHRT) for HNC. Methods: The study included 52 patients undergoing CHRT for HNC. Among these patients, 22 (42.3%) received nutritional counseling with oral...",Nutrients,2026-Aug
42738845,Probiotic Lacticaseibacillus casei 2S-1 Attenuates Escherichia coli-Induced Enteritis via Gut Microbiota Modulation and Host Gene Regulation.,"Maintaining gut microbial homeostasis is crucial for host health, whereas infection with Escherichia coli (E. coli) is a major contributor to intestinal inflammation and microbial dysbiosis. Recent research has focused on probiotic strategies for managing enteric inflammatory disorders. Previous studies have shown that beneficial microorganisms show protection through modulating host immune responses, enhancing intestinal epithelial barrier integrity, and inhibiting pathogenic bacteria. To evalu...",Cells,2026-Aug
42738676,Thermoluminescence-Based Detection of Irradiation in Valerian Root (Valeriana officinalis) Dietary Supplements: A Pilot Study on Undeclared Treatment and Labelling Compliance.,"Food irradiation is a recognized method for the microbiological decontamination and preservation of plant raw materials; however, in the European Union, its use is subject to strict legal regulation and to a mandatory labelling obligation. For dietary supplements, which are legally classified as foodstuffs, this issue is particularly important for market transparency and the consumer's right to information. The aim of this pilot study was to assess the presence of post-irradiation characteristic...","Molecules (Basel, Switzerland)",2026-Aug
42737757,Effects of Probiotic Supplementation from Dry-Off Through Early Lactation on Serum Protein Indices and Free Amino Acids in Dairy Cows: A Randomized Field Study.,The transition from late gestation to lactation is accompanied by marked changes in protein and amino acid metabolism in dairy cows. This randomized field study evaluated whether oral multi-strain probiotic supplementation from dry-off to 12 weeks postpartum affected serum protein indices and circulating free amino acids. Twenty multiparous cows were allocated 1:1 to a control group (CON) or a probiotic-supplemented group (PRO). The longitudinal hematology and serum biochemistry subcohort compri...,International journal of molecular sciences,2026-Sep
42734881,Postbiotic potential of heat-inactivated Limosilactobacillus reuteri and its cell-free supernatant in protecting intestinal health of zebrafish.,"Postbiotics are non-viable substances derived from probiotics, offering advantages including high stability, strong safety profiles, and broad-spectrum effects. The present study aims to investigate the impact of Limosilactobacillus reuteri postbiotics on the intestinal health of zebrafish. Zebrafish were fed basal diet supplemented with either 10⁷ CFU/g heat-inactivated L. reuteri (hLR) or corresponding cell-free L. reuteri supernatant (LRs) for 14 days. Compared to the control group (CT), vill...",Brazilian journal of microbiology : [publication of the Brazilian Society for Microbiology],2026-Sep
42726282,Probiotic Characterization and Anti-biofilm Activity of Ligilactobacillus salivarius: Implications for Periodontal Disease Management.,"Porphyromonas gingivalis-driven periodontal disease is closely associated with pathogenic biofilm formation and oxidative stress-mediated tissue damage. This study evaluated the probiotic characteristics, antioxidant activity, and anti-biofilm effects of Ligilactobacillus salivarius and its cell-free supernatant (CFS). L. salivarius maintained growth under 0.8 mM H₂O₂, pH 5.0, and lysozyme exposure at 100 and 200 µg/mL, indicating tolerance to oxidative, acidic, and oral innate immune-related st...",Current microbiology,2026-Sep
42720793,Antimicrobial and probiotic potential of Lactobacillus from traditional dairy products against uropathogenic gram-negative bacteria.,Urinary tract infections (UTIs) are among the most prevalent bacterial infections and are increasingly complicated by the emergence of multidrug-resistant uropathogens. The present study investigated the probiotic potential and anti-uropathogenic activity of Lactobacillus strains isolated from traditional dairy products in western Algeria using combined in vitro screening and an in vivo rat model of UTI. Uropathogenic bacteria recovered from urine samples of female patients were identified as Es...,Antonie van Leeuwenhoek,2026-Sep
42720250,Creatine formulations and repeated sprint training: effects on physical and physiological adaptations in soccer players during the short-term preparation phase.,This research examined the impact of various creatine (Cr) supplementation formulations during a 4-week preparatory phase on the efficacy of repeated sprint training (RST) and on improvements in physical and physiological performance in male soccer athletes.,Journal of the International Society of Sports Nutrition,2026-Dec
42715975,Lactobacillus acidophilus LA3 Suppresses Neuroinflammation via the Gut-Brain Axis.,"The gut-brain axis represents a pivotal pathway through which gut microbiota influence neuroinflammation and neurological health. This study identifies Lactobacillus acidophilus LA3 as a potent probiotic strain capable of mitigating neuroinflammation. LA3 demonstrated superior efficacy in suppressing LPS-induced proinflammatory cytokines in BV-2 microglia. In an LPS-induced murine model, LA3 alleviated systemic and neuroinflammation, depressive-like behaviors, and cognitive impairment, while res...",Journal of agricultural and food chemistry,2026-Sep
42715080,Methyl indole-3-acetate contributes to strain-specific anti-inflammatory effects of Lactiplantibacillus plantarum.,"Lactiplantibacillus plantarum is a widely recognized probiotic with anti-inflammatory potential, yet its efficacy varies among strains and the underlying determinants remain poorly defined. Here, we identify methyl indole-3-acetate (MIA), a previously uncharacterized microbial metabolite, as a contributor to the strain-specific anti-inflammatory effects of L. plantarum. Strains with higher MIA production show stronger protection against colitis in mice, whereas deletion of the key biosynthetic e...",Proceedings of the National Academy of Sciences of the United States of America,2026-Sep
42713248,"Effects of Hydrogen-Rich Water Supplementation on Exercise Performance, Autonomic Nervous System Recovery, and Blood Lactate Concentration During Repeated Sprint Exercise in Male University Athletes.","Hydrogen-rich water (HRW) supplementation has been proposed to exert anti-fatigue effects during exercise; however, its impact on exercise performance and autonomic nervous system (ANS) function during repeated sprinting remains unclear. The aim of this study was to examine the effects of acute pre-exercise HRW ingestion on repeated sprint performance, ANS regulation, and blood lactate concentration. This randomized, single-blind, placebo-controlled crossover study included 13 male university at...",Journal of sports science & medicine,2026-Sep
42711808,Lactiplantibacillus plantarum P10 alleviates hyperuricemia-induced inflammation in mice by modulating gut microbiota and histidine metabolism.,"Hyperuricaemia is a common chronic metabolic disorder characterized by urate crystal deposition and systemic inflammation. Lactic acid bacteria have been demonstrated to exert probiotic effects against hyperuricaemia. This study investigated the probiotic effects and potential mechanisms of Lactiplantibacillus plantarum P10 in a murine hyperuricaemic model. The results showed that L. plantarum P10 significantly reduced serum uric acid levels, inhibited xanthine oxidase activity, and decreased th...",Letters in applied microbiology,2026-Sep
42711438,"Effects of graded dietary raw bee venom inclusion on growth, immunity, and disease resistance in Nile tilapia (Oreochromis niloticus).","Nowadays, studies on the application of bee venom (BV) in aquaculture have been growing due to its bioactive constituents. However, previous studies have focused on nano-formulated bee venom or parenteral administration routes on Nile tilapia (Oreochromis niloticus). However, the effects of graded dietary supplementation of raw venom, especially at different inclusion levels, on Nile tilapia are still limited. Therefore, this study focused on investigating the effects of bee venom supplementatio...",Scientific reports,2026-Sep
42709302,"Evaluation of different probiotic administration methods on productive performance, visceral organs, intestinal bacteria, and morphology in broiler chickens.","This study aimed to evaluate the effects of different probiotic administration methods on productive performance, intestinal health, and visceral organ development in broiler chickens. The study used 400 one-day-old unsexed Lohmann broiler chicks reared for 35 days and randomly allocated into 4 treatments and 5 replicates (20 birds per replicate) using a completely randomized design. The probiotics contained Lactobacillus sp. (2 × 107 CFU/mL), Bacillus sp. (1.6 × 107 CFU/mL), and Streptomyces sp...",Tropical animal health and production,2026-Sep
42705749,Alkaline hydrogen peroxide-xylanase sequential modification enhances the prebiotic functionality of citrus peel and pulp fibers.,"Citrus pomace represents a sustainable yet underutilized source of dietary fibers. This study investigated whether alkaline hydrogen peroxide-xylanase sequential modification could enhance the prebiotic functionality of citrus peel and pulp pomace fibers. Relative to native fibers, sequential modification significantly increased soluble dietary fiber content (from ∼10% to ∼31%), reduced lignin encapsulation, and created porous, cracked surface morphologies that enhanced enzyme accessibility and ...","Food research international (Ottawa, Ont.)",2026-Nov
42703738,Meta-Analysis of the Mitigation Effects of Supplementation With Calcium Salts of Unsaturated Fatty Acids on Enteric Methane Emissions in Beef Cattle and Its Impact on Meat Quality.,"This study evaluated the effects of calcium salts of unsaturated fatty acids (CSUFAs) on enteric methane (CH4) emissions and meat quality in beef cattle by integrating data from trials on beef cattle of different production stages, sexes, and breeds. Specifically, a meta-analysis of four studies including 44 animals (22 with CSUFAs and 22 as a control) was performed to assess CH4-related outcomes. Daily CH4 emissions in all experiments were estimated by multiplying the breath CH4:CO2 concentrati...",Animal science journal = Nihon chikusan Gakkaiho,2026
42702682,A preliminary antimicrobial investigation of lactobacillus bulgaricus probiotic supernatants as an intracanal medication against mature E. faecalis biofilm in an ex-vivo dentin blocks model.,To provide a preliminary assessment of the antimicrobial potential of Lactobacillus bulgaricus probiotic against mature Enterococcus faecalis biofilm in dentin model under ex-vivo conditions using confocal laser scanning microscopy (CLSM).,Clinical oral investigations,2026-Sep
42700187,Lactobacillus rhamnosus and Saccharomyces boulardii Attenuate LPS-Induced Cognitive and Affective Dysfunction Associated with Hippocampal Neuroinflammatory and Neurochemical Alterations : Probiotics Mitigate LPS-Induced Neuroinflammation and Cognitive Deficits.,"Lipopolysaccharide (LPS)-induced endotoxemia is widely used to model neuroinflammation-associated cognitive impairment, primarily involving activation of Toll-like receptor 4 (TLR4) and downstream NF-κB signaling. This study investigated whether probiotic interventions with Saccharomyces boulardii or Lactobacillus rhamnosus attenuate LPS-induced neurobehavioral and molecular alterations. Male Wistar rats were exposed to subchronic intraperitoneal LPS (0.25 mg/kg/day, 9 days) with or without conc...",Neurochemical research,2026-Sep
42693411,Bio-functional Levilactobacillus brevis strains of feline origin: the potential probiotic food adjunct for companion animals.,"Although autochthonous probiotic application is considered standard for the host-specific environment, the allochthonous probiotics also deliver valuable physiological or therapeutic benefits during their transit period before being eliminated naturally. This study evaluated the probiotic and bio-functional attributes of seven zoo feline-derived Levilactobacillus brevis strains for their potential application in companion animals or functional food industry. In vitro methods were employed to ass...",BMC microbiology,2026-Sep
42690481,Dietary supplementation with stabilized products of sorghum enriched with lactobacilli improves growth performance and antioxidant defense and modulates hematological parameters in indigenous guinea keets.,"Increasing restrictions on antibiotic growth promoters (AGP) have intensified demand for safe and effective dietary alternatives in poultry production. This study evaluated the effects of graded dietary inclusion of Stabilized Products of Sorghum Enriched with Lactobacilli (SPSL) on growth performance, organ morphometry, intestinal morphometry, hematological parameters, and serum oxidative stress markers in indigenous guinea keets (Numida meleagris). A total of 600 one-day-old guinea keets were ...",Tropical animal health and production,2026-Sep
42680307,A black soybean yoghurt fermented with a reusable probiotic cellulose gel: beneficial effects and metabolic characteristics.,"The demand for plant-based yoghurts is continuously increasing. However, achieving stable physicochemical properties and acceptable flavor of the plant-based yoghurts remains challenging. In our previous work, we encapsulated Lactiplantibacillus plantarum (L. plantarum) LCC-605 biofilm into bacterial cellulose (BC), obtaining a LP605@BC gel. LP605@BC gel exhibited excellent harsh-environment resistance abilities and storage stability, and is very suitable as a starter culture. In this work, we u...","Food research international (Ottawa, Ont.)",2026-Oct
42677620,Engineering CBM of β-Mannanase from Paenibacillus to Alter Product Chain Length for Preparing Mannan Oligosaccharide Prebiotics.,"Biomass polysaccharides are explored as inexpensive raw materials for preparing value-added products, such as mannan oligosaccharides (MOS). However, the varied composition of MOS and the underlying mechanism have not been studied thoroughly yet. Here a β-mannanase from Paenibacillus sp. was engineered for hydrolyzing biomass polysaccharides and producing prebiotic MOS. Structural analysis and alanine scanning revealed two hot spots, Q66 and T88, in the carbohydrate binding module (CBM). The mut...",Journal of agricultural and food chemistry,2026-Aug
42671468,Immunomodulation of mixed postbiotics produced from Lactiplantibacillus plantarum KLDS1.0318 and KLDS1.0386 in vitro and in vivo.,"Postbiotics can modulate immune responses by regulating immune cell functions and promoting the secretion of immune-related cytokines. However, most studies have focused on postbiotics from single strains, while the effects of mixed postbiotics remain underexplored. This study used RAW 264.7 cells and cyclophosphamide-induced immunosuppressed mice to investigate the immunomodulatory effects of postbiotics derived from mixed Lactiplantibacillus plantarum (L. plantarum) (KLDS1.0318 + KLDS1.0386). ...",Archives of microbiology,2026-Aug
42669319,Polysaccharide-functionalized metal-polyphenol network-coated porous microspheres for improving the treatment of probiotics in ulcerative colitis.,"Probiotic therapy offers a new approach to the treatment of ulcerative colitis (UC), but oral drug delivery still faces challenges such as low gastrointestinal survival rates, insufficient intestinal retention, and poor inflammatory targeting. In this study, a layer-by-layer encapsulation probiotic delivery system (HGM-L.re PM) was developed. Lactobacillus reuteri (L.re) was loaded onto poly-L-lactic acid porous microspheres, followed by in situ assembly of a tea polyphenol/Fe3+ metal-polyphenol...",International journal of pharmaceutics,2026-Oct
42667531,A comparative study of composite probiotic yogurt on LPS-induced acute inflammation and immunomodulation in mice.,"To elucidate the anti-inflammatory and immunomodulatory mechanisms of composite probiotic yogurt, this study established a lipopolysaccharide (LPS)-induced acute inflammation model using specific pathogen-free (SPF) male C57BL/6J mice to investigate the regulatory effects of different doses/forms of composite probiotic yogurt on inflammation and immunity inmice. Fifty mice were divided into 5 groups. After 4 weeks of oral intervention, all groups except the control group were intraperitoneally i...",World journal of microbiology & biotechnology,2026-Aug
42667193,Association of Omega-3 PUFA Oral Nutritional Supplementation with Hematological and Nutritional Status in Discharged Malnourished GI Cancer Patients.,"Short-term associations of omega-3 polyunsaturated fatty acids (PUFA)-enriched oral nutritional supplementation (ONS) with hematological, nutritional, and immune-inflammatory outcomes were evaluated in a retrospective cohort of 87 malnourished or nutritionally at-risk patients with gastrointestinal (GI) cancer. During a 3-week observation period, 46 patients received omega-3 PUFA-enriched ONS plus dietary counseling, whereas 41 received dietary counseling alone. The groups differed at baseline i...",Journal of visualized experiments : JoVE,2026-Aug
42663747,Dietary supplementation with black soldier fly (Hermetia illucens) larval meal modulates hepatic lipid homeostasis and reduces TNF-α expression in mice.,"Black soldier fly (Hermetia illucens L.) larval meal has attracted growing interest as a sustainable food ingredient due to its nutritional composition and potential biological effects. The present study evaluated the effects of dietary supplementation with H. illucens larval meal on body composition, biochemical parameters, and hepatic markers in mice.",Molecular biology reports,2026-Aug
42653193,Beta-Glucan Supplementation Improves Clinical Outcomes and Preserves Immune Homeostasis in Patients with Advanced Solid Tumors Receiving Chemotherapy: A Prospective Phase II Randomized Three-Arm Clinical Trial.,"Chemotherapy-induced immune dysregulation remains a major challenge in patients with advanced solid tumors. β-Glucan has been reported to possess immunomodulatory properties; however, its longitudinal effects on immune homeostasis during chemotherapy remain unclear. In this prospective, randomized phase II study, patients receiving chemotherapy were assigned to receive β-glucan powder (with L-glutamine and bioactive protein from bovine colostrum), β-glucan capsules (with L-glutamine), or standar...",International journal of molecular sciences,2026-Aug
42641809,Limosilactobacillus reuteri and Lactobacillus johnsonii intervention ameliorates gestational diabetes mellitus-associated sex-specific placental nutrient transporter abnormalities: Links with tryptophan metabolism and aryl hydrocarbon receptor signaling.,"Gestational diabetes mellitus (GDM) is a common pregnancy complication associated with maternal metabolic abnormalities and adverse offspring outcomes. Although GDM is closely linked to gut microbiota dysbiosis, key probiotic strains and underlying mechanisms remain unclear. This study aimed to identify potential probiotics using microbial signals from clinical GDM cases and a mouse model.",Diabetes research and clinical practice,2026-Oct
42639743,Synergistic Addition of Ligilactobacillus acidipiscis YJ5 to a Probiotic Consortium for Enhanced Alleviation of Loperamide-Induced Constipation in Mice.,Probiotics have emerged as a promising therapeutic strategy for relieving constipation. The strategy of employing multi-strain probiotic combinations to achieve synergistic therapeutic effects is widely adopted in commercial applications. This study demonstrates that incorporating Ligilactobacillus acidipiscis YJ5 as a synergistic keystone strain into a base three-strain probiotic consortium (CP3-L) creates a potent low-dose formulation (CP4-L) with enhanced efficacy against loperamide-induced c...,Journal of food science,2026-Aug
42637394,"Plant-based beverage fermented by a potential probiotic co-culture of Pichia kluyveri and Lactiplantibacillus plantarum: bioactive composition, bioaccessibility, and modulation of antibiotic-induced gut dysbiosis.","Plant-based beverages are promising non-dairy matrices for delivering probiotic microorganisms and fermentation-derived bioactive compounds. The present study investigated the impact of fermenting a beverage composed of oats, almonds, and sunflower seeds with the potential probiotic co-culture Lactiplantibacillus plantarum CCMA 0743 and Pichia kluyveri CCMA 0615. The effects on beverage composition, bioaccessibility of bioactive compounds, and modulation of antibiotic-induced gut dysbiosis in BA...","Food research international (Ottawa, Ont.)",2026-Oct
42637327,Bile salt tolerance enhancement and survival mechanism in Limosilactobacillus fermentum M2 mediated by Kluyveromyces marxianus Y4.,"Enhancing the survival capacity of probiotic strains under bile salt (BS) stress via probiotic interactions constitutes a highly prospective novel strategy within the domain of probiotic applications. In this study, based on probiotic characterization of two probiotic strains, designated Limosilactobacillus fermentum M2 and Kluyveromyces marxianus Y4, the viable counts of L. fermentum M2 under BS stress reached from 9.1 to 7.34 log CFU/mL, while co-culture with K. marxianus Y4 significantly incr...","Food research international (Ottawa, Ont.)",2026-Oct
42634022,"Safety Assessment of Lacticaseibacillus rhamnosus OF44, a Previously Isolated Human-origin Probiotic Candidate.","Lacticaseibacillus rhamnosus is one of the most extensively studied and well-characterized probiotic species. The strain L. rhamnosus OF44, originally isolated from a healthy female fecal sample, has shown particular promise for its ability to modulate the vaginal microenvironment through pH reduction and inflammation control. However, its comprehensive safety profile remains unclear. In this study, we systematically evaluated the safety of the previously identified strain L. rhamnosus OF44 thro...",Current microbiology,2026-Aug
42631483,Prebiotic and Chemopreventive Potential of Digested Cooked Huitlacoche (Ustilago maydis) in Human HT-29 Colon Cancer Cells.,"Huitlacoche (Ustilago maydis) is a popular and widely consumed edible fungus that infects corn, inducing gall formation rich in phenolic compounds. During consumption, huitlacoche-based phenolic compounds are affected by gastrointestinal conditions, thereby altering their bioaccessibility and, in turn, their prebiotic and chemopreventive potential. This study investigated the in vitro chemopreventive effects of cooked huitlacoche on human colon cancer cells (HT-29) and its prebiotic potential. C...",Journal of food science,2026-Aug
42627860,Effects of folic acid combined with resistance training on body composition and blood biomarkers in adult males.,"This study aimed to investigate the effects of folic acid supplementation combined with resistance training on body composition, homocysteine (Hcy), and lipid-related biomarkers in adult males.",Journal of the International Society of Sports Nutrition,2026-Aug
42622911,Relieving effect of Lactobacillus crispatus RS08 on Candida albicans-induced vaginitis by regulating NF-κB signaling pathway.,"Vaginitis is a common condition that adversely affects women's health, and maintaining a balanced vaginal microbiota is essential for its management. This study evaluated the therapeutic effects and anti-inflammatory mechanisms of Lactobacillus crispatus RS08 in a mouse model of experimental vaginitis. Therapeutic efficacy was assessed through vaginal appearance and histopathological analysis. Anti-inflammatory activity was evaluated by measuring myeloperoxidase (MPO) activity, serum levels of i...",Antonie van Leeuwenhoek,2026-Aug
42612399,Ligilactobacillus salivarius NCU-41 reduces oxidative stress to ameliorate Parkinson's disease by regulating the AKT/Nrf2 signaling pathway.,"A growing body of evidence suggests that the gut microbiota influences the onset and progression of Parkinson's disease (PD) by regulating oxidative stress pathways. However, existing evidence remains the phenotypic level, and high-quality research is still lacking regarding specific probiotic strains with clearly defined ameliorative functions and their precise underlying molecular mechanisms. In this study, high-throughput sequencing confirmed significant differences in the gut microbiota betw...",Microbiological research,2026-Dec
