pmid,title,abstract,journal,pub_date
41470859,Opuntia dillenii as a Nutraceutical and Dietary Resource for Disease Prevention and Management: A Systematic Review.,"Chronic diseases are leading causes of morbidity and mortality worldwide and their prevalence is increasing due to aging and lifestyle factors. A central element in their pathophysiology is chronic low-grade inflammation, linking metabolic, cardiovascular, neurodegenerative, and proliferative disorders. In this context, Opuntia dillenii, a cactus species traditionally used in folk medicine, has attracted considerable scientific interest due to its promising nutraceutical potential.",Nutrients,2025-Dec
41470847,Effects of Greek Yogurt Supplementation and Exercise on Markers of Bone Turnover and Inflammation in Older Adult Exercisers: An 8-Week Pilot Intervention Trial.,This 8-week randomized pilot intervention trial examined the effects of Greek yogurt (GY) supplementation on markers of bone turnover and inflammation in older adult exercisers.,Nutrients,2025-Dec
41470841,"Micronutrient Testing, Supplement Use, and Knowledge Gaps in a National Adult Population: Evidence from Saudi Arabia.","Background: Micronutrient deficiencies, particularly of vitamin D, vitamin B12, and iron, are prevalent worldwide and contribute significantly to morbidity. In Saudi Arabia, these deficiencies are increasingly recognised as public health challenges, yet comprehensive data on prevalence, risk factors, and public awareness remain limited. Objectives: This study aimed to determine the prevalence of laboratory-confirmed deficiency and testing for vitamin D, vitamin B12, and iron among adults in Saud...",Nutrients,2025-Dec
41470827,Folate Supplementation Awareness Among Women of Reproductive Age in Poland: Focus on Active Forms and Updated National Recommendations.,"Background: Adequate folate intake before and during early pregnancy is essential for neural tube defect (NTD) prevention. In 2023, the Polish Society of Gynecologists and Obstetricians updated national recommendations, emphasizing the use of L-5-methyltetrahydrofolate (5-MTHF). Evidence on women's awareness of these guidelines is limited. Methods: This cross-sectional online survey (2025) included 188 Polish women aged 18-45 years who were currently pregnant or had been pregnant within the prev...",Nutrients,2025-Dec
41470822,Effects of Supplementation with Milk Proteins on Body Composition and Anthropometric Parameters: A Systematic Review and Dose-Response Meta-Analysis.,"Background/Objectives: There is no consensus regarding the impacts of supplementation with milk proteins (MPs) on body composition (BC). This systematic review and dose-response meta-analysis of randomized controlled trials (RCTs) assessed the effects of MP, casein protein (CP), and whey protein (WP) supplementation on BC and anthropometric parameters. Methods: A comprehensive search was performed in several databases to identify eligible RCTs published until October 2025. Random-effects models ...",Nutrients,2025-Dec
41470821,Differential Effects of Vitamin C from Fruit and Vegetables Versus Supplements on the Risk of Frailty.,"Frailty represents a critical aging-related condition, but evidence on how different sources of vitamin C relate to frailty risk remains limited. Thus, this study aimed to examine the relationship between frailty risk and sources of vitamin C intake (dietary, including fruit and vegetable (FV) vs. supplemental) among Korean adults.",Nutrients,2025-Dec
41470812,Effects of Combined Exercise and Calcium/Vitamin D Supplementation on Bone Mineral Density in Postmenopausal Women: A Systematic Review and Meta-Analysis.,"Postmenopausal osteoporosis (PMO) is a major cause of fragility fractures worldwide. While exercise and calcium/vitamin D are standard preventive measures, the synergistic effects of their combined use on bone mineral density (BMD) remain unclear.",Nutrients,2025-Dec
41470804,Clinical Implementation of Sustainable Functional Foods and Nutraceuticals in Metabolic Health: A Feasibility Study.,"Background: Diet quality significantly influences metabolic health, obesity, and non-communicable disease risk. Functional foods and nutraceuticals, rich in bioactive compounds, may enhance health outcomes beyond basic nutrition, particularly when combined with Mediterranean-style dietary patterns. Objectives: This feasibility study evaluated the integration of functional foods and nutraceuticals into a Mediterranean-based dietary intervention in adults with metabolic risk factors, focusing on f...",Nutrients,2025-Dec
41470800,Lactiplantibacillus plantarum Strain 06CC2 Attenuates Fat Accumulation and Modulates the Gut Microbiota in a Mouse Model of Early-Stage Diet-Induced Obesity.,"Background/Objectives: The increase in the global prevalence of obesity has created a need for safe and effective preventive strategies. Probiotics have gained attention for their potential to modulate the gut microbiota and improve metabolic health. In this study, we examined the anti-obesity effects of Lactiplantibacillus plantarum strain 06CC2 (LP06CC2) in a mouse model of mild diet-induced obesity that mimics early-stage metabolic imbalance without significant body weight gain. Methods: Mice...",Nutrients,2025-Dec
41470796,C. cochlearium 2316 Ameliorates High-Fat Diet-Induced Obesity and Metabolic Syndrome Risk Factors via Enhanced Energy Expenditure and Glucose Homeostasis.,"This study investigated the potential beneficial effects of a probiotic candidate, Clostridium cochlearium 2316, in modulating physiological and metabolic markers in mice with high-fat diet-induced obesity (DIO).",Nutrients,2025-Dec
41470785,Supplementation with Polyunsaturated Fatty Acids as the Main Dietary Factor Is Associated with the Omega-3 Index in Lithuanian Professional Athletes.,"Background/Objectives: Nutrition is essential for both physiological and physical health. The study aimed to explore dietary habits, nutritional intake and supplementation in association with the indirect omega-3 index (ω-3I) magnitude in a cohort of professional athletes. Methods: A 3-day food record was used as an approach to document all the dishes and beverages consumed by athletes over three consecutive days. Additionally, in aiming to assess the dietary habits and supplementation as well a...",Nutrients,2025-Dec
41470783,Research Advances in the Impact of Probiotic Supplementation on Ulcerative Colitis Management.,"Ulcerative colitis (UC) is a chronic, non-specific inflammatory bowel disease with an unknown etiology. The primary symptoms include abdominal pain, diarrhea, and mucopurulent bloody stools, which manifest in recurrent episodes and often resist therapeutic interventions. Recent research has increasingly emphasized the potential role of probiotics in the management of UC, revealing a significant dysbiosis in the intestinal microbiota of affected individuals. Probiotic supplementation has demonstr...",Nutrients,2025-Dec
41470776,"Effects of Creatine Monohydrate Loading on Sleep Metrics, Physical Performance, Cognitive Function, and Recovery in Physically Active Men: A Randomized, Double-Blind, Placebo-Controlled, Crossover Trial.","Background/Objectives: Creatine monohydrate (CrM) supplementation is well-established for enhancing physical performance and accelerating recovery in several sporting contexts. However, beyond these traditional performance benefits, its effects on sleep metrics and cognitive function have not been thoroughly investigated. This investigation aimed to determine the effect of a loading phase of CrM on sleep metrics, physical performance, psycho-cognitive aspects, and recovery in physically active m...",Nutrients,2025-Dec
41470775,Delphi Consensus on the Role of Venoactive Nutraceuticals in the Management of Chronic Venous Disease: A Position Statement of the Italian Society of Angiology and Vascular Medicine (SIAPAV).,"Background: Chronic venous disease (CVD) is a prevalent condition associated with significant morbidity and impaired quality of life. Venoactive nutraceuticals are widely used as part of conservative management and are cited in major guidelines, yet recommendations remain heterogeneous and clinical practice varies substantially. This study aimed to establish expert consensus on the clinical use of these agents in CVD within the Italian vascular community. Methods: A three-round modified Delphi w...",Nutrients,2025-Dec
41470759,"Supplementation with Bromelain, Troxerutin, and Escin to Support Postoperative Recovery After Hip or Knee Arthroplasty in Older Adults: A Pilot Study.","Background: Bromelain, a proteolytic enzyme extracted from Ananas comosus, exhibits anti-edematous and anti-inflammatory properties that may facilitate postoperative recovery. Troxerutin and escin, respectively, a vasoactive flavonoid and a saponin derivative, also provide anti-edematous and microcirculatory benefits that could enhance tissue repair and functional outcomes. Evidence on their combined use in older adults undergoing rehabilitation after major orthopedic surgery remains limited. Me...",Nutrients,2025-Dec
41470154,Oral Probiotics in Acne vulgaris: A Systematic Review and Meta-Analysis of Double-Blind Randomized Clinical Trials.,"Background and Objectives: Acne vulgaris is a prevalent chronic inflammatory skin condition affecting adolescents and young adults worldwide. Increasing concern regarding antimicrobial resistance has renewed interest in microbiome-modulating therapies, including oral probiotics. This systematic review and meta-analysis evaluated the efficacy and safety of oral probiotic supplementation for acne vulgaris using contemporary random-effects methods. Materials and Methods: Following PRISMA 2020 guide...","Medicina (Kaunas, Lithuania)",2025-Dec
41470092,Impact of Probiotics on Atopic Dermatitis in Pediatric Patients: A Systematic Review and Meta-Analysis.,"Background and Objectives: Atopic dermatitis (AD) is a chronic inflammatory skin disorder primarily affecting children, driven by genetic, immunologic, and environmental factors. Emerging evidence links gut microbiota alterations to immune modulation and AD severity. Probiotics, live microorganisms providing health benefits when consumed in adequate amounts, have been proposed as a potential adjunctive therapy. This review evaluates the efficacy of various probiotic treatments in reducing SCORAD...","Medicina (Kaunas, Lithuania)",2025-Nov
41469063,Effectiveness of protein supplementation combined with resistance training to counteract disproportional fat-free mass loss following metabolic bariatric surgery: rationale and design of the ENRICHED randomised controlled trial.,"Metabolic bariatric surgery (MBS) can lead to substantial fat-free mass loss (FFML) due to malnutrition, decreased protein intake and insufficient physical activity. Disproportional FFML has been associated with an increased risk for adverse health outcomes. Resistance training (RT) combined with protein intake contributes to maintenance and increase of fat-free mass (FFM) in healthy individuals. However, it is unclear whether RT and protein supplementation can prevent FFML after MBS.",BMJ open,2025-Dec
41469059,Effects of different folic acid supplementation doses on subsequent pregnancy outcomes in women with a history of pregnancy loss: study protocol for a multicentre randomised controlled trial.,"Folic acid is crucial for fetal development, particularly during early pregnancy. Studies suggest that high folic acid intake (≥800 µg/day) may be associated with a reduced risk of miscarriage. However, the impact of an 800 µg dose on pregnancy outcomes in women with prior pregnancy loss currently remains unclear.",BMJ open,2025-Dec
41466504,The Therapeutic Effect and Mechanism of Lactobacillus gardneri on Nonalcoholic Fatty Liver Disease.,"This study aimed to investigate the effect of Lactobacillus gasseri SBT2055 (LG2055) on non-alcoholic fatty liver disease (NAFLD). Mice were fed with high-fat diet (HFD) to establish NAFLD animal model. HFD mice were administrated with LG2055 gavage to explore the role of LG2055 on NAFLD. This study revealed that LG2055 gavage decreased serum levels of alanine aminotransferase (ALT), aspartate aminotransferase (AST), total cholesterol (TC), and triglyceride (TG), reduced lipid accumulation in li...",Journal of microbiology and biotechnology,2025-Dec
41466108,Microbiome Therapeutic Lactiplantibacillus plantarum PMC105 for Systemic Carbapenem-Resistant Enterobacteriaceae Infections: Oral and Inhalation Efficacy In Vivo.,"Carbapenem-resistant Enterobacteriaceae (CRE), particularly Klebsiella pneumoniae, are major causes of severe systemic infections due to their resistance to most antibiotics and the high associated mortality, representing a growing global health concern. In this study, we report the in vivo efficacy of a novel probiotic strain, Lactiplantibacillus plantarum PMC105, against systemic CRE infections. In a mouse model characterized by neutropenia and antibiotic-induced gut dysbiosis, infection with ...",Journal of microbiology and biotechnology,2025-Dec
41466103,"Development of a Novel Probiotic Strain with Digestion Functionality, Lacticaseibacillus paracasei JL32-5 from Chorizo.","Several Lactobacillus strains isolated from fermented food are expected to possess digestion supporting function as potential probiotics. However, the safety of Lactobacillus as functional food and its stability until consumption are often overlooked. To prevent potential side effects and maximize probiotic efficacy, it is essential not only to demonstrate the beneficial properties of candidate strain but also verify their safety and stability through a stepwise method. In this study, Lactobacil...",Journal of microbiology and biotechnology,2025-Dec
41466021,Effect of probiotics combined with periodontal basic therapy on inflammatory factors in gingival crevicular fluid in patients with moderate periodontitis.,"The aim is to evaluate the effect of probiotics combined with basic periodontal treatment on inflammatory factors in gingival crevicular fluid so clarifying the clinical value and mechanism of this combined treatment for moderate periodontitis and so provide evidence for the application of probiotics in its management. From June 2021 to January 2023, a retrospective controlled clinical study was conducted on 140 individuals diagnosed with moderate periodontitis who had received treatment at the ...",Medicine,2025-Dec
41465910,"Weizmannia coagulans BC01 supplementation improved functional constipation by regulating gut microbiota: A randomized, placebo-controlled, clinical study.","Functional constipation is a prevalent gastrointestinal disease that remains challenging to cure. Probiotic is a promising way to treat functional constipation. Weizmannia coagulans BC01, a genetically and phenotypically safe probiotic strain, has the potential ability to improve constipation symptoms.",Medicine,2025-Dec
41465567,Bifidobacterium adolescentis Strengthens Gut Barrier in Post-Voyage Functional Constipation.,"Prolonged periods of sailing may contribute to the development of functional constipation, which can significantly impair an individual's work efficiency. Currently, the efficacy of Bifidobacteria in treating functional constipation is gaining recognition. However, since the therapeutic effects of Bifidobacteria are strain-specific, further research is required on strains isolated from pre-voyage fecal samples. This study examines the role of gut microbiota in post-stroke constipation, aiming to...",International journal of molecular sciences,2025-Dec
41465235,Lactobacillus delbrueckii subsp. lactis CKDB001 Ameliorates Scopolamine-Induced Cognitive Impairment Through Metabolic Modulation.,"Microbiome-derived metabolites have emerged as key mediators of the gut-brain axis, influencing cognitive function and neuroprotection. This study investigated whether Lactobacillus delbrueckii subsp. lactis CKDB001 alleviates scopolamine-induced memory impairment through metabolic modulation, and how its effects compare with those of donepezil. ICR mice were administered CKDB001 or donepezil for 4-5 weeks and evaluated through behavioral, microbiome, metabolomic, and molecular analyses. CKDB001...",International journal of molecular sciences,2025-Dec
41463337,Shaping the Future of Microbial Therapies Through Intelligent Probiotic and Postbiotic Delivery.,The rapid expansion of microbiota research continues to influence how we interpret human physiology and the mechanisms underlying disease [...].,Biomolecules,2025-Dec
41462371,"In vivo, in silico effects of sakuranetin as a multi-target nutraceutical against PTZ-induced seizures via GABA restoration and BDNF/TrkB activation.","Current antiepileptic drugs are effective in suppressing motor seizures; however, they often do not address the underlying factors such as oxidative stress, inflammation, and neurotrophic imbalances that contribute to the development of epilepsy. Recently, flavonoids sourced from diet have attracted attention as neuromodulators that can target these root causes. This study evaluated the protective effects of sakuranetin-a flavonoid found in edible Prunus species-against pentylenetetrazole (PTZ)-...",Scientific reports,2025-Dec
41462343,IFITM3-expressing Lactobacillus plantarum (HA-r-LAB) as a probiotic vector for targeted immunotherapy against TGEV.,"Lactiplantibacillus plantarum, recognized for its potent probiotic functionality and advanced drug delivery capability, has emerged as a versatile platform for the heterologous expression of bioactive therapeutic proteins. In this study, we genetically engineered L. plantarum to express interferon-induced transmembrane protein 3 (IFITM3), an immunomodulatory protein that exhibits extensive antiviral efficacy by predominantly obstructing viral entry. To enhance gastrointestinal resilience and sys...",Veterinary research,2025-Dec
41462322,"Trial protocol: DOLFIN trial: Developmental Outcomes of Long-term Feed Supplementation in Neonates-A UK multicentre, blinded, stratified, randomised controlled trial.","Infants born extremely preterm (EP; < 28 weeks of gestation) or term born infants with hypoxic-ischemic encephalopathy (HIE) have increased risk of long-term cognitive and learning deficits. Early supplementation with long chain polyunsaturated fatty acids (LCPUFAs) docosahexaenoic acid (DHA), eicosapentaenoic acid (EPA), and arachidonic acid (ARA), choline, uridine-5'-monophosphate (UMP), and cytidine-5'-monophosphate (CMP), zinc, iodine, and vitamin B12 may improve cognitive and language outco...",Trials,2025-Dec
