pmid,title,abstract,journal,pub_date
41272855,"Comparison of efficacy of rifaximin, probiotics and L-ornithine L-aspartate in overt hepatic encephalopathy: a randomized, phase IV, lactulose controlled clinical trial.","Pakistan has a high prevalence of HCV and HBV, causing cirrhosis, leading to hepatic encephalopathy in approximately 30-45% of cirrhotic patients. Overt hepatic encephalopathy (OHE) is a serious type of hepatic encephalopathy that refers to brain dysfunction resulting from acute or chronic liver disease. Patients present flapping tremors and mental alterations leading to a coma, which disrupts daily activities and patient health-related quality of life. OHE can be treated by lactulose, rifaximin...",Trials,2025-Nov
41271321,Modulation of gut microbiota and storage stability of yogurt fortified with novel EPS-producing Lactiplantibacillus plantarum DPA1C.,"Lactic acid bacteria (LAB)-derived exopolysaccharides (EPS) can enhance the viscosity and texture of fermented dairy products while imparting functional properties to the product. In this study, the novel EPS-producing Lactiplantibacillus (L.) plantarum DPA1C, known for its blood glucose-lowering potential, was combined with a commercial starter culture at 1: 1 ratio to develop a functional yogurt. Prior to yogurt fermentation, whole-genome analysis and probiotic characterization confirmed that ...","Food research international (Ottawa, Ont.)",2025-Dec
41268138,"Efficacy of Vitamin D3 Supplementation in Elevating Circulating 25(OH)D Concentration in Individuals With Chronic Spinal Cord Injury (VitD-SCI): Evidence From a Randomized, Double-Blind, Placebo-Controlled Trial.","Individuals with spinal cord injury (SCI) are at increased risk for insufficient 25(OH)D levels and associated adverse health outcomes, highlighting the need for vitamin D supplementation. However, the optimal dosing strategy for vitamin D supplementation in this population remains unclear.",Topics in spinal cord injury rehabilitation,2025
41267258,"Evaluating the prebiotic potential of a glucan EPS from Enterococcus hirae OL616073: Digestive resistance, probiotic growth stimulation, and gut microbiome modulation.","Earlier we have reported extraction, purification and characterization of glucan exopolysaccharide (EPS) from Enterococcus hirae OL616073. In this study, we investigate the potential of glucan EPS as a prebiotic biomolecule through in vitro gastrointestinal (GI) digestion, probiotic growth promotion, and fecal fermentation studies. The glucan EPS showed higher resistance (11.5 % hydrolysis) compared to standard fructooligosaccharide (FOS;18.5 % (p ≤ 0.05)). The impact of various growth media on ...","Food research international (Ottawa, Ont.)",2025-Dec
41262254,Preclinical evaluation of Lactiplantibacillus plantarum as a probiotic alternative against multidrug-resistant avian pathogenic Escherichia coli in chickens.,"Avian pathogenic Escherichia coli (APEC) is a leading cause of disease and mortality in broiler chickens, resulting in substantial economic losses. Probiotics such as Lactiplantibacillus plantarum (L. plantarum) have shown potential to enhance host immunity and limit pathogen colonization, but their efficacy against APEC is not fully understood.",Frontiers in immunology,2025
41262061,Hepatotoxicity of dietary supplements containing Garcinia gummi-gutta (L.) N. Robson.,Botanical dietary supplements derived from the fruit of the tree Garcinia gummi-gutta (L.) N. Robson (commonly known as Garcinia cambogia or Garcinia) are used to support weight loss but are increasingly linked to adverse events and case reports of liver injury.,Pharmaceutical biology,2025-Dec
41256796,"Screening, isolation, identification and evaluation of bacteria with probiotic potential from traditional palmyra palm nectar.","Traditional fermented foods are rich reservoirs of probiotic microorganisms, yet several remain scientifically underexplored. The current research focused on the screening, isolation, identification, and assessment of potential probiotic isolates exhibiting β-galactosidase activity from naturally fermented Palmyra palm (Borassus flabellifer) nectar, a culturally significant, traditional beverage consumed in India.",Frontiers in cellular and infection microbiology,2025
41254712,"Effects of supplementation with two probiotic strains (Lactobacillus helveticus and Bifidobacterium longum) on hormonal status, oxidative stress, and clinical symptoms in women with polycystic ovary syndrome: a randomized clinical trial.","Polycystic ovary syndrome (PCOS) is a common endocrine disorder affecting women. This study investigates the impact of 8-week supplementation with two probiotic strains, Lactobacillus helveticus and Bifidobacterium longum, on hormonal status, oxidative stress, and clinical symptoms in women with PCOS. Conducted as a double-blind, placebo-controlled, randomized clinical trial, the research involved 90 women with PCOS from Shahid Beheshti Hospital, Isfahan, Iran. Serum markers were assessed before...",Nutrition journal,2025-Nov
41246851,Lactobacillus Johnsonii RS-7 Prevents Nrf2-Mediated Intestinal Oxidative Damage by Modulating Microbial Metabolites.,"Oxidative stress is a crucial pathological basis for diverse intestinal diseases, such as inflammatory bowel disease (IBD). Previous studies show that Lactobacillus johnsonii RS-7 alleviates colitis in mice, but its effect on intestinal oxidative stress remains unclear. Considering this, the research aimed to explore the role and mechanism of this strain in alleviating oxidative damage in a colitis model. Colitis was induced in the mice using dextran sulfate sodium (DSS), and mice were subsequen...",Journal of food science,2025-Nov
41246428,Effect of Lasia spinosa Thwaites (L. spinosa Thw.) supplementation in animal feed on ovarian function before ovum pick-up in crossbred Brahman cattle.,Treating beef cattle with estradiol benzoate before ovum pick-up (OPU) increases the number of high-quality follicles and oocytes. L. spinosa Thwaites (L. spinosa Thw.) supplement has been used to replace synthetic estradiol benzoate in food animals to reduce the side effects and meat residue in consumers.,Open veterinary journal,2025
41239394,Pediococcus acidilactici attenuates chronic stress-induced depression via generating metabolite indole-3-lactic acid and downregulating neuroinflammation.,"Depression, a prevalent mental disorder worldwide, is associated with pathological mechanisms including neuroinflammation. Pediococcus acidilactici has shown the potential neuroprotective effects, yet its role in ameliorating depression and the underlying mechanisms remain unclear.",Journal of neuroinflammation,2025-Nov
41236682,Investigation of the Effects of Lacticaseibacillus rhamnosus GG Administration on Penicillin-Induced Epileptiform Activity in Rats.,"Excitatory/inhibitory balance, oxidative and antioxidative regulatory systems play a role in the pathophysiology of epilepsy. In addition, intestinal dysbiosis is also involved in the pathophysiology of epilepsy. The aim of this study was to investigate the effects of Lacticaseibacillus rhamnosus GG (L. rhamnosus or LBR) on epileptic seizures and gamma aminobutyric acid (GABA), malondealdehyde (MDA), superoxide dismutase (SOD, glutathione peroxidase (GPx) and catalase (CAT) levels in serum and b...",Neurochemical research,2025-Nov
41229060,Elucidating the probiotic strategy with Pediococcus acidilactici BCB1H and Lactiplantibacillus plantarum HMX2 for restoring normal functions of gut and suppressing inflammation in a DSS-induced colitis animal model.,"Several inflammatory diseases, including colitis, are treated via probiotics but still the mechanism is not clear.",Allergologia et immunopathologia,2025
41229051,Network pharmacology-guided probiotic metabolite therapy for acne vulgaris to target Cutibacterium acnes CAMP factors through Pediococcus acidilactici BCBH1 fatty acids.,"Acne vulgaris is a chronic inflammatory skin disorder predominantly caused by Cutibacterium acnes and its virulence-associated CAMP (Christie-Atkins-Munch-Petersen) factors, particularly CAMP1 and CAMP2, which contribute to inflammation and bacterial survival. With increasing antibiotic resistance and concerns over microbiome disruption from conventional treatments, probiotic-derived postbiotics present a promising alternative. This study aimed to investigate the anti-acne potential of fatty aci...",Allergologia et immunopathologia,2025
41228546,Safety Assessment and Probiotic Potential of a Novel Species Lactobacillus xujianguonis.,"Background: Some lactobacilli strains have been documented to cause bacteremia and sepsis in immunocompromised or critically ill hospitalized patients, challenging the universally presumed safety of lactobacilli. Therefore, strain-specific risk assessments are required for the use of Lactobacillus as a probiotic. Lactobacillus xujianguonis, a novel Lactobacillus species isolated from Marmota himalayana, has probiotic potential but lacks safety data. Objective: To evaluate the preclinical safety ...",Nutrients,2025-Nov
41228519,"Lactiplantibacillus plantarum WLPL04 from Human Breast Milk Attenuates Hyperuricemia via Coordinated Purine Salvage Pathway, Renal Transporter Regulation, and Gut Microbiota Remodeling.","Hyperuricemia (HUA), a metabolic disorder characterized by high serum uric acid (UA) level, presents a growing global health challenge.",Nutrients,2025-Oct
41228413,Probiotic Sheep Milk: Physicochemical Properties of Fermented Milk and Viability of Bacteria Under Simulated Gastrointestinal Conditions.,"Within the spectrum of lactic acid bacteria, Lacticaseibacillus casei and Lactobacillus johnsonii are of particular technological and nutritional significance. Protein fortification of fermented dairy systems offers dual benefits: it improves product quality while enhancing probiotic resilience. Supplementary proteins supply bioavailable nitrogen and peptides that stimulate bacterial metabolism and contribute to a viscoelastic gel matrix that buffers cells against gastric acidity and bile salts....",Nutrients,2025-Oct
41221154,Lactobacillus casei's Antitumor Potential in Colorectal Cancer: Exploring Mechanisms-A Systematic Review.,"Colorectal cancer (CRC) is the third most common cancer worldwide. Around 1.8 million people were diagnosed with CRC in 2018, and 881,000 died. The limitations of chemotherapy and radiotherapy, as well as the uncertainty of CRC-specific therapies, encourage the development of alternative CRC prevention, treatment, and control measures. Probiotics are being studied as a strategy for preventing and treating CRC due to their potential health benefits. Lactobacillus casei (L. casei) shows promise in...",BioMed research international,2025
41219250,"Effect of maternal programming through polyherbal, multimineral, and multivitamin supplementation on behavioural and productive performance in transition murrah buffaloes.","The transition period around calving is a vulnerable phase for dairy animals, often marked by negative energy balance (NEB), metabolic disorders, and suppressed milk production. This study evaluated the impact of targeted supplementation with a polyherbal-multimineral-multivitamin blend on the behavioural patterns, metabolic status, and postpartum performance of Murrah buffaloes. In this study, advanced pregnant Murrah buffaloes were screened on the basis of their blood β-hydroxybutyrate (mmol/L...",Scientific reports,2025-Nov
41217653,Application of Supplements Based on Soybean By-products Containing Lacticaseibacillus casei (ATCC®393™) in Fruit Smoothies.,"The aim of the present work was to apply functional ingredients (FIs) prepared with soybean by-products (okara or expeller) containing L. casei (ATCC 393), as supplements in smoothies based on orange juice or reduced-lactose milk. The processing applied to obtain the FIs increased the dispersion of particles sizes. In general, okara ingredients (OI) presented less solid behaviour, denser powders with higher compressibility than expeller ingredients (EI). Regarding banana smoothies based on orang...","Plant foods for human nutrition (Dordrecht, Netherlands)",2025-Nov
41215000,Fermented probiotic dairy products with buriti and orange byproducts enhance gut and bone health.,"The integration of functional ingredients and probiotics in dairy matrices is a promising strategy to nehance bone and intestinal health and preventing the onset of diseases. This study aimed to evaluate the impact of fortification of fermented dairy products (yogurt and fermented milk) with buriti pulp or orange bagasse added, added or not of a probiotic strain L. acidophilus DSM 13241 (Nu-trish® LA-5®) (Chr. Hansen, Hoersholm, Denmark) (yogurt and fermented milk) on bone and intestinal health ...","Food research international (Ottawa, Ont.)",2025-Dec
41214548,Novel antimicrobial strategy: native postbiotics synergize with antibiotics to overcome resistance in Klebsiella pneumoniae.,"The alarming rise of antimicrobial resistance (AMR), especially in Klebsiella pneumoniae, demands urgent development of novel therapeutic strategies. Recently, probiotics and their metabolites, known as postbiotics, have gained attention due to their potential to enhance antibiotic efficacy and combat resistant pathogens.",BMC microbiology,2025-Nov
41210509,Vitamin C supplementation in patients with hypothyroidism requiring high-dose levothyroxine: a proof-of-concept pilot study.,Vitamin C supplementation may enhance the absorption of levothyroxine in patients with hypothyroidism. This proof-of-concept pilot study aimed to assess the frequency of vitamin C insufficiency and evaluate the feasibility and potential therapeutic signal of vitamin C supplementation in patients requiring high-dose levothyroxine.,Frontiers in endocrinology,2025
41209566,Clostridium butyricum GKB7 increase Physical Performance and Improve Biochemistry Profile on Mice with Inherently Low Aerobic Capacity.,"Introduction: This study investigates the effects of Clostridium butyricum GKB7 (CB), a product manufactured by Grape King Bio Ltd., on enhancing exercise performance and blood biochemistry in mice with intrinsically low aerobic exercise capacity. Methods: Using a low aerobic exercise capacity mouse model (n = 48), animals were divided into six groups (n = 8 per group) based on body weight balancing principles: Control group (Vehicle), Positive control group (BCAA), Low-dose CB group (CB-L; 0.01...",International journal of medical sciences,2025
41206820,Characterisation of probiotic potential and whole genome analysis of lactic acid bacteria isolated from Tetragonula Laeviceps and Heterotrigona Itama bee bread.,"Stingless bee bread is a fermented bee pollen product containing beneficial lactic acid bacteria (LAB) with potential probiotic properties. This study aimed to characterise the probiotic potential and perform whole genome analysis of LAB isolated from the bee bread of two Indonesian stingless bee species, Tetragonula laeviceps and Heterotrigona itama. Four LAB isolates (BBAT2, BBST20, BBAH2, and BBAH7) were chosen for their ability to combat harmful bacteria, followed by molecular characterisati...",Antonie van Leeuwenhoek,2025-Nov
41202982,Engineering of endogenous plasmids in probiotic Escherichia coli Nissle 1917 for autonomous accumulation of 5‑aminolevulinic acid.,"5-aminolevulinic acid (ALA), a non‑proteinogenic δ‑amino acid, is a versatile compound with applications as a tumor-sensitizing agent in photodynamic therapy and a plant biostimulant that enhances stress tolerance and photosynthetic efficiency. This study aimed to leverage the endogenous cryptic plasmids pMUT1 and pMUT2 of the probiotic Escherichia coli Nissle 1917 (EcN) to construct a self-sufficient strain with autonomous ALA biosynthesis capability, eliminating dependencies on exogenous plasm...",Journal of biotechnology,2026-Jan
41202140,Engineered probiotic restores GLP-1 signaling to ameliorate fiber-deficiency exacerbated colitis.,"Western diets reduced in fiber promote dysbiosis and exacerbate colitis, with short-chain fatty acids (SCFAs) from fiber fermentation known to regulate glucagon-like peptide 1 (GLP-1) secretion. Whether GLP-1 dysregulation directly links diet-induced dysbiosis to colitis severity, and if this pathway can be therapeutically targeted independently of dietary fiber, remains unclear. Here, we show that dextran sulfate sodium (DSS)-induced colitis severity correlates with compensatory GLP-1 increases...",Science advances,2025-Nov
41201224,Characterization of Selenium Accumulation in Lactiplantibacillus plantarum Strains: A Biotechnological Approach.,"Selenium, a trace element with antioxidant properties, plays a vital role in the metabolism of microorganisms. Meanwhile, supplementation with selenium may also modify the activity of probiotics. Thus, this study aimed to analyze the effect of selenium supplementation on the growth, tolerance, and selenium binding capacity of two probiotic strains: Lactiplantibacillus plantarum DSM24730 and 299v. In particular, this study aimed to determine whether introducing this microelement into the culture ...",International journal for vitamin and nutrition research. Internationale Zeitschrift fur Vitamin- und Ernahrungsforschung. Journal international de vitaminologie et de nutrition,2025-Oct
41201223,"High-dose Dietary Fibre Supplementation Enhances the Gut Microbiome, Health, and Athletic Performance of College Basketball Players.","Prolonged or intense exercise can disrupt gastrointestinal (GI) function and gut microbiota, impairing athletic performance. Dietary fibre supplementation may enhance gut microbiota diversity, improve body composition, and promote recovery in athletes. This study aimed to explore the effects of dietary fibre supplementation at two doses for 8 weeks on these aspects in college basketball players.",International journal for vitamin and nutrition research. Internationale Zeitschrift fur Vitamin- und Ernahrungsforschung. Journal international de vitaminologie et de nutrition,2025-Oct
41199218,Effect of creatine supplementation on kidney function: a systematic review and meta-analysis.,"Creatine monohydrate is a widely used dietary supplement with proven benefits in athletic performance and potential therapeutic applications in clinical populations. However, concerns regarding its impact on renal function persist, largely due to elevated serum creatinine levels associated with creatine intake.",BMC nephrology,2025-Nov
41199139,Bifidobacterium animalis Subsp. Lactis Bla36 Postbiotics Ameliorate Allergic Rhinitis in Juvenile Mice by Repairing the Mucosal Barrier and Modulating Inflammatory Pathways.,"This study explored the antiallergic effects and mechanisms of postbiotics from Bifidobacterium animalis subsp. Lactis Bla36 (Bla36), focusing on its lysate (Bla36-L), in cellular and juvenile mouse allergic rhinitis models. In RBL-2H3 cells, Bla36-L inhibited mast cell degranulation (lowering β-Hex and HIS release), downregulated Th2 cytokines (IL-4, IL-6, TNF-α), upregulated IL-10, improved HNEpC tight junction integrity to enhance mucosal barrier function, and regulated the FcεRI pathway to b...",Journal of agricultural and food chemistry,2025-Nov
41196878,The protective role of Lactobacillus reuteri in a DSS-induced ulcerative colitis mouse model.,"Ulcerative colitis (UC) is a chronic inflammatory disease of the colon, marked by symptoms such as mucosal ulceration, diarrhea, and abdominal pain. The dextran sodium sulfate (DSS)-induced murine model replicates clinical and histological features of UC and is widely used to explore potential treatments. Lactobacillus reuteri has emerged as a promising probiotic due to its immunomodulatory and anti-inflammatory properties. This study investigates the effects of L. reuteri supplementation on his...",PloS one,2025
41195363,"Lacticaseibacillus paracasei FJG2337 mitigate acute liver injury-related inflammatory responses, gut microbiota and liver metabolism in mice.","Acute liver injury (ALI) has a high global prevalence but limited and suboptimal treatment options. Probiotics can help improve liver function by regulating gut microbiota, suppressing inflammatory responses, and inhibiting oxidative stress. However, substantial variations exist in the hepatoprotective efficacy of different bacterial strains. Lacticaseibacillus paracasei FJG2337 was isolated from the feces of long-lived elderly individuals, but its potential hepatoprotective effects remain uncle...",Frontiers in cellular and infection microbiology,2025
41194976,"The Effect of High-Intensity Interval Training and Mixed Probiotic Supplementation on SMOC-1 Gene Expression, Insulin Resistance, and Blood Glucose in Male Rats With Induced Diabetes.","In this study, we investigated whether high-intensity interval training (HIIT) and mixed probiotic consumption, either autonomously or synergistically, could regulate the expression of calcium-binding protein-1 (SMOC-1), insulin resistance (IR), and blood glucose (BG) in male rats with induced diabetes.",Journal of diabetes research,2025
41193034,"Egg supplementation for 24 weeks does not improve linear growth or reduce small intestinal permeability in Sierra Leonean children with moderate wasting: a randomized, blinded, controlled trial.",Environmental enteric dysfunction and linear growth faltering are common among children with moderate acute malnutrition (MAM) in low-income countries. Eggs contain high-quality protein and bioactive compounds that may improve gut integrity and growth.,The American journal of clinical nutrition,2025-Nov
41184032,Effect of prenatal multiple micronutrient supplements and medium-quantity lipid-based nutritional supplements on maternal weight gain and infant birth weight in rural Niger: a cluster-randomised trial.,"The risk of adverse birth outcomes, such as low birth weight (<2500 g, LBW), is associated with poor maternal nutrition and weight gain in pregnancy and can increase the risk of infant mortality. We evaluated the effect of three prenatal nutritional supplementation strategies to improve maternal nutrition and adverse pregnancy and birth outcomes.",BMJ global health,2025-Nov
41183976,"The Effect of Heat-Killed Lacticaseibacillus paracasei K71 on Abdominal Fat Reduction: A Randomized, Double-Blind, Placebo-Controlled, Parallel-Group Comparative Trial.","It has been confirmed that Lacticaseibacillus paracasei (formerly designated as Lactobacillus paracasei: L. paracasei) K71, a lactic acid bacterium isolated from sakekasu (sake lees) has immunomodulatory and anti-obesity effects. This study aimed to investigate the effect of heat-killed L. paracasei K71 intake on reducing abdominal fat in a randomized, double-blind, placebo-controlled, parallel-group comparative trial. Eighty healthy male and female subjects with a BMI of ≥23 and <30 were select...",Journal of nutritional science and vitaminology,2025
41176013,Chain-length dependent and synergistic prebiotic effects of xylooligosaccharides and xylan on the fecal microbiota of mice in vitro.,"Oligomeric and polymeric prebiotics differ in their structural complexity, which influences microbial accessibility and fermentation kinetics. This study investigated the microbial responses to xylooligosaccharides (XOS), xylan (XY), and their combinations in comparison with inulin (INU) using an in vitro model inoculated with BALB/c mice fecal microbiota. Temporal analyses over 48 h included substrate consumption, acid production, and changes in microbial diversity. XOS was rapidly fermented, y...",International journal of biological macromolecules,2025-Dec
41175552,Probiotic strain identification and safety assessment of unlabeled bacteria in infant products.,"Probiotics are increasingly incorporated into infant and toddler nutritional products for their health benefits; however, concerns regarding the accuracy and safety of commercial probiotic product labeling remain unresolved. This study aimed to establish strain-level identification standards through whole-genome sequencing (WGS) and to evaluate the microbial composition and safety of 23 infant and toddler probiotic products. By integrating culturomics and WGS, analysis of probiotic strains Lacti...",International journal of food microbiology,2026-Jan
41169386,Comprehensive evaluation of individual and combined dietary carotenoids in Penaeus vannamei and response surface analysis for optimizing combinations.,"Carotenoids are essential in crustacean aquaculture, supporting pigmentation, antioxidant defense, immune function, and sensory quality. However, intensive culture restricts natural carotenoid inputs, and exclusive reliance on astaxanthin is constrained by cost and supply. Evidence to guide cost-effective formulation remains fragmented: reported optimal doses vary widely, head-to-head comparisons under a common basal diet are scarce, mixture effects are poorly defined, and rigorous multi-factor ...",Frontiers in immunology,2025
