pmid,title,abstract,journal,pub_date
35413573,Comparison of synbiotics combined with enteral nutrition and prophylactic antibiotics as supportive care in patients with esophageal cancer undergoing neoadjuvant chemotherapy: A multicenter randomized study.,Established supportive care to reduce the toxicity of neoadjuvant chemotherapy (NAC) is lacking. This multicenter randomized study compared the administration of synbiotics combined with enteral nutrition (EN) versus that of prophylactic antibiotics as supportive care treatment for patients with esophageal cancer undergoing NAC.,"Clinical nutrition (Edinburgh, Scotland)",2022-May
35261035,The effects of N-acetylcysteine on recovery biomarkers: A systematic review and meta-analysis of controlled trials.,"N-acetylcysteine (NAC) is one of the antioxidant supplements which is thought to improve recovery. Existing studies regarding NAC and recovery presented conflicting results. This systematic review and meta-analysis evaluated the existing trials and determined the efficacy of acute and chronic NAC administration on recovery biomarkers. PubMed, Web of Science, and Scopus were searched up to July 2021. The random effects or fixed effects model was applied in the meta-analysis. Sensitivity and subgr...",Journal of food biochemistry,2022-Jul
35075723,Nasal administration of a probiotic assemblage in allergic rhinitis: A randomised placebo-controlled crossover trial.,"Topical probiotics have been suggested as a treatment option for allergic rhinitis, as they may skew the immune response towards a beneficial type-1 non-allergic profile. So far observations in man have exclusively involved oral intake. The aim of this study was to examine whether a topical/nasal administration of a probiotic assemblage (PA) affects quality of life, symptoms and signs of allergic rhinitis in a nasal allergen challenge (NAC) model.",Clinical and experimental allergy : journal of the British Society for Allergy and Clinical Immunology,2022-Jun
34887597,Selective Serotonin Reuptake Inhibitors and Nutraceutical Combination in Major Depression Disorder: A Case-Control Study.,"Major depressive disorder (MDD) is a primary cause of disability in adults, affecting daily functioning and decreasing quality of life. The focus on the role of nutraceuticals as adjunctive treatments to improve antidepressant response is paying growing interest. The study aims to compare the antidepressants response in the utilization of selective serotonin reuptake inhibitors (SSRIs) versus a combination of SSRIs and nutraceutical supplements based on S-Adenosyl methionine (SAMe), N-acetylcyst...",Psychopharmacology bulletin,2021-Nov
34684414,Antioxidants Supplementation Reduces Ceramide Synthesis Improving the Cardiac Insulin Transduction Pathway in a Rodent Model of Obesity.,"Obesity-related disruption in lipid metabolism contributes to cardiovascular dysfunction. Despite numerous studies on lipid metabolism in the left ventricle, there is no data describing the influence of n-acetylcysteine (NAC) and α-lipoic acid (ALA), as glutathione precursors, on sphingolipid metabolism, and insulin resistance (IR) occurrence. The aim of our experiment was to evaluate the influence of chronic antioxidants administration on myocardial sphingolipid state and intracellular insulin ...",Nutrients,2021-Sep
32676884,A combination of an antioxidant with a prebiotic exerts greater efficacy than either as a monotherapy on cognitive improvement in castrated-obese male rats.,"Previous studies by ourselves and others have demonstrated that both obesity and testosterone deprivation have been related to cognitive decline. We have also shown that a prebiotic and n-acetyl cysteine (NAC) improved cognitive dysfunction in obese rats and castrated-male rats. However, the effects of NAC, a prebiotic (inulin), and a combination of the two on cognition in castrated-obese rats has never been investigated. The hypothesis was that NAC and inulin attenuated cognitive decline in cas...",Metabolic brain disease,2020-Dec
32600481,Interleukin-6 and total antioxidant capacity levels following N-acetylcysteine and a combination nutraceutical intervention in a randomised controlled trial for bipolar disorder.,"The aims of this study were to evaluate changes in inflammatory and oxidative stress levels following treatment with N-acetylcysteine (NAC) or mitochondrial-enhancing agents (CT), and to assess the how these changes may predict and/or moderate clinical outcomes primarily the Montgomery-Åsberg Depression Rating Scale (MADRS).",Acta neuropsychiatrica,2020-Dec
31124721,"Clinical burden and healthcare resource utilization among patients with chronic hypoparathyroidism, overall and by adequately vs not adequately controlled disease: a multi-country chart review.","Aims: To assess the real-world clinical burden and healthcare resource utilization (HRU) among patients with chronic hypoparathyroidism, overall and by adequately controlled (AC) vs not adequately controlled (NAC) disease, informed by guideline-recommended clinical management targets, including biochemistry and symptoms. Materials and methods: In this retrospective online chart review, endocrinologists in the US, Canada, the UK, France, Germany, Italy, and Spain were randomly selected to review ...",Journal of medical economics,2019-Nov
30789643,"Effects of n-acetyl-cysteine supplementation in late gestational diet on maternal-placental redox status, placental NLRP3 inflammasome, and fecal microbiota in sows1.","Although n-acetyl-cysteine (NAC) has been shown to efficiently alleviate oxidative stress, inflammatory response, and alter gut microbiota, little attention has been focused on their interactions with placental metabolic status of sows. The effects of NAC on the placental redox status, function, inflammasome, and fecal microbiota in sows were explored to clarify the correlation between the fecal microbiota and placenta. Sows were divided into either the control group or the NAC group which recei...",Journal of animal science,2019-Apr
30771790,"Effects of N-acetyl-cysteine supplementation on sperm quality, chromatin integrity and level of oxidative stress in infertile men.","Infertile men have higher levels of semen reactive oxygen species (ROS) than fertile men. High levels of semen ROS can cause sperm dysfunction, sperm DNA damage and reduced male reproductive potential. This study investigated the effects of supplementation with N-acetyl-cysteine (NAC) on the sperm quality, chromatin integrity and levels of oxidative stress in infertile men.",Reproductive biology and endocrinology : RB&E,2019-Feb
30770531,Supplementation with N-Acetyl Cysteine Affects Motor and Cognitive Function in Young but Not Old Mice.,"N-acetyl cysteine (NAC) is a thiolic antioxidant that is thought to increase cellular glutathione (GSH) by augmenting the concentration of available cysteine, an essential precursor to GSH production. Manipulating redox status can affect brain function, and NAC intake has been associated with improving brain function in models of neurodegenerative diseases.",The Journal of nutrition,2019-Mar
30678686,"A randomised controlled trial of a mitochondrial therapeutic target for bipolar depression: mitochondrial agents, N-acetylcysteine, and placebo.","A phasic dysregulation of mitochondrial bioenergetics may operate in bipolar disorder, increased in mania and decreased in depression. We aimed to examine efficacy of two add-on treatments in bipolar depression: N-acetylcysteine (NAC) and NAC with a combination of nutraceutical agents that may increase mitochondrial biogenesis.",BMC medicine,2019-Jan
29538624,Improved Cardiovascular Function in Old Mice After N-Acetyl Cysteine and Glycine Supplemented Diet: Inflammation and Mitochondrial Factors.,"Metabolic, inflammatory, and functional changes occur in cardiovascular aging which may stem from oxidative stress and be remediable with antioxidants. Glutathione, an intracellular antioxidant, declines with aging, and supplementation with glutathione precursors, N-acetyl cysteine (NAC) and glycine (Gly), increases tissue glutathione. Thirty-month old mice were fed diets supplemented with NAC or NAC+Gly and, after 7 weeks, cardiac function and molecular studies were performed. The NAC+Gly suppl...","The journals of gerontology. Series A, Biological sciences and medical sciences",2018-Aug
29392418,Comparative effects of acute-methionine loading on the plasma sulfur-amino acids in NAC-supplemented HIV+ patients and healthy controls.,"In this study, an acute overloading of methionine (MetLo) was used to investigate the trassulfuration pathway response comparing healthy controls and HIV+ patients under their usual diet and dietary N-acetyl-L-cysteine (NAC) supplementation. MetLo (0.1 g Met/kg mass weight) was given after overnight fasting to 20 non-HIV+ control subjects (Co) and 12 HIV+ HAART-treated patients. Blood samples were taken before and after the MetLo in two different 7-day dietary situations, with NAC (1 g/day) or w...",Amino acids,2018-May
28888754,Effect of antioxidant supplementation on the auditory threshold in sensorineural hearing loss: a meta-analysis.,"Hearing loss is conceptualized as any impairment of the ability to hear and/or detect speech or environment sounds, regardless of cause, type, or degree. It may occur at different stages of life; during pregnancy or childbirth, in childhood, adulthood or old age. It should be noted that aging is the most common cause of sensorineural hearing loss followed by noise-induced hearing loss, and both are closely related to the formation of reactive oxygen species. Dietary antioxidant supplementation h...",Brazilian journal of otorhinolaryngology,2018
28135835,Clinical use of nutraceuticals in the adjunctive treatment of depression in mood disorders.,"The aim of this paper is to detail a summary of the current evidence in this area, to better inform clinical practice. Our recent systematic reviews and meta-analyses of nutrient pharmacotherapies in the treatment unipolar depression revealed primarily positive results for replicated studies testing S-adenosyl methionine (SAMe), methylfolate, omega-3 (EPA or ethyl-EPA), and Vitamin D; with supportive isolated studies found for creatine and an amino acid combination. Mixed results were found for ...",Australasian psychiatry : bulletin of Royal Australian and New Zealand College of Psychiatrists,2017-Aug
28124206,"Effect of N-acetyl cysteine and glycine supplementation on growth performance, glutathione synthesis, and antioxidative ability of grass carp, Ctenopharyngodon idella.","An 8-week feeding trial was conducted to evaluate the effect of N-acetyl cysteine (NAC) and glycine supplementation on growth performance, glutathione (GSH) synthesis, and antioxidative ability of grass carp, Ctenopharyngodon idella. Four practical diets were formulated: control, control + 0.2% NAC, control + 0.5% glycine, and control + 0.2% NAC + 0.5% glycine. Each diet was randomly assigned to quadruplicate groups of 30 fish (approximately 8.8 g). Weight gain and specific growth rate were sign...",Fish physiology and biochemistry,2017-Aug
28102488,Performance and Side Effects of Supplementation with N-Acetylcysteine: A Systematic Review and Meta-Analysis.,"N-Acetylcysteine (NAC) is a promising antioxidant supplement with potential as an acute strategy to enhance performance in elite sport, but there are concerns about its side effects with high doses.","Sports medicine (Auckland, N.Z.)",2017-Aug
28100069,The effect of N-acetylcysteine supplementation on serum homocysteine levels and hepatic and renal oxidative stress in homocysteine thiolactone-treated rats.,"The effect of N-acetylcysteine (NAC) (1 g/kg body weight/day) on serum homocysteine (Hcy) levels, insulin resistance (IR), and hepatic and renal prooxidant-antioxidant balance was evaluated in rats treated with homocysteine thiolactone (HcyT) (500 mg/kg body weight/day for 6 weeks). Reactive oxygen species (ROS), malondialdehyde (MDA), glutathione, ferric reducing antioxidant power, and superoxide dismutase (SOD) and glutathione peroxidase (GSH-Px) activities were determined in the liver and kid...",Archives of physiology and biochemistry,2017-May
27957238,Colonic and Hepatic Modulation by Lipoic Acid and/or N-Acetylcysteine Supplementation in Mild Ulcerative Colitis Induced by Dextran Sodium Sulfate in Rats.,"Lipoic acid (LA) and N-acetylcysteine (NAC) are antioxidant and anti-inflammatory agents that have not yet been tested on mild ulcerative colitis (UC). This study aims to evaluate the action of LA and/or NAC, on oxidative stress and inflammation markers in colonic and hepatic rat tissues with mild UC, induced by dextran sodium sulfate (DSS) (2% w/v). LA and/or NAC (100 mg·kg·day-1, each) were given, once a day, in the diet, in a pretreatment phase (7 days) and during UC induction (5 days). Colit...",Oxidative medicine and cellular longevity,2016
27344977,Impact of antioxidant supplementations on cardio-renal protection in cardiac surgery: an updated and comprehensive meta-analysis and systematic review.,"This systematic review with meta-analysis sought to determine the strength of evidence in terms of the impact of common antioxidant supplementations, such as N-acetylcysteine (NAC), vitamin C, and polyunsaturated fatty acids (PUFA) on perioperative outcomes after cardiac surgery with particular focus on the incidence of atrial fibrillation (AF) and acute kidney injury (AKI) with associated mortality. A total of 29 trials were identified that reported incidence of AF and 17 trials that reported i...",Cardiovascular therapeutics,2016-Oct
27044854,Acute supplementation of N-acetylcysteine does not affect muscle blood flow and oxygenation characteristics during handgrip exercise.,"N-acetylcysteine (NAC; antioxidant and thiol donor) supplementation has improved exercise performance and delayed fatigue, but the underlying mechanisms are unknown. One possibility isNACsupplementation increases limb blood flow during severe-intensity exercise. The purpose was to determine ifNACsupplementation affected exercising arm blood flow and muscle oxygenation characteristics. We hypothesized thatNACwould lead to higher limb blood flow and lower muscle deoxygenation characteristics durin...",Physiological reports,2016-Apr
26922582,The antioxidant N-Acetylcysteine does not improve glucose tolerance or β-cell function in type 2 diabetes.,"Hyperglycemia induces oxidative stress and thereby may exacerbate β-cell dysfunction in type 2 diabetes (T2DM). Notably, glutathione (GSH), synthesized from N-Acetylcysteine (NAC), neutralizes reactive oxygen species within cells and is low in individuals with diabetes.",Journal of diabetes and its complications,2016
26779856,Protective effects of anti-oxidant supplementations on contrast-induced nephropathy after coronary angiography: an updated and comprehensive meta-analysis and systematic review.,"This systematic review with meta-analysis sought to determine the strength of evidence for effects of antioxidants (AO) such as N-acetyl cysteine (NAC), vitamin C, vitamin E, and alpha-lipoic acid on the incidence of contrast-in-duced nephropathy (CIN), requirement for haemodialysis, level of serum creatinine, and mortality after coronary angiography.",Kardiologia polska,2016
26262996,"Effects of N-acetylcysteine, oral glutathione (GSH) and a novel sublingual form of GSH on oxidative stress markers: A comparative crossover study.","Glutathione (GSH) is critical to fight against oxidative stress. Its very low bioavailability limits the interest of a supplementation. The purpose of this study was to compare the bioavailability, the effect on oxidative stress markers and the safety of a new sublingual form of GSH with two commonly used dietary supplements, N-acetylcysteine (NAC) and oral GSH. The study was a three-week randomized crossover trial. 20 Volunteers with metabolic syndrome were enrolled. GSH levels and several oxid...",Redox biology,2015-Dec
25971771,N-acetyl cysteine and mushroom Agaricus sylvaticus supplementation decreased parasitaemia and pulmonary oxidative stress in a mice model of malaria.,"Malaria infection can cause high oxidative stress, which could lead to the development of severe forms of malaria, such as pulmonary malaria. In recent years, the role of reactive oxygen species in the pathogenesis of the disease has been discussed, as well as the potential benefit of antioxidants supplementation. The aim of this study was to investigate the effects of N-acetyl cysteine (NAC) or mushroom Agaricus sylvaticus supplementation on the pulmonary oxidative changes in an experimental mo...",Malaria journal,2015-May
25823877,Successful use of N-acetylcysteine to treat severe hepatic injury caused by a dietary fitness supplement.,"In the absence of adequate premarketing efficacy and safety evaluations, adverse events from over-the-counter supplements are emerging as a public health concern. Specifically, bodybuilding products are being identified as a frequent cause of drug-induced liver injury. We present a case of a 20-year-old Hispanic male who presented with acute nausea and vomiting accompanied by severe right upper quadrant abdominal pain, shivering, and shortness of breath. Laboratory data pointed to mixed cholesta...",Pharmacotherapy,2015-Jun
25790792,Impact of Dietary Antioxidants on Sport Performance: A Review.,"Many athletes supplement with antioxidants in the belief this will reduce muscle damage, immune dysfunction and fatigue, and will thus improve performance, while some evidence suggests it impairs training adaptations. Here we review the effect of a range of dietary antioxidants and their effects on sport performance, including vitamin E, quercetin, resveratrol, beetroot juice, other food-derived polyphenols, spirulina and N-acetylcysteine (NAC). Older studies suggest vitamin E improves performan...","Sports medicine (Auckland, N.Z.)",2015-Jul
25731901,"Effect of N-acetylcysteine administration on homocysteine level, oxidative damage to proteins, and levels of iron (Fe) and Fe-related proteins in lead-exposed workers.","N-Acetylcysteine (NAC) could be included in protocols designed for the treatment of lead toxicity. Therefore, in this study, we decided to investigate the influence of NAC administration on homocysteine (Hcy) levels, oxidative damage to proteins, and the levels of iron (Fe), transferrin (TRF), and haptoglobin (HPG) in lead (Pb)-exposed workers. The examined population (n = 171) was composed of male employees who worked with Pb. They were randomized into four groups. Workers who were not administ...",Toxicology and industrial health,2016-Sep
25421417,[Nutrition and dietary supplements in psychiatric diseases].,"Nutrition and specific nutritional supplements can have prophylactic or therapeutic properties with respect to certain psychiatric disorders. A traditional Mediterranean diet, for example, seems to have prophylactic benefits against depression and dementia, whereas overeating and obesity increase the risk for both.Although evidence for nutritional supplements in the treatment of psychiatric disorders is not sufficient for general recommendations, data from observational studies and randomized co...",Der Nervenarzt,2014-Dec
25295681,Design and rationale of a 16-week adjunctive randomized placebo-controlled trial of mitochondrial agents for the treatment of bipolar depression.,"Bipolar disorder places a significant burden on individuals, caregivers and family, and the broader community. Current treatments are believed to be more effective against manic symptoms, leaving a shortfall in recovery during the depressive phase of the illness. The current study draws on recent evidence suggesting that, in addition to increased oxidative load, alterations in mitochondrial function occur in bipolar disorder.","Revista brasileira de psiquiatria (Sao Paulo, Brazil : 1999)",2015
25222041,N-Acetylcysteine supplementation reduces oxidative stress and DNA damage in children with β-thalassemia.,"There are several reports that increased oxidative stress and DNA damage were found in β-thalassemia major (β-TM) patients. In this study, we aimed to evaluate the effects of N-acetylcysteine (NAC) and vitamin E on total oxidative stress and DNA damage in children with β-TM. Seventy-five children with transfusion-dependent β-thalassemia (β-thal) were randomly chosen to receive 10 mg/kg/day of NAC or 10 IU/kg/day of vitamin E or no supplementation; 28 healthy controls were also included in the st...",Hemoglobin,2014
25028602,Antioxidant supplement inhibits skeletal muscle constitutive autophagy rather than fasting-induced autophagy in mice.,"In this study, we tested the hypothesis that NAC administration leads to reduced oxidative stress and thus to decreased expression of autophagy markers in young mice. Our results reveal that NAC administration results in reduced muscle mRNA levels of several autophagy markers, including Beclin-1, Atg7, LC3, Atg9, and LAMP2. However, NAC supplement fails to block the activation of skeletal muscle autophagy in response to fasting, because fasting significantly increases the mRNA level of several a...",Oxidative medicine and cellular longevity,2014
24613855,Efficacy of some antioxidants supplementation in reducing oxidative stress post sodium tungstate exposure in male wistar rats.,"This study aimed to evaluate the protective efficacy of some antioxidants against sodium tungstate induced oxidative stress in male wistar rats. Animals were sub-chronically exposed to sodium tungstate (100ppm in drinking water) for three months except for control group. In the same time, many rats were supplemented orally with different antioxidants (alpha-lipoic acid (ALA), n-acetylcysteine (NAC), quercetin or naringenin (0.30mM)) for five consecutive days a week for the same mentioned period ...",Journal of trace elements in medicine and biology : organ of the Society for Minerals and Trace Elements (GMS),2014-Apr
24576857,Effect of N-acetylcysteine on cycling performance after intensified training.,This investigation examined the ergogenic effect of short-term oral N-acetylcysteine (NAC) supplementation and the associated changes in redox balance and inflammation during intense training.,Medicine and science in sports and exercise,2014-Jun
24556447,Antioxidant supplementations for prevention of atrial fibrillation after cardiac surgery: an updated comprehensive systematic review and meta-analysis of 23 randomized controlled trials.,"This systematic review with meta-analysis sought to determine the impact of antioxidants (N-acetylcysteine [NAC], polyunsaturated fatty acids [PUFAs] and vitamins) on incidence of postoperative atrial fibrillation (POAF) and duration of length of hospital stay. Medline, Embase, Elsevier, Sciences online database and Google Scholar literature search was made for studies in randomized controlled trials. The effect sizes measured were odds ratio (OR) for categorical variable and standard mean diffe...",Interactive cardiovascular and thoracic surgery,2014-May
