pmid,title,abstract,journal,pub_date
41525345,The role of probiotics in modulating the gut microbiota as a potential inhibitor of diabetic kidney disease progression.,"Gut dysbiosis is commonly observed in patients with diabetic kidney disease (DKD) and may contribute to its pathogenesis. Among microbial metabolites, butyrate plays a key role in regulating antioxidant proteins in type 2 diabetes mellitus (T2DM). Based on this, we hypothesized that the administering probiotics to diabetic rats modulates redox status and thereby attenuates renal disease progression.",Jornal brasileiro de nefrologia,2026
41525115,Effect of vitamin D as Nutrition Supplement on Patients with Prolonged Ventilation due to Ventilator Associated Pneumonia and Sepsis Followed Severe Traumatic Lung Contusion: A Randomized Controlled Trial.,"Recent studies have shown that vitamin D deficiency is highly prevalent among critically ill patients, with reported rates ranging from 40% to 80% in ICU cohorts. Its deficiency associated with increased risk for respiratory infections, prolonged ventilation and increased length of stay, and mortality.",La Clinica terapeutica,2026
41524909,Optimizing Magnesium Uptake in Lacticaseibacillus Rhamnosus To Advance Nutribiotic Strategies.,"Magnesium is an essential mineral involved in more than 300 enzymatic reactions, including protein synthesis, neuromuscular function, and blood pressure regulation. Recent studies have highlighted the role of probiotics, beneficial microorganisms in the human gut, in enhancing mineral absorption. However, the interaction between magnesium and probiotic strains remains poorly understood. This study aimed to investigate the capacity of Lacticaseibacillus rhamnosus ATCC 53,103 to uptake and interna...",Current microbiology,2026-Jan
41524750,"Postbiotics at the interface of microbial biotechnology and therapeutics: industrial production, functional mechanisms, and clinical potentials.","Postbiotics, defined as preparations containing inactivated microbial cells, cell fragments, and bioactive metabolites are increasingly recognized as next-generation functional ingredients owing to their superior safety, stability, and regulatory flexibility compared with live probiotics. Their capacity to modulate immune responses, exert antimicrobial effects, enhance metabolic homeostasis, and strengthen gut-barrier integrity without the risks associated with microbial viability or translocati...",Archives of microbiology,2026-Jan
41524439,The Role of Nutritional Supplements in the Treatment of Sport-Related Concussion.,"There is ongoing interest in the use of nutritional supplements for the prevention and treatment of sports-related concussions. While many athletes and clinicians incorporate vitamins and supplements into concussion recovery plans, human-based studies specific to sports concussion remain limited. This article reviews the most current evidence regarding supplements with emerging data in concussion management, including docosahexaenoic acid and fish oil, branched-chain amino acids, melatonin, magn...",Current sports medicine reports,2026-Jan
41521729,Effects of Vitamin C and/or E Supplementation on Glycemic Control and Cardiovascular Risk Factors in Type 2 Diabetes: A Systematic Review and Subgroup Meta-analysis.,"Type 2 diabetes (T2D) is one of the fastest-growing global health emergencies of the 21st century. However, high antioxidant capacity of supplementation of vitamin C and/or E was inversely associated with insulin resistance. However, each antioxidant possesses a distinct biological function that may be influenced by both dosage and duration of supplementation, potentially resulting in significantly different effects.",Nutrition reviews,2026-Feb
41521420,Probiotic extracellular vesicles reprogram macrophage immunometabolism: From gut crosstalk to host health.,"Probiotic-derived extracellular vesicles (PEVs) are functional nanovesicles secreted by various microbiota. As a novel class of microbial signals, they encapsulate proteins, nucleic acids, lipids, and microbial-associated molecular patterns, emerging as potent modulators of communication between gut microbiota and host immune cells, such as macrophages. Macrophages, as a crucial component of the innate immune system, rely heavily on specific metabolic reprogramming to execute their immune functi...",Gut microbes,2026-Dec
41519905,"Chb and nag genes drive N,N'-diacetylchitobiose metabolism in probiotic Lacticaseibacillus paracasei.","The persistence of commensal bacteria and administered probiotics in the human gut depends to some extent on their capacity to metabolize diet and host-derived glycans. N,N'-Diacetylchitobiose (N-acetylglucosamine-β-1,4-N-acetylglucosamine; ChbNAc) is a component of N-glycosylated proteins and also the major degradation product of chitin. We have identified in Lacticaseibacillus paracasei BL23 a gene cluster, named chb, involved in the catabolism of ChbNAc. The cluster encodes a transcriptional ...",Applied microbiology and biotechnology,2026-Jan
41519854,Influence of substituting 25% alfalfa hay with Panicum maximum cv. Mombasa with or without spirulina supplementation on the productive performance of fattening Barki lambs.,"Combining salt-tolerant forages with conventional forage can provide an alternative solution for enhancing livestock production in areas affected by salt. This study aimed to evaluate the effects of substituting 25% of alfalfa hay with Panicum maximum hay, with or without Spirulina (2 mg/g), on the feed intake, digestibility, ruminal fermentation, blood parameters, and growth rate of Barki lambs. Thirty-two lambs, aged 3 months, with an average initial body weight of 21.62 kg (± 3.23), were used...",Scientific reports,2026-Jan
41518201,Impact of pitaya pulp addition on cashew nut extract-based probiotic fermented beverages.,"Non-dairy probiotic formulations are gaining attention due to their health benefits, but it is essential to assess their ability to maintain probiotic viability while ensuring sensory acceptance, which may be achieved by the incorporation of fruit. This study evaluated the effect of pitaya pulp on probiotic viability, post-acidification, color, total phenolic compounds, and sensory characteristics of a cashew nut extract-based probiotic fermented beverage. Cashew nut extract was supplemented wit...",Letters in applied microbiology,2026-Jan
41516256,From Ecological Threat to Bioactive Resource: The Nutraceutical Components of Blue Crab (Callinectes sapidus).,"Native to the western Atlantic, the Atlantic blue crab Callinectes sapidus (CS) has spread to the Mediterranean, affecting local ecosystems and mussel aquaculture and leading to severe ecological and financial losses in Italy and other areas. Given its rapid spread and socio-economic impacts, several countries have begun to exploit CS commercially, but the consumers' interest is still limited. In this study, we analysed both nutrient and nutraceutical profiles of CS meats, evaluating potential d...",International journal of molecular sciences,2025-Dec
41516240,From Gut Dysbiosis to Skin Inflammation in Atopic Dermatitis: Probiotics and the Gut-Skin Axis-Clinical Outcomes and Microbiome Implications.,"Atopic dermatitis (AD) is a chronic inflammatory skin disease in which barrier impairment, immune dysregulation, and gut-skin dysbiosis intersect, prompting growing interest in probiotics as microbiota-modulating adjuncts. We conducted a narrative review of peer-reviewed articles indexed in PubMed, Scopus, and Google Scholar, restricted to publications from 1 January 2018 to 31 October 2025 (searches last run in December 2025). Eligible evidence included randomized controlled trials (RCTs), obse...",International journal of molecular sciences,2025-Dec
41516178,Induced Pluripotent Stem Cell-Derived Dendritic Cells Provide a Reliable In Vitro Platform for Functional Screening of Immunoregulatory Probiotics.,"The immunoregulatory effects of probiotics have been widely studied, particularly in maintaining immune balance. Conventional in vitro functional screening of probiotics relies on fresh donor-derived primary immune cells, which often exhibit significant inter-individual and temporal variability, limiting reproducibility and interpretation. As an alternative, human-induced pluripotent stem cell (iPSC)-derived dendritic cells were co-cultured with five probiotic strains in the current study to eva...",International journal of molecular sciences,2025-Dec
41516175,Biologically Informed Machine Learning Prioritizes Dietary Supplements That Protect Neural Crest Cells from Ethanol-Induced Epigenetic Dysregulation and Developmental Impairment.,"The impairment of neural crest cells (NCCs) plays a pivotal role in the pathogenesis of fetal alcohol spectrum disorders (FASD). Epigenetic regulators mediate ethanol-induced disruptions in NCC development and represent promising targets for nutritional interventions. Here, we developed a biologically informed machine learning framework to predict nutritional supplements that modulate five key epigenetic regulators (miR-34a, DNMT3a, HDAC, miR-125b, and miR-135a) and mitigate ethanol's adverse ef...",International journal of molecular sciences,2025-Dec
41516172,Modulation of Cardiometabolic Risk by Vitamin D and K2: Simple Supplementation or Real Drug? Uncovering the Pharmacological Properties.,"Vitamin D, traditionally regarded as a nutrient, is increasingly recognized as a pharmacologically active secosteroid with pleiotropic effects extending beyond calcium homeostasis and bone integrity. Together with vitamin K2, it participates in the fine-tuning of mineral metabolism and vascular health, potentially modulating cardiometabolic risk through intertwined endocrine and paracrine pathways. Despite widespread fortification and supplementation, vitamin D deficiency remains a major global ...",International journal of molecular sciences,2025-Dec
41516030,Manganese Deficiency and Mn2O3 Nanoparticles Supplementation Disrupt Bone Remodeling and Mineral Matrix Maturation in Rats.,"This study aimed to investigate the effects of dietary manganese deficiency and compare the impact of manganese macroparticles (MnCO3) and nanoparticles (Mn2O3NPs) on bone remodeling and metabolism. Twenty-seven male Wistar rats were divided into three groups (n = 9): control (standard MnCO3, 65 mg Mn/kg), manganese-deficient, and Mn2O3NPs-supplemented (65 mg Mn/kg). After a 12-week feeding period, bone-related markers and gene expression were analyzed in the femur and blood. Mn-deficient rats s...",International journal of molecular sciences,2025-Dec
41515480,Potential Nutraceutical Properties of Vicia faba L: LC-ESI-HR-MS/MS-Based Profiling of Ancient Faba Bean Varieties and Their Biological Activity.,"Vicia faba L. is a widely cultivated legume known to contain numerous specialised metabolites. In this study, the seed coats and cotyledons of two ancient V. faba L. varieties, historically consumed in southern Italy and distinguished by black and purple seed coats, were extracted using 80% methanol and 80% ethanol. Extracts were analysed for total polyphenol, flavonoid and proanthocyanidin contents, and antioxidant activity using DPPH, ABTS, and FRAP assays. The purple seed coats exhibited the ...","Molecules (Basel, Switzerland)",2026-Jan
41515313,Determination of Monacolin K and Citrinin in the Presence of Other Active Ingredients Found in Selected Food Supplements by HPLC-DAD.,"A universal HPLC method with diode array detection was developed for the separation and determination of the lactone and acid forms of monacolin K in the presence of other active ingredients (vitamins B1, B6, B12, and folic acid) found in selected dietary supplements. The method also enables the quantitative determination of citrinin in monacolin K. Chromatographic separation was performed on an ACE 5 C18-PFP column (250 × 4.6 mm) thermostated at 25 °C. The mobile phase consisted of 0.005 M phos...","Molecules (Basel, Switzerland)",2025-Dec
41515291,Effects of High-Dose Vitamin D Supplementation and Physical Exercise on Vitamin D Metabolites in Professional Football Players: A Pilot Study.,"Background/Objectives: Vitamin D plays an important role in muscle metabolism and recovery, yet its kinetics during and after football-specific physical activity remain poorly understood. Therefore, this study aimed to determine whether physical effort during a football match influences the concentration of vitamin D metabolites and to explore the effect of a single high-dose cholecalciferol supplementation combined with physical exercise on the levels of vitamin D metabolites in professional fo...",Nutrients,2026-Jan
41515290,Multi-Strain Probiotic Improves Tryptophan Metabolism and Symptoms in Chronic Fatigue Syndrome Patients with Co-Occurring Irritable Bowel Syndrome: An Open-Label Pilot Study.,"Background/Objectives: Gut dysbiosis in Chronic Fatigue Syndrome (CFS) drives low-grade inflammation and shifts tryptophan metabolism toward neurotoxic pathways. The causal link between bacterial translocation, kynurenine pathway dysregulation, and symptom severity remains under-defined. We evaluated the impact of a high-concentration multi-strain probiotic on the ""gut-kynurenine axis"" and clinical status in CFS patients with co-morbid IBS-U and confirmed dysbiosis. Methods: Forty female patient...",Nutrients,2026-Jan
41515289,The Role of Omega-3 Polyunsaturated Fatty Acid Supplementation in Postoperative Recovery of Colorectal Cancer: Systematic Review and Meta-Analysis.,"Background: China is currently developing standards for Food for Special Medical Purposes (FSMP) targeting for oncology patients. However, substantial challenges remain in defining optimal fortification levels of omega-3 polyunsaturated fatty acids (ω-3 PUFAs). Accumulating evidence suggests that ω-3 PUFA intake improves postoperative prognosis by modulating oncological parameters in colorectal cancer (CRC) patients. This meta-analysis aimed to evaluate the therapeutic efficacy of ω-3 PUFA suppl...",Nutrients,2026-Jan
41515260,Effects of Green Tea Extract Supplementation on Inflammatory Cytokines Among Postmenopausal Women with Overweight or Obesity-A Secondary Analysis of a Randomized Controlled Trial.,"Background: Excess adiposity induces low-grade inflammation, including increased C-reactive protein (CRP), interleukin-6 (IL-6), and tumor necrosis factor-alpha (TNF-α). Green tea contains epigallocatechin gallate (EGCG), with anti-inflammatory potential. EGCG metabolism is influenced by individual variations in catechol-O-methyltransferase (COMT) genotypes. Objectives: To evaluate the effect of green tea extract (GTE) supplementation on circulating inflammatory cytokines among postmenopausal wo...",Nutrients,2026-Jan
41515257,School-Age Neurodevelopmental and Atopy Outcomes in Extremely Preterm Infants: Follow-Up from the Single Versus Triple-Strain Bifidobacterium Randomized Controlled Trial.,"Background: Probiotic supplementation for very preterm infants is a common practice in many neonatal units. Assessing the effects of early postnatal exposure to probiotics on long-term neurodevelopment, growth, and atopy-related outcomes is important. Extremely preterm (EP: <28 weeks) infants enrolled in our previously reported randomized trial (SiMPro) comparing short-term effects of single (SS: B. breve M-16V) versus triple-strain (TS: B. breve M-16V, B. longum subsp. infantis-M63, B. longum s...",Nutrients,2026-Jan
41515256,Effects of a Red-Ginger-Based Multi-Nutrient Supplement on Optic Nerve Head Blood Flow in Open-Angle Glaucoma.,"Objectives: Glaucoma is an age-related neurodegenerative disease, characterized by retinal ganglion cell loss and progressive visual field deterioration. Beyond intraocular pressure (IOP), vascular and metabolic dysregulation contributes to optic nerve head (ONH) ischemia and neuronal vulnerability. Nutritional factors with antioxidative and vasodilatory properties may help preserve ocular perfusion. This study investigated the acute and subacute effects of a single dose of a dietary supplement ...",Nutrients,2026-Jan
41515249,Comprehensive Effects of Melatonin Supplementation on Cardiometabolic Risk Factors: A Systematic Review and Dose-Response Meta-Analysis.,"Background/Objectives: There is no definitive consensus regarding the effects of melatonin on cardiometabolic risk factors (CMRFs). This systematic review and dose-response meta-analysis of randomized controlled trials (RCTs) evaluated the impacts of melatonin supplementation on CMRFs, including anthropometric, lipid, glycemic, inflammatory, oxidative, and liver function parameters. Methods: A systematic search across multiple databases retrieved 63 eligible RCTs published up to October 2025. Re...",Nutrients,2025-Dec
