pmid,title,abstract,journal,pub_date
41683191,Advances in Functional Foods: Using Double Emulsion Gels to Deliver CBD and Probiotics and to Modulate Human Gut Microbial Communities.,"Background/Objectives: This study examines the application of the novel double emulsion gel system for the delivery and release of encapsulated cannabidiol (CBD) and the probiotic strain Lactiplantibacillus plantarum DSM 24624. Methods: During a six-week experimental period comprising stabilization, treatment, and wash-out phases, the dynamic Simulator of the Human Intestinal Microbial Ecosystem (SHIME®) model was employed to assess a system. The evaluation focused on the delivery of CBD and pro...",Nutrients,2026-Jan
41681060,Impact of Monacolin K-Containing Supplements on Lipid Profile: A Meta-Analysis of Randomised Controlled Trials.,"Natural products have gained attention as alternative strategies for managing dyslipidemia, particularly in individuals who are resistant or unwilling to use conventional pharmacotherapies. Monacolin K, a compound derived from natural sources, has demonstrated potential benefits in improving lipid profile indices across various doses and supplementation durations. This study aimed to quantitatively evaluate the effects of monacolin K-containing products on plasma lipid levels through a meta-anal...","Endocrinology, diabetes & metabolism",2026-Mar
41679827,Starch aerogels as nutraceutical carriers: Experimental and computational strategies for designing a delivery system.,"The exceptional properties of aerogels explain their growing applicability in different research areas. In the case of nutraceutical delivery, they hold the potential to improve the common challenges of poor bioavailability and low stability of the bioactive ingredients, thereby enhancing intestinal delivery. Starch aerogels offer additional attractive features: biocompatibility, potential cost reduction, and abundance of raw materials. This review explores the development of starch aerogels as ...",Carbohydrate polymers,2026-Apr
41679284,A modular alliance: Probiotics and macrophages converge on glioblastoma.,"Glioblastoma's antigenic heterogeneity and immunosuppressive microenvironment limit therapeutic efficacy. In this issue, Zhang et al. present a multimodal platform where engineered probiotics ""paint"" diverse tumor cells with a common tag, enabling universal chimeric antigen receptor (CAR) macrophages to attack. This elegant yet complex strategy offers a new blueprint for adaptable immunotherapy.",Cell host & microbe,2026-Feb
41677591,Lactic Acid Bacteria Postbiotics as Adjunctives to Glioblastoma Therapy to Fight Treatment Escape and Protect Non-Neoplastic Cells from Side Effects.,"Despite tremendous scientific efforts aimed at glioblastoma's (GB) ability to escape therapeutic attempts, the concern remains unsolved. Postbiotics, metabolites, and macromolecules of probiotic bacteria could become adjuvant therapeutics both dealing with cellular events constituting tumor therapy escape mechanisms and protecting normal cells from therapy-induced damage. The study aims to evaluate the dual potential of postbiotics obtained from lactic acid bacteria, L. plantarum and L. rhamnosu...",Cells,2026-Jan
41677435,Effect of Bifidobacterium Probiotic Supplementation on Interleukin-6 Levels and Osteoclast Count in Wistar Rats During Orthodontic Tooth Movement.,"Probiotics may offer benefits in mitigating bone loss and related conditions. Bone resorption is essential for bone remodelling, particularly during orthodontic tooth movement induced by mechanical forces. This study investigates the effects of Bifidobacterium probiotic supplementation on interleukin-6 (IL-6) levels and osteoclast counts.",Veterinary medicine and science,2026-Mar
41674061,Beneficial Effects of Lacticaseibacillus paracasei subsp. paracasei ABF21013 on Skin Health by Regulating MMPs Production and EGFR Signal Pathway.,"Increased ultraviolet (UV) exposure due to ozone depletion significantly affects human skin health. Recent skin research has been exploring various interventions to counteract the effects of UV-induced photoaging. UV directly affects skin components such as collagen and natural moisturizing factors (NMF), which are essential for the skin's structural integrity and hydration. Recent studies on the gut-skin axis have shown that certain probiotic strains could significantly improve skin aging. So, ...",Journal of microbiology and biotechnology,2026-Feb
41672915,Lactobacillus reuteri DSM 17938 Improves Intestinal Motility in Mice With Postoperative Ileus by Modulating Gut Microbiota and Macrophage.,"Postoperative ileus (POI) is a common complication after abdominal operation, which is characterized by delayed gastrointestinal motility that can lead to prolonged hospitalization. Previous studies have demonstrated that gut microbiota and macrophages are involved in POI pathogenesis, but the underlying mechanism and the role of probiotics in it are still unclear. This work investigated the prophylactic effect of Lactobacillus reuteri (L. reuteri) DSM 17938 administration on POI mice.",Neurogastroenterology and motility,2026-Feb
41669940,Compound probiotics alleviate Escherichia coli-induced diarrhea in calves by modulating tryptophan and bile acid metabolism of the fecal microbiota.,"Calf diarrhea, particularly that caused by diarrheagenic Escherichia coli, has become a major issue affecting the sustainable development of the calf farming industry. Although the use of traditional antimicrobial agents can alleviate symptoms, challenges such as antibiotic resistance, drug residues, and intestinal microbiota dysbiosis urgently need to be addressed. Therefore, this study investigates the mechanism by which compound probiotics alleviate diarrheagenic Escherichia coli-induced diar...",Virulence,2026-Dec
41668505,Synbiotic Combination of Lactococcus lactis LB1022 and Fructo-Oligosaccharides Mitigates the Atopic March by Modulating the Microbiota-Gut-Skin-Lung Axis.,"Dysregulated gut microbiota is increasingly recognized as a major contributor to allergic diseases and their progression. A key clinical manifestation of this progression is the atopic march, in which atopic dermatitis (AD) precedes the development of allergic airway disease. Although prebiotics and probiotics individually improve AD symptoms, their combined use as synbiotics, especially with regard to preventing the progression from cutaneous inflammation to airway hypersensitivity, has not bee...",Journal of microbiology and biotechnology,2026-Feb
41667874,"Unlocking the probiotic potential of breast milk-derived lactobacillus against urinary tract infections: mechanisms, therapeutic prospects, and future directions.","Urinary tract infections (UTIs) are the most common bacterial infection worldwide, disproportionately affecting women and increasingly complicated by the rising prevalence of antimicrobial resistance (AMR). The investigation of several approaches to treat UTIs has brought attention to the potential therapeutic benefits of probiotics, especially Lactobacillus species. Human breast milk, a unique reservoir of commensal and beneficial microbes, harbours diverse Lactobacillus strains with demonstrat...",Antonie van Leeuwenhoek,2026-Feb
41663351,Engineered Lactobacillus reuteri for scavenging reactive oxygen species and modulating oral microflora in periodontitis therapy.,"The onset and progression of periodontitis are closely associated with subgingival dysbiosis and excessive localized oxidative stress. While some oral probiotics exhibit certain inhibitory effects on periodontitis-related pathogens, they often struggle to effectively colonize and antagonize these pathogens due to the complex oxidative stress at the site of periodontitis. In this study, we engineer Lactobacillus reuteri with a reactive oxygen species (ROS)-responsive adhesive polymer (phenylboric...",International journal of oral science,2026-Feb
41662658,"Lion's Mane Medicinal Mushroom Hericium erinaceus (Agaricomycetes) Polysaccharides for Improved In Vitro Probiotic Growth, Adhesion, Antioxidant Activity, and Cryoprotective Properties.","Hericium erinaceus, commonly known as lion's mane mushroom, is a rare edible and medicinal fungus that is highly valued in both the culinary and medical fields. Its primary bioactive component, polysaccharides, holds significant therapeutic potential, particularly in healthcare. This study investigates the prebiotic effects of crude polysaccharides extracted from H. erinaceus on various probiotic strains. Three distinct fractions of crude polysaccharides, HEP-30, HEP-50, and HEP-80 were obtained...",International journal of medicinal mushrooms,2026
41662654,Impact of Subgingival Lactobacillus reuteri Probiotic Therapy on Clinical Outcomes and Porphyromonas gingivalis Quantification in Peri-Implant Disease: A Prospective RT-PCR-Based Clinical Study.,"Peri-implantitis is a biofilm-induced inflammatory disease that compromises peri-implant tissues, adversely affecting human health and implant survival. As an infectious disease, its management through mechanical debridement alone is often limited by persistent microbial burden. Adjunctive probiotic therapy, grounded in contemporary medicine, has therefore been proposed to improve peri-implant health and oral wellbeing, with potential relevance to broader public health outcomes. The aim of the s...",Journal of long-term effects of medical implants,2026
41662651,Therapeutic Impact of Systemic Probiotics Combined with Mechanical Debridement in Peri-Implant Disease: A Clinical and Microbiological Evaluation.,"Peri-implantitis is a biofilm-induced inflammatory disease that jeopardizes dental implant longevity and human health. As an infectious disease, its incomplete resolution with mechanical debridement alone necessitates adjunctive approaches. Systemic probiotics, within modern medicine, offer antimicrobial and immunomodulatory benefits that may enhance peri-implant health and oral wellbeing, with relevance to broader public health.",Journal of long-term effects of medical implants,2026
41661559,Intra-individual reliability of blood bicarbonate responses and gastrointestinal symptoms following sodium citrate supplementation.,"Sodium citrate (SC) can elevate extracellular buffering capacity, yet the intra-individual reliability of its blood bicarbonate ([HCO₃-]) kinetics and gastrointestinal (GI) responses is unclear, limiting individualized dosing strategies.",Journal of the International Society of Sports Nutrition,2026-Dec
41661460,"Prebiotics, Probiotics, and Postbiotics in Modulating Gut Microbiota: Emerging Therapeutic Approaches for Metabolic Syndrome.","This review aims to discuss emerging therapeutic strategies for managing Metabolic Syndrome (MetS) by focusing on modulating the gut microbiota using prebiotics, probiotics, and postbiotics, emphasizing their mechanistic roles in restoring metabolic balance and improving host metabolic health.",Current obesity reports,2026-Feb
41657692,"Patterns, motivations, and determinants of dietary supplement use among physically active adults in Eastern Saudi Arabia: a cross-sectional survey.","Dietary supplement use is widespread among physically active adults; however, the determinants of this behavior remain insufficiently understood, particularly within the Saudi context. This study aimed to examine the prevalence of dietary supplement use and its associations with physical activity, demographic, and behavioral characteristics among adults in the Eastern Province of Saudi Arabia.",Frontiers in public health,2026
41656512,"Dietary Interventions With Schleiferilactobacillus harbinensis Z171, Its EPS and Postbiotics Ameliorate Cholesterol Metabolism via Modulating the Gut-Liver Axis in High-Fat Diet-Fed Mice.","Dietary interventions represent safe and healthy strategies for reducing cholesterol levels and improving metabolic health. This study aimed to investigate the effects of the probiotic Schleiferilactobacillus harbinensis Z171, its extracellular polysaccharides (EPS), and postbiotics on cholesterol metabolism in the gut of mice fed a high-fat diet. The analysis focused on total cholesterol and bile acid levels in intestinal contents and serum, as well as bile acid reabsorption, short-chain fatty ...",Molecular nutrition & food research,2026-Feb
41656507,Protective Effects of Probiotic Mediated Digested Gliadin and 33-mer Peptide in Caco-2 Cell Cultures.,"Gluten protein generates an immunogenic 33-mer peptide upon incomplete digestion, leading to induced cytotoxic and inflammatory responses in intestinal epithelial cells of susceptible individuals with Celiac disease (CeD). The present study investigates the protective effects of gluten hydrolyzing probiotic strains-Bacillus subtilis AJG10 and Bacillus tequilensis AJG23 on gliadin and 33-mer peptide in the Caco-2 cell model. The effect of probiotics on further degradation of 33-mer peptide and pe...",Molecular nutrition & food research,2026-Feb
41653099,"Effect of Probiotic and Synbiotic Supplementation on Growth Performance, Serum Parameters and Gut Histomorphometry in Broiler Chickens Challenged With Eimeria.","This study evaluated the effects of probiotic and synbiotic supplementation on growth performance, serum biochemistry, immune organ development, intestinal length and histomorphometry in broilers challenged with Eimeria. A total of 360 Cobb 500 broilers were assigned to six treatment groups (3 replicates of 20 birds), and from Day 14 to 35, birds received water supplemented with either probiotic, synbiotic or control. On Day 14, challenged groups received a 10× dose of Eimeria from a commercial ...",Veterinary medicine and science,2026-Mar
41652744,Resistant dextrin/xanthan gum gels protect probiotics for application to ionizing radiation shielding.,"Resistant dextrin (RD) and xanthan gum (XG) are common food additives, and their functions have not sufficiently been uncovered. The wide beneficial functions of probiotics were hindered by the harsh gastric environment and colonization resistance. Here, RD and XG together formed a dense gel for simultaneously loading Bacillus coagulans (Bc) and Lactobacillus reuteri (Lr) to form multi-strain probiotics (MSP)-loaded RD/XG gels (i.e., MRX). The MSP was selected because the intrinsic oxygen consum...","Food research international (Ottawa, Ont.)",2026-Mar
41652742,The impact of Symprove™ multi-strain probiotic on enterotoxigenic Escherichia coli- or antibiotic-induced gut microbiome dysbiosis using high-throughput in vitro screening.,"The gut microbiome plays a significant role in host physiology, both in health and disease. Assessment of changes in microbial metabolites beyond short-chain fatty acids (SCFAs) following probiotic supplementation may identify additional metabolic pathways that are activated or suppressed in response to probiotics. This study assessed changes in microbial metabolites in healthy and dysbiosed microbiomes following supplementation with Symprove™, a multistrain probiotic, using the Colon-on-a-plate...","Food research international (Ottawa, Ont.)",2026-Mar
41652676,Biosynthesis and nutritional evaluation of iron-enriched Aspergillus oryzae as a novel iron supplement.,"Fungi possess an inherent ability to accumulate trace elements such as iron. In this study, we employed the Generally Recognized As Safe (GRAS) fungus Aspergillus oryzae (A. oryzae) A02 to biosynthesize an iron-enriched biomass (Fe-AA) and utilized a murine model to assess its physiological effects. Systematic optimization of fermentation parameters facilitaed pilot-scale production yielding mycelium with an organic iron content of 6.88 % (w/w), which represents the highest reported level for an...","Food research international (Ottawa, Ont.)",2026-Mar
