pmid,title,abstract,journal,pub_date
41605801,Evaluation of the Synergistic Effects of Mineral and Postbiotics Mixtures in Ameliorating Atopic Dermatitis in the NC/Nga Mouse Model.,"Atopic dermatitis (AD) is a chronic inflammatory skin condition influenced by immune dysregulation. This study aimed to evaluate the effects of a mineral-postbiotic (Lactobacillus plantarum VIOAP03 and Lactobacillus fermentum VIMPP04) mixture to alleviate AD symptoms in the NC/Nga mouse model. AD was induced in NC/Nga mice using HDM ointment throughout experiment. After inducing AD skin lesions, mice were orally administered ED mineral powder, postbiotics, and a mixture of ED mineral powder and ...",Journal of microbiology and biotechnology,2026-Jan
41604380,In-vitro evaluation of probiotic potential of gut microbes isolated from retail chicken.,"Probiotics are live, non-pathogenic microorganisms that help to improve the host's gut health when administrated in sufficient proportions and are now serving as effective alternatives to antibiotics for managing animal infections and enhancing production. The objective of this study was to isolate, identify and characterize lactic acid bacteria (LAB) strains with excellent probiotic properties from the gastrointestinal tract (GIT) of retail broiler chickens. Samples were enriched in MRS broth a...",PloS one,2026
41601941,Case Report: Lifestyle changes and probiotic supplementation for improving longstanding type 2 diabetes in a male undergoing testosterone replacement therapy.,"A 52-year-old Caucasian male sought treatment for age-related testosterone decline. Past medical history included diagnosed hypertension and type 2 diabetes mellitus, with suboptimal glycemic control and no current antidiabetic therapy. He qualified for testosterone replacement therapy and agreed to address his metabolic dysfunction through enhanced lifestyle interventions and a targeted 5-strain probiotic as well as other supplements. At 3 months, the patient demonstrated improved glycemic cont...",Frontiers in endocrinology,2025
41601674,Postbiotic effects elicited by heat-inactivated Lacticaseibacillus rhamnosus GG against cow's milk allergy in human cells.,The probiotic L. rhamnosus GG (LGG) elicits immunomodulatory actions facilitating the immune tolerance acquisition in children with cow's milk allergy (CMA). Emerging data suggest that heat-inactivated LGG postbiotic (LGGp) could improve gut health and immune function. We investigated the tolerogenic actions elicited by LGGp against CMA in human cells.,Frontiers in immunology,2025
41601620,Efficacy of Pediococcus acidilactici PA53 in preventing high-fat diet-induced non-alcoholic fatty liver disease in mice.,"To investigate the therapeutic and preventive effects of the probiotic Pediococcus acidilactici PA53 on high-fat diet (HFD)-induced non-alcoholic fatty liver disease (NAFLD) in mice, and to evaluate its efficacy compared to curcumin (a well-recognized anti-NAFLD agent), thereby advancing the mechanistic and practical understanding of probiotic-based interventions for metabolic liver diseases.",Frontiers in immunology,2025
41599971,Effect of Vitamin D Supplementation on Cardiometabolic Outcomes in Older Australian Adults-Results from the Randomized Controlled D-Health Trial.,"Background/Objectives: Observational studies have found inverse associations between 25-hydroxyvitamin D concentration and risk of hypertension, hypercholesterolemia and type 2 diabetes (T2D). More robust evidence from large-scale randomized controlled trials, however, is limited or inconclusive. Methods: The D-Health Trial (N = 21,315) is a randomized, double-blind, placebo-controlled trial of supplementation with monthly doses of 60,000 international units of oral vitamin D3, conducted in Aust...",Nutrients,2026-Jan
41599955,Systematic Review and Meta-Analysis of Milk Fat Globule Membrane Supplementation for Mental Well-Being.,"Background/Objectives: The milk fat globule membrane (MFGM) is a complex structure of polar lipids, gangliosides, and glycoproteins that has demonstrated anti-inflammatory, neuroprotective, and gut-modulatory effects in preclinical and human studies, but its effects on adult psychological outcomes have not been systematically synthesised. Methods: We conducted a systematic literature search across multiple databases using combined relevant keywords and Medical Subject Headings terms, with manual...",Nutrients,2026-Jan
41599945,Effects of Voluntary Exercise and Acetic Acid Supplementation on Skeletal Muscle Mitochondrial Function in Ovariectomized Mice.,"Background: Estrogen deficiency following human menopause or rodent ovariectomy (OVX) induces adverse alterations in body composition and metabolic function. This study investigated the combined effects of acetic acid supplementation and voluntary exercise on metabolic health and skeletal muscle mitochondrial function using an OVX mouse model. Methods: Forty female C57BL/6J mice (8 weeks old) were randomly assigned to 5 groups: sham (SHM), ovariectomized control (OVX), OVX with exercise (OVX-E),...",Nutrients,2026-Jan
41599944,Dietary Supplementation with Chrysanthemum morifolium Ramat cv. 'Hangju' Flower Extract Alleviates Skin Photoaging in SKH-1 Hairless Mice.,"Skin photoaging represents a predominant form of extrinsic aging, characterized by structural and functional impairment of the skin barrier. In severe cases, it may precipitate dermatological diseases and even tumors. Given the prevalence and detrimental effects of skin photoaging, strategies for its effective prevention and mitigation have garnered significant research interest. Chrysanthemum morifolium Ramat cv. 'Hangju' contains diverse bioactive compounds, including flavonoids, phenylpropano...",Nutrients,2026-Jan
41599935,Maternal Protein Restriction and Branched-Chain Amino Acid Supplementation Differentially Affect Maternal Energy Balance and Impair Offspring Growth.,The increasing prevalence of low-birth-weight (LBW) offspring from obese mothers underscores the need for dietary strategies to mitigate the transgenerational propagation of metabolic diseases.,Nutrients,2026-Jan
41599924,"Combined Effects of Gallic Acid Supplementation and Physical Training on Body Composition and Biochemical Parameters in Obese Patients: A Randomized, Double-Blinded, Placebo-Controlled Clinical Trial.","Background/Objectives: Obesity has been linked to cardiometabolic alterations and deteriorated body composition. Gallic acid, a polyphenol with antioxidant properties, may influence these parameters; however, there is limited clinical data. The aim of this study was to evaluate the effects of gallic acid supplementation combined with physical exercise in obese individuals. Methods: A randomized, double-blind, placebo-controlled clinical trial with 150 participants recruited and divided into eigh...",Nutrients,2026-Jan
41599922,Effects of Probiotic Supplementation on Mental Health and the Risk of Depression in Women with Polycystic Ovary Syndrome: A Systematic Review of Randomized Controlled Trials.,"Background: Polycystic ovary syndrome (PCOS) is commonly associated with psychological disorders, including depression and anxiety. Women with PCOS also tend to experience poorer sleep quality and greater daytime sleepiness than healthy individuals. To the best of our knowledge, no systematic reviews have investigated the impact of probiotic supplementation on mental health and sleep patterns in women with PCOS. Emerging evidence indicates that probiotic therapy may be a promising adjunct for en...",Nutrients,2026-Jan
41599921,Phytotherapeutic Supplementation with Momordica charantia: Beneficial Effects in Patients with Suboptimal Glycemic Control on Double Antidiabetic Therapy-A Real-World Evidence Observational Study.,"Phytotherapeutic agents, including Momordica charantia, have been proposed as complementary strategies to enhance metabolic control in type 2 diabetes mellitus patients on oral antidiabetic drugs.",Nutrients,2026-Jan
41599912,Bacillus amyloliquefaciens BA5 Attenuates Carbon Tetrachloride-Induced Hepatotoxicity in Mice.,"Background: The association between liver disease and gut microbiota is being widely investigated. Probiotics, such as Bacillus amyloliquefaciens, are among the most notable microbiomes examined in this study. Bacillus amyloliquefaciens shows potential for promoting growth and effectively regulating gut microbiota, though its mechanism of action remains unclear. Methods: The early gavage administration of Bacillus amyloliquefaciens BA5 conferred protection against liver injury in carbon tetrachl...",Nutrients,2026-Jan
41599910,Recent Research on the Role of Lactobacilli Probiotics in Cancer Management.,"Lactobacilli strains are one of the major groups belonging to probiotics. Lactobacilli strains are known to be beneficial microbes widely studied and utilized for their health benefits and applications in various fields. Recently, Lactobacilli strains have emerged as promising agents in cancer management due to their ability to influence various physiological processes. Lactobacilli strains have shown potential in producing tumor-suppressive compounds, enhancing immune responses, and reshaping g...",Nutrients,2026-Jan
41599909,Relevance and Safe Utilization of Amino Acids in Supplements for Human Nutrition: Lessons from Clinical and Preclinical Studies.,"Amino acid availability is central for the synthesis of macromolecules and numerous bioactive compounds. Amino acids are also involved in ATP production, cell signaling, and the epigenetic regulation of gene expression in human cells. From clinical and experimental studies, it appears that supplementation with specific amino acids may be relevant to correct for amino acid deficiency in the case of insufficient supply from dietary proteins with regards to the amounts needed for optimal metabolism...",Nutrients,2026-Jan
41599893,Vitamin D Deficiency and Replacement Challenges in Type 1 Gastric Neuroendocrine Tumors: A Comparative Study.,"Background/Objectives: Type 1 gastric neuroendocrine tumors (gNET) arise in the setting of autoimmune chronic atrophic gastritis and secondary hypergastrinemia. Vitamin D deficiency (VDD) has been associated with bone impairment and adverse outcomes in patients with neuroendocrine tumor (NET); however, data specifically addressing gNET remain limited. This study aimed to evaluate vitamin D status, supplementation requirements, and bone involvement in patients with type 1 gNET compared with those...",Nutrients,2026-Jan
41599883,The Differential Effects of Vitamin K Across Glycaemic Outcomes in Prediabetes and Type 2 Diabetes Mellitus.,"Background: Vitamin K has emerged as a promising regulator of glucose metabolism in preclinical studies. There is, however, scant evidence to support this promising potential in a clinical setting. Aim: The aim of this study was to confirm the effects of vitamin K supplementation on glycaemic parameters such as fasting blood glucose (FBG), fasting insulin (FI), glycated haemoglobin (HbA1c), insulin resistance (HOMA-IR), and homeostatic model of beta cell function (HOMA-β) across randomised contr...",Nutrients,2026-Jan
41599868,"A Randomized, Placebo-Controlled Trial Evaluating Multi-Species Synbiotic Supplementation for Bloating, Gas, and Abdominal Discomfort.","Background: Bloating, gas, and abdominal discomfort are common in healthy individuals but lack effective interventions. Probiotics can alleviate some gastrointestinal (GI) symptoms; however, evidence for their impact on bloating, gas and abdominal discomfort in otherwise healthy populations remains limited. Mechanistic studies suggest that synbiotics may influence the underlying mechanisms of bloating, including increased gas production, impaired gut motility, and visceral hypersensitivity, but ...",Nutrients,2026-Jan
41599865,"Awareness and Risk Behaviors Associated with Tribulus terrestris (Tt), Dietary Supplements, and Anabolic Steroids: Evidence from an Italian Questionnaire-Based Study.","Background: Tribulus terrestris (Tt) is a popular herbal supplement marketed to enhance fitness performance, despite inconclusive evidence regarding its efficacy and safety. This study aimed to investigate the prevalence of TT use, awareness, and motivations for its use among recreational athletes in Italy, helping to address the lack of empirical data describing who actually uses Tt, for what purposes, and with what behavioral risks. Methods: A cross-sectional anonymous survey was administered ...",Nutrients,2026-Jan
41599863,"Efficacy and Safety of CKDB-322, a Combination of Lactiplantibacillus plantarum Q180 and Phaeodactylum tricornutum, for Reducing Body Fat and Abdominal Adiposity in Overweight Adults.","CKDB-322, a combination of Lactiplantibacillus plantarum Q180 and Phaeodactylum tricornutum, has shown anti-obesity potential in preclinical models, although human evidence is still limited. This randomized, double-blind, placebo-controlled, 12-week trial evaluated the efficacy and safety of CKDB-322 in overweight adults.",Nutrients,2026-Jan
41599861,Characterization of Children with Intellectual Disabilities and Relevance of Mushroom Hericium Biomass Supplement to Neurocognitive Behavior.,"Background: The interplay between neuronutrition, physical activity, and mental health for enhancing brain resilience to stress and overall human health is widely recognized. The use of brain mapping via quantitative-EEG (qEEG) comparative analysis enables researchers to identify deviations or abnormalities and track the changes in neurological patterns when a targeted drug or specific nutrition is administered over time. High-functioning mild-to-borderline intellectual disorders (MBID) and auti...",Nutrients,2026-Jan
41599857,"Nutritional Interventions in Osteoarthritis: Mechanisms, Clinical Evidence, and Translational Opportunities.","Osteoarthritis (OA) is a leading cause of chronic pain worldwide. This is driven by progressive cartilage degradation, inflammation, oxidative stress, and metabolic dysfunction. Current pharmacologic interventions mostly lead to symptomatic relief without actually affecting disease progression. Thus, there is a growing interest in the development of new interventional methods. Our review seeks to synthesize preclinical, translational, and clinical evidence on the impact nutritional methods have ...",Nutrients,2026-Jan
41599850,The Effect of Whey Peptides and Micronutrients on Improving Exercise Performance in Mice.,"Background: Durative exercise-induced fatigue influences muscle structure and exercise performance. Dietary supplements combining bioavailable proteins with essential vitamins and minerals may help reduce fatigue. Compared with proteins, whey peptides, as easily absorbed energy sources, are regarded as better promoting the utilization of vitamins and minerals. This study investigated whether the combination of whey peptides and micronutrients could synergistically improve exercise-induced fatigu...",Nutrients,2026-Jan
41599826,Vitamin Supplementation in Sports: A Decade of Evidence-Based Insights.,"Background: Vitamins are micronutrients involved in multiple physiological processes critical for athletic performance. Because athletes are often exposed to increased oxidative stress, higher metabolic turnover, and greater nutritional demands, which can potentially lead to deficiencies in vitamins, understanding vitamin supplementation as a function of sport discipline is of fundamental importance. Methods: This narrative review synthesizes research findings from the past decade, supplemented ...",Nutrients,2026-Jan
41599797,Efficacy and Mechanism of Synbiotics in Relieving Functional Constipation: Optimized by Generation Time.,"Background: Functional constipation (FC) represents a highly prevalent gastrointestinal disorder, affecting approximately 8.5% of the population in China. It is frequently associated with anxiety and depression, significantly impairing patients' quality of life. Conventional microecological therapeutic approaches predominantly rely on empirical probiotic-prebiotic combinations. However, these pairings are seldom selected based on strain-specific metabolic characteristics, ultimately leading to s...",Nutrients,2026-Jan
41599393,Probiotic and Bioactive Compounds in Foods: From Antioxidant Properties to Gut Microbiota Modulation.,"Dietary bioactive compounds derived from plant-based and fermented foods act as plei-otropic modulators of human health, exerting antioxidant, anti-inflammatory, cardiopro-tective, neuroprotective, and metabolic effects beyond basic nutrition. Whole foods (fruits, vegetables, grains, nuts) provide synergistic mixtures of bioactives, whereas fermented foods generate a wide range of microbial-derived metabolites (peptides, organic acids) as well as probiotics that enhance nutrient bioavailability ...","Molecules (Basel, Switzerland)",2026-Jan
41599361,Antidiabetic and Anti-Inflammatory Potential of Zingiberaceae Plants in Dietary Supplement Interventions.,"Plants from the Zingiberaceae family, particularly Zingiber officinale, Curcuma longa, and Alpinia galanga, are rich sources of bioactive compounds with documented antidiabetic and anti-inflammatory properties. This review summarizes current evidence on their phytochemical profiles and pathways relevant to metabolic regulation. Key compounds, including gingerols, shogaols, curcuminoids, and phenylpropanoids, support glucose homeostasis by enhancing insulin sensitivity, promoting Glucose Transpor...","Molecules (Basel, Switzerland)",2026-Jan
41599347,"Fortification of Durum Wheat Pasta with Mealworm (Tenebrio molitor) Powder: Physicochemical, Nutraceutical, and Sensory Effects.","Edible insects are gaining popularity as an alternative food source, highlighting the urgent need for research on their incorporation into traditional food products. This study investigated the impact of incorporating mealworm (Tenebrio molitor) powder (MP) at 2%, 5%, and 10% levels on the nutritional, functional, and sensory properties of pasta. Proximate composition, mineral content, color parameters, cooking quality, antioxidant activity and sensory properties were evaluated. Starch digestibi...","Molecules (Basel, Switzerland)",2026-Jan
41597376,ExoBDNF Probiotic Supplementation Enhances Cognition in Subjective Cognitive Decline.,"Background and Objectives: Interventions targeting the gut-brain axis offer potential for mitigating Subjective Cognitive Decline (SCD), a critical window for Alzheimer's prevention. This study evaluated the effects of a novel probiotic supplement, ExoBDNF, on cognitive function, sleep, and emotional distress in adults with SCD. Materials and Methods: In this 9-week open-label study, participants received ExoBDNF supplementation. Efficacy was assessed using the SCD-Questionnaire (SCD-Q), DASS-21...","Medicina (Kaunas, Lithuania)",2025-Dec
41597375,Efficacy of Specific Probiotic Strains in Subtypes of Irritable Bowel Syndrome: Systematic Review and Meta-Analysis of Randomized Controlled Trials.,"Background and Objectives: The purpose of this systematic review and meta-analysis is to assess the patient's quality of life, as well as the safety and effectiveness of different probiotic strains in treating IBS symptoms such as IBS-C, IBS-D, IBS-M, and IBS-U. Additionally, we contrast the side effects of probiotics that are single-strain and multi-strain. Materials and Methods: PRISMA criteria were followed in the conduct and reporting of this study. The protocol for this review (CRD420251120...","Medicina (Kaunas, Lithuania)",2025-Dec
41596745,Effects and Molecular Mechanisms of Heat-Killed Postbiotic Enterococcus faecalis EF-2001 on Muscle Volume and Grip Strength in Dexamethasone-Induced Muscle Atrophy in SD Rats.,"The interaction between the gut microbiota and human health has gained increasing recognition, accelerating advances in microbiome research. While early studies have emphasized probiotics, concerns regarding antibiotic resistance and adverse effects, such as sepsis, have shifted research interest towards heat-treated microbial cells or postbiotics. This study investigated the therapeutic potential of heat-killed postbiotic Enterococcus faecalis EF-2001-one of the most widely used postbiotics wor...",International journal of molecular sciences,2026-Jan
41596722,Antioxidant and Anti-Inflammatory Activities of Probiotic Strains.,"This review highlights the anti-inflammatory and antioxidant effects of probiotics and their complex health-related impacts. The main health areas targeted are gastrointestinal inflammation, neuroinflammation, systemic metabolic disorders, and liver conditions. Probiotics work mechanistically to regulate key inflammatory pathways by suppressing nuclear factor (NF-κb) and mitogen-activated protein kinase (MAPK) pathways and activating antioxidant defenses through nuclear erythroid 2-related facto...",International journal of molecular sciences,2026-Jan
