pmid,title,abstract,journal,pub_date
42226613,Enabling Clinical Translation of Oral Probiotics Through Formulation Engineering and Scalable Manufacturing.,"Oral probiotics, as living therapeutics, hold considerable promise for modulating host health and preventing diseases, with substantial potential for industrial and clinical applications. However, their efficacy is substantially limited by gastrointestinal degradation and inadequate colonization, and the oversimplified linear correlation between strain survival and therapeutic efficacy, further hinder their clinical translation. This review first provides a systematic overview of current formula...",Biotechnology journal,2026-Jun
42223704,Marine microorganisms as probiotics in the aquaculture of sea cucumber (Apostichopus japonicus).,"Marine microorganisms have been used as probiotics to improve the growth performance and disease resistance of sea cucumber (Apostichopus japonicus) in laboratories and culture ponds. Considering the importance of probiotics in sea cucumber aquaculture, the selection of appropriate probiotics to improve growth performance and disease resistance requires further research. Studies on the sources and diversity of probiotics as well as their methods of use, mechanisms of action, and effects on sea c...",Antonie van Leeuwenhoek,2026-Jun
42223673,Association of probiotic medication use with incident Parkinson disease and alzheimer disease: a nationwide nested case-control study.,"Growing evidence suggests that the intestinal environment may be involved in neurodegeneration, but evidence regarding routine probiotic medication use and subsequent neurodegenerative disease risk remains limited. We examined whether probiotic medication use was associated with the risk of incident neurodegenerative disease in a nationwide Japanese claims database.",Journal of neurology,2026-May
42219654,Rethinking probiotics: breaking the Lactobacillus-Bifidobacterium duopoly in the management of dysbiosis and allergies.,"Over the past two decades, gut microbiota has emerged as a central regulator of host metabolism and immune homeostasis, leading to extensive clinical and translational exploration of probiotic interventions. However, despite increasing recognition of microbiota complexity, clinical and translational research has remained disproportionately focused on a limited set of taxa, primarily Lactobacillus and Bifidobacterium. Meta-analyses published between 2012 and 2025 report modest benefits by these t...",Gut microbes,2026-Dec
42219364,"Biotechnological Perspective of Dietary Probiotics for Enhancing Growth, Antioxidant Status, Digestive Effi-ciency, Molecular Signaling, and Tissue Integrity in Pangasius pangasius.","The increasing cost and sustainability concerns associated with soybean meal (SBM) necessitate alternative protein sources for aquaculture feeds. This study evaluated graded replacement of SBM with silkworm pupae meal (SWPM; 0, 25, 50, and 75 %) combined with probiotics in Pangasius pangasius. Among ten screened probiotic strains, Lactobacillus acidophilus and Bifidobacterium bifidum showed strong antimicrobial activity against major fish pathogens. A 90-day feeding trial demonstrated that diets...",Journal of oleo science,2026
42218768,12‑weeks fisetin supplementation and interval resistance with aerobic training: changes in Maresin‑1 and inflammatory markers in men with obesity: a randomized controlled trial.,"Obesity is characterized by low‑grade chronic inflammation and impaired insulin sensitivity. Maresin‑1 (MaR1), a specialized pro‑resolving mediator, plays a critical role in terminating inflammation and supporting metabolic homeostasis; however, interventional data in humans remain scarce. This study examined whether fisetin supplementation augments the effects of concurrent interval resistance-aerobic training on Maresin‑1, pro‑inflammatory markers, and insulin resistance in obese men.",Journal of the International Society of Sports Nutrition,2026-Dec
42218755,Selected immunoendocrine and performance adaptations to upper-body plyometric training and β-alanine supplementation in male swimmers.,"Upper-body plyometric training (PT) enhances neuromuscular performance and power production. However, its application in swimming and its potential interaction with β-alanine (BA) supplementation remain largely unexplored. Therefore, this study investigated the combined effects of upper-body PT and BA supplementation on performance and immunoendocrine adaptations in trained male swimmers.",Journal of the International Society of Sports Nutrition,2026-Dec
42217062,"Development, functional profiling, and probiotic evaluation of indigenous LAB from Nigerian fermented foods: Antimicrobial mechanisms, in vivo validation, and applications in food preservation and mycotoxin risk reduction.","Indigenous fermented foods are rich sources of functionally diverse lactic acid bacteria (LAB) and associated microorganisms with relevance to food safety, health promotion and sustainable bioprocessing. This study aimed to evaluate the probiotic potential of bacterial isolates recovered from selected Nigerian fermented foods. Bacterial isolates were molecularly identified by 16S rRNA gene sequencing and evaluated for probiotic attributes, including stress tolerance, safety, antimicrobial activi...",World journal of microbiology & biotechnology,2026-May
42216715,Structural Elucidation and Zinc Supplement Potential of the High-Bioavailability Oyster Peptide-Zinc Complex.,Zinc deficiency is a severe global public health problem. Traditional inorganic and organic zinc supplements have obvious drawbacks. Oysters are rich in zinc but suffer from insufficient deep processing and low economic value. Developing oyster peptide-zinc complex (OPZ) is a feasible solution for both zinc supplementation and high-value oyster utilization. This study optimized the chelation process of OPZ via single-factor and response surface methods. The optimal parameters were confirmed as f...,Journal of food science,2026-Jun
42216640,Lactobacillus mucosae Reduces Neuronal Oxidative Stress in Alzheimer's Disease via the Regulation of CB2 Signaling.,"The probiotic Lactobacillus mucosae has been widely shown to have many positive effects. However, its neuroprotective effects and underlying mechanism in Alzheimer's disease (AD) remain elusive.",Journal of integrative neuroscience,2026-May
42215193,Engineering probiotics through tailored processing and encapsulation for superior viability and delivery: A review.,"Probiotics are extremely beneficial for the health of the host; however, their commercial application is highly constrained by pronounced susceptibility to combined stressors, including temperature fluctuations, exposure to oxygen, gastric acidity, and bile salts, during processing, storage, and gastrointestinal transit. This vulnerability negatively affects viable cell counts and biological functionality, which in turn limits the therapeutic efficacy and industrial scalability of antibiotics. I...",Food microbiology,2026-Oct
42215136,Dietary supplement Forskolin improves MASLD through hepatocyte-macrophage crosstalk via the GLUT1/ABCF1-HNF4α axis.,"Nutritional interventions and bioactive supplements have attracted increasing attention as strategies for managing metabolic dysfunction-associated steatotic liver disease (MASLD). Among them, Forskolin (FSK), a bioactive diterpenoid derived from Coleus forskohlii, is widely used as a dietary supplement for weight management. This study investigated the hepatoprotective effects of FSK and the underlying metabolic mechanisms in MASLD. C57BL/6 mice were fed a high-fat diet (HFD) for 12 weeks to in...","Food research international (Ottawa, Ont.)",2026-Aug
42215076,Probiotic fermented Dendrobium beverages: Effect of co-probiotic strains on the flavor composition and bioactive constituents.,"Probiotic fermentation is a viable strategy for simultaneously improving the bioactive compound profile and flavor characteristics of food matrices. Dendrobium officinale and a mixed-probiotic beverage (L. plantarum: L. rhamnosus: L. reuteri = 5:1:4; 3.95% inoculum, 1:6.68 solid-liquid ratio, 37 °C, 82 h) were compared using HS-SPME-GC-MS with absolute quantification of key volatiles. Mixed-strain LAB fermentation significantly altered the volatile profile of D. officinale. This alteration was d...","Food research international (Ottawa, Ont.)",2026-Aug
42214109,"Dietary Supplement Use: United States, August 2021-August 2023.",This report presents estimates of any dietary supplement use in the past 30 days and number of dietary supplements taken among youth ages 0-19 years and among adults age 20 and older in the United States during August 2021-August 2023 as well as trends in use from 2013-2014 through August 2021-August 2023.,NCHS data brief,2026-May
42213651,"Probiotics, synbiotics and berberine in Type 2 diabetes mellitus: A systematic review, meta-analysis, and molecular dynamics simulation study.","Type 2 diabetes mellitus is characterized by impaired regulation of blood glucose. Probiotics, synbiotics, and berberine (BBR) have been proposed as adjunctive interventions, but their overall effectiveness remains uncertain.",PloS one,2026
42213456,Potential of Postbiotics as Antiparasitic Agents.,"Gastrointestinal parasitic infections are considered a significant public health concern with widespread global prevalence. The pathological processes arising from these infections contribute to numerous public health challenges, particularly in tropical and subtropical regions. Prevention and management primarily rely on the administration of anthelmintic and antiprotozoal drugs; however, the growing prevalence of drug resistance poses a major obstacle to the complete eradication of parasitic i...",Parasite immunology,2026-Jun
42213158,Microencapsulated docosahexaenoic acid increases the Omega-3 Index and attenuates the physiological impact of eccentric exercise in physically trained adults: a 12-week double-blind placebo-controlled trial.,"This study investigated the effects of docosahexaenoic acid (DHA) supplementation on delayed onset muscle soreness (DOMS), physical function, and inflammation following eccentric exercise-induced muscle damage in physically trained male and female adults (training ≥ 5d/wk).",European journal of nutrition,2026-May
42212397,Transcriptional Modulation of the Nrf2 Antioxidant Pathway and Tight Junctions by a Plant Sterol Food Supplement in an Intestinal Inflammation Coculture Model.,"There is growing evidence supporting the anti-inflammatory activity of plant sterols (PS) in preclinical models of intestinal inflammation. However, the underlying mechanisms driving these beneficial effects remain incompletely understood. This study investigates the transcriptional modulatory activity of a PS food supplement (PS-FS) on genes associated with the cellular antioxidant defense system and tight junction (TJ) proteins. A double-chamber coculture model with differentiated Caco-2 cells...",Journal of food science,2026-Jun
42212365,Formula Probiotic Fermentation After Enzymatic Pretreatment Enhances Immunomodulatory Effects of Edible Seaweed Sargassum fusiforme via Gut Microbial Regulation.,"This study evaluated the efficacy of enzymatic pretreatment combined with formula probiotic fermentation in enhancing the structural and immunomodulatory properties of Sargassum fusiforme polysaccharides. Enzymatically pretreated and fermented polysaccharides (EFS) were obtained through enzymatic hydrolysis followed by fermentation with a multi-strain probiotic consortium (Lactobacillus plantarum, Lactobacillus acidophilus, and Bifidobacterium brevis). Structural analysis demonstrated that EFS e...",Journal of food science,2026-Jun
42211655,Probiotics alleviate oral microbiota disruptions induced by Helicobacter pylori eradication with vonoprazan-amoxicillin dual therapy: a randomized double-blind placebo-controlled trial. (An exploratory study).,"Helicobacter pylori (H. pylori) infection affects approximately half of the global population and has been linked to oral microbiota dysbiosis, while eradication therapies may further disrupt microbial balance. This exploratory study investigated the effects of H. pylori infection, 14-day vonoprazan-amoxicillin (VA) dual therapy, and adjunctive probiotics (live combined Bacillus subtilis-Enterococcus faecium enteric-coated capsules) on oral microbiota.",Frontiers in cellular and infection microbiology,2026
42209809,Effect of probiotics on allergic rhinitis in children; A systematic review and meta-analysis.,"Allergic rhinitis (AR) is a prevalent chronic inflammatory disorder in children, often undiagnosed and associated with reduced quality of life and risk of comorbidities such as asthma. Probiotics have been found to be potential modulators of immune responses in allergic conditions. This systematic review and meta-analysis evaluated the efficacy of probiotics compared with placebo in the management of pediatric AR.",European journal of pediatrics,2026-May
42207408,Selenium-enriched probiotics improve growth performance in PCV2-infected weaned piglets by regulating antioxidant systems and immune responses.,"Infection with porcine circovirus type 2 (PCV2) can increase oxidative stress, impair immune function and reduce growth performance in weaned piglets. Selenium-enriched probiotics (SeP), as a novel form of organic selenium (Se), have attracted increasing attention due to their combined nutritional and immunomodulatory properties. However, the effects of SeP on weaned piglets under PCV2 infection conditions remain unclear. This study focused on weaned piglets from a PCV2-positive pig farm in Jian...",Veterinary research communications,2026-May
42207344,Intestinal microbiome in necrotic enteritis infection of broiler and comparison of treatment alternatives.,"Clostridium perfringens is the primary causative agent of necrotic enteritis (NE), a gastrointestinal disease that leads to substantial economic losses in poultry. This study aims to characterize the intestinal microbiome of chickens and assess the effects of Bacillus velezensis on gut microbiota and recovery from necrotic enteritis, comparing its efficacy to antibiotic treatment. The experiment involved five groups, each consisting of 16 chickens. The first group, the start-of-challenge (DB) gr...",Tropical animal health and production,2026-May
42207096,"Modulation of TLR4, hBD-2, and hBD-3 expression and hepatic tissue response by systemic probiotics in experimental apical periodontitis in rats.","To evaluate whether systemic supplementation with L. rhamnosus LR-04 and L. acidophilus LA-14 modulates the expression of TLR4, hBD-2, and hBD-3 in a rat model of experimental apical periodontitis (AP), and to assess potential histopathological alterations in the liver.",Journal of applied oral science : revista FOB,2026
42206880,Natural Mineral Water (Hora) Supplementation Improves Growth Performance and Carcass Characteristics of Sheep in Ethiopia.,"Natural mineral water (hora) is a mineral source widely available in Ethiopia. However, its specific impacts on sheep growth performance and carcass characteristics remain understudied.",Veterinary medicine and science,2026-Jul
42204774,Dietary berberine supplementation improves select physiological and psychological responses during exertional heat stress: A pilot study in young adults.,"Berberine has been shown to lower core temperature and heart rate during passive heat stress in animal models. This study evaluated the effect of dietary berberine supplementation on physiological and perceptual responses to exercise-heat stress in humans. Eight participants (6 men/2 women; Age: 23 ± 3 years, Stature: 1.75 ± 0.03 m, Mass: 71.8 ± 2.7 kg, VO2max: 57.5 ± 2.1 mL/kg lbm/min-1) ingested 1.5 g of Berberine or Placebo for 7d prior to a 1 h treadmill run (60% VO2max) in hot (35°C), moder...",Physiological reports,2026-May
42203269,"Effect of iron dose in maternal multiple micronutrient supplement on perceived side effects, adherence, acceptability and preferences: protocol for a randomised crossover trial.","Iron-folic acid (IFA) supplementation in pregnancy is recommended by the WHO, with a dose of 60 mg of iron in contexts where anaemia remains a severe public health problem. Iron-containing supplements may cause side effects that affect acceptability and adherence in a dose-response manner. Maternal multiple micronutrient supplements (MMS), which include iron and folic acid plus additional micronutrients, are also recommended in the context of rigorous research, and programmes are considering tra...",BMJ open,2026-May
42201902,"Effects of taurine supplementation on metabolic health and biological aging in healthcare workers: A protocol for a triple-blinded, Bayesian-optimized phase II randomized controlled trial.","Metabolic-related diseases become increasingly prevalent with age. Recent experimental evidence suggests that taurine (2-aminoethanesulfonic acid) deficiency contributes to these conditions, despite taurine being classified as a conditionally essential amino acid.",PloS one,2026
42199796,Influence of vitamin D supplementation on ovarian reserve as reflected by anti-Müllerian hormone levels: a meta-analysis of randomized controlled trials.,"Vitamin D has been implicated in ovarian physiology, yet its effect on ovarian reserve remains controversial. We performed a meta-analysis of randomized controlled trials (RCTs) to evaluate the influence of vitamin D supplementation on ovarian reserve as indicated by serum anti-Müllerian hormone (AMH) levels.",Frontiers in endocrinology,2026
42199000,"Bifidobacterium intestinale sp. nov., and Blautia caeci sp. nov., from the Human Gut Microbiome with Candidate Probiotic Potential.","Two novel Gram-stain-positive, anaerobic, and non-motile bacterial strains, designated M3-R-103T and C3-R-101T, were isolated from human faecal samples and subjected to comprehensive taxonomic characterization together with evaluation of selected functional properties. Phylogenetic analysis based on 16S rRNA gene sequences demonstrated that strain M3-R-103T is affiliated with the genus Bifidobacterium, whereas strain C3-R-101T belongs to the genus Blautia. Strain M3-R-103T exhibited the highest ...",Journal of microbiology and biotechnology,2026-May
42198756,Gut Microbiota and Probiotics in Influenza: A Narrative Review of Mechanisms and Emerging Evidence.,"The gut microbiota, often referred to as the ""forgotten organ"", plays an indispensable role in maintaining host physiological metabolism, immune function, and nutrient absorption. Moreover, the gut microbiome serves as a critical biological barrier against viral infections and is increasingly recognized as a potential target to augment antiviral therapies. Recent studies have revealed that microbial ligands and metabolites derived from the gut microbiota are pivotal in modulating respiratory imm...",Viruses,2026-May
42197276,"Combined Probiotic Lactiplantibacillus plantarum ECGC 13110402 and Plant Sterol Supplement May Improve Lipids and Gut Microbiota in Coeliac Adults: A Randomised, Placebo-Controlled Pilot Human Intervention Study.","Evidence suggests that a gluten-free diet may increase the risk of metabolic abnormalities associated with cardiovascular disease in adults with Coeliac Disease (CeD). This 9-week, double-blind, placebo-controlled, randomised pilot study investigated the effects of a combined supplement containing probiotic Lactiplantibacillus plantarum ECGC 13110402 and plant sterols and stanols, on cardiometabolic biomarkers and gut microbiota diversity and composition in adults with CeD and hypercholesterolae...","Molecules (Basel, Switzerland)",2026-May
42197271,"Cold-Adapted Uric Acid-Degrading Lacticaseibacillus paracasei NEFU-6 Application in Kimchi ""Paocai"".","The use of lactic acid bacteria for the management of hyperuricemia has attracted growing interest, whereas the specific emphasis on cold-adapted uric acid-degrading probiotics in the fermentation of traditional foods remains underexplored. In this study, Lacticaseibacillus paracasei NEFU-6 was isolated from Northeastern Chinese Kimchi and efficiently degraded uric acid (UA) at a temperature relevant to food fermentation (15 °C) and under simulated physiological conditions (37 °C). The results s...","Molecules (Basel, Switzerland)",2026-May
42197172,"Structure-Function Correlations of Commercial Fucoidan Extracts: Antioxidant, Antiviral, Antifungal, Antibacterial and Prebiotic Activities.","Fucoidan is a sulfated polysaccharide derived from brown seaweed, reported to possess diverse biological activities that make it a molecule of great interest for nutraceutical and biomedical applications. A significant challenge to its wider implementation is a lack of understanding of the relationship between fucoidan's structural and chemical characteristics with its biological activity. So far, approaches to identifying these relationships have been limited to qualitative comparisons of chemi...","Molecules (Basel, Switzerland)",2026-May
42197097,Effect of Polyphenol Supplementation on Post-Exercise Recovery in Adult Male Soccer Players: A Systematic Review.,"Background/Objectives: Soccer involves high physiological demands that induce neuromuscular fatigue, muscle damage, inflammation, and oxidative stress, impairing recovery between training sessions and competitions. Polyphenols have been proposed as a nutritional strategy to modulate these responses; however, evidence in soccer players is limited and heterogeneous. This systematic review aimed to synthesize the evidence on the effects of polyphenol supplementation on post-exercise recovery in adu...",Nutrients,2026-May
42197058,Astragalus membranaceus Modulates Inflammatory Markers Without Enhancing Muscle Function Following Intensified Resistance Training.,"Background: Astragali radix is a traditional herb known for its antioxidant, anti-inflammatory, and immunomodulatory properties and has gained attention for its potential to support post-exercise recovery. However, the effects of long-term supplementation coupled with resistance training are not well understood. Methods: Twenty-four moderately active participants were recruited and randomly assigned to the Astragali radix supplementation (ASTRA, n = 13) or placebo (PLA, n = 11) group. All partic...",Nutrients,2026-May
42197057,Vitamin B12 Supplementation: Is More Always Better?,"Vitamin B12 supplementation among people without proven deficiency has become popularized, driven by perceptions of (i) frequent underdiagnosis of deficiency, (ii) promotion as a natural enhancer of well-being, and (iii) a favourable safety profile. Here, we examine whether these claims align with current evidence. We present guidance from major health authorities, which advises against routine testing in asymptomatic individuals without risk factors. The prevalence of B12 deficiency varies grea...",Nutrients,2026-May
42197053,Does Intrarectal Administration of Christensenella minuta DSM22607 Impact Body Weight?,"Christensenella minuta (C. minuta) is a promising next-generation probiotic linked to reduced body weight, inhibition of obesogenic processes, and enhanced metabolic profiles. However, the extent and persistence of these effects, particularly under varying dietary conditions, remain uncertain.",Nutrients,2026-May
42197051,Synbiotics as a Microbiome-Based Strategy in Colorectal Cancer.,"Colorectal cancer (CRC) is a multifactorial disease arising from dynamic interactions between gut microbiota, inflammatory processes, metabolic reprogramming, and dysregulated host signaling pathways. Increasing evidence highlights the potential of synbiotics-combinations of probiotics and prebiotics-as promising modulators of these processes. This review explores the mechanisms by which synbiotics influence CRC development and progression, integrating data from preclinical and clinical studies....",Nutrients,2026-May
42197039,The Effects of Colostrum Bovinum Supplementation on Human Body Fat Content and/or Blood Lipid Profile: A Systematic Review of Clinical Trials.,"Bovine colostrum (COL) is widely used in dietary supplements, and previous studies have suggested its potential benefits for immune function, selected clinical conditions, wound healing, and athletic performance. This systematic review analyzed clinical trials published between 2001 and 2025 that investigated the effects of COL on human body fat and blood lipid profiles. The review was conducted in accordance with PRISMA guidelines, and study quality was assessed using Cochrane risk-of-bias tool...",Nutrients,2026-May
