pmid,title,abstract,journal,pub_date
40660571,Bacteria into bloodstream caused by oral probiotics based on whole genome sequencing: A case report.,Bacillus licheniformis and Lactiplantibacillus plantarum are facultative anaerobes and gram-positive bacteria. They are commonly included in probiotic preparations and are administered orally in clinical practice to promote a balanced gut microbiota.,Medicine,2025-Jul
40660502,"Knowledge, attitude, and practice towards osteoporosis and its association with magnesium intake in Jazan, Saudi Arabia: A cross-sectional study.","Osteoporosis results from low bone mass and microstructure and leads to fragility fractures. Nutritional supplements play a vital role in maintaining bone health. However, many people are unaware of the significance of this nutritional supplement, specifically magnesium, in reducing the risk of osteoporosis. Therefore, we aimed to explore the level of knowledge among adults towards osteoporosis and the role of magnesium, their attitudes, and practices towards magnesium supplementation. A cross-s...",Medicine,2025-Jul
40660276,"Efficacy of long-term oral nutritional supplementation with dietary counseling on growth, body composition and bone mineralization in children with or at risk for undernutrition: a randomized controlled trial.","Impaired growth, accompanied by low lean mass and poor bone mineralization in undernourished children, is linked to adverse short- and long-term health outcomes. Oral nutritional supplements (ONS) promote catch-up growth, but their efficacy in improving lean mass and bone mineralization remains uninvestigated. This study aims to compare the efficacy of long-term ONS with dietary counseling (DC) versus DC alone on growth, body composition, bone mineralization, and health outcomes in children with...",Nutrition journal,2025-Jul
40659450,Effect of early sodium supplementation on weight gain of very preterm infants: a randomised controlled trial.,Preterm neonates are at risk of impaired growth. Hyponatraemia in preterm neonates is due to renal immaturity and can lead to growth failure. We aimed to assess the effect of early enteral sodium supplementation on weight gain velocity from birth to 34 weeks postmenstrual age in preterm neonates.,BMJ paediatrics open,2025-Jul
40652167,Comparative genomics analysis of Bacillus altitudinis G03 provides insights into its biocontrol and probiotic traits.,"Bacillus has been gradually applied to human production activities as a new type of biological control agent and probiotic preparation. This study investigates a newly isolated Bacillus altitudinis G03 utilizing whole genome sequencing, comparative genome analysis and in vitro experiments to comprehensively disclose its beneficial traits.",BMC genomics,2025-Jul
40650439,Effects of small sided football and date seed (Phoenix dactylifera) powder supplementation on liver enzymes in inactive college subjects: an interventional study.,"In recent years, the rising prevalence of metabolic disorders and liver dysfunction due to sedentary lifestyles and poor nutrition has become a growing health concern. This study investigates the effects of small sided football (SSF) and date seed powder (DSP) supplementation on liver enzymes, including aspartate aminotransferase (AST), alanine aminotransferase (ALT), alkaline phosphatase (ALP), and the ALT/AST ratio in inactive college subjects.",Journal of the International Society of Sports Nutrition,2025-Dec
40650420,Programmable probiotic consortium employ an oleic acid-inducible system to sense and degrade cholesterol in high-fat diet mice.,"High cholesterol is a major risk factor for cardiovascular disease (CVD), and current treatment strategies primarily focus on inhibiting cholesterol synthesis and reducing cholesterol absorption. Engineered synthetic consortia are emerging as a promising alternative for lowering cholesterol level and improving cardiovascular health. In this study, Escherichia coli Nissle 1917 (EcN) was engineered to express three genes -IsmA, BSH, and BCoAT, individually. The IsmA-expressing strain achieved a 27...",Gut microbes,2025-Dec
40650408,A specifically designed multi-biotic reduces uremic toxin generation and improves kidney function.,"Chronic kidney disease (CKD) is characterized by accumulation of uremic toxins (UTs), such as p-cresyl sulfate and indoxyl sulfate, generated through the transformation of tyrosine and tryptophan by the gut microbiota. Using an ex vivo Simulator of the Human Intestinal Microbial Ecosystem (SHIME) colonized with fecal samples from eight CKD patients or nine healthy volunteers, a higher bacterial generation of p-cresol and indoles post-amino acid enrichment, as well lower basal butyrate levels, in...",Gut microbes,2025-Dec
40650183,Heat-Inactivated Pediococcus acidilactici pA1c®HI Maintains Glycemic Control and Prevents Body Weight Gain in High-Fat-Diet-Fed Mice.,"Heat-inactivated probiotics, also known as postbiotics, have emerged as an alternative to live probiotics, and have been shown to be good therapeutic tools for the management and treatment of metabolic dysfunctions such as obesity and type 2 diabetes (T2D). The present study aimed to assess the anti-obesogenic and anti-diabetic properties of heat-inactivated Pediococcus acidilactici pA1c® (pA1c®HI) in mice fed a high-fat diet (HFD). The animals were given an HFD or HFD enriched with either the p...",International journal of molecular sciences,2025-Jul
40650181,Short-Term Probiotic Colonization Alters Molecular Dynamics of 3D Oral Biofilms.,"Three-dimensional (3D) scaffold systems have proven instrumental in advancing our understanding of polymicrobial biofilm dynamics and probiotic interactions within the oral environment. Among oral probiotics, Streptococcus salivarius K12 (Ssk12) has shown considerable promise in modulating microbial homeostasis; however, its long-term therapeutic benefits are contingent upon successful and sustained colonization of the oral mucosa. Despite its clinical relevance, the molecular mechanisms underly...",International journal of molecular sciences,2025-Jul
40649760,Hesperidin Is a Promising Nutraceutical Compound in Counteracting the Progression of NAFLD In Vitro.,"Non-alcoholic fatty liver disease (NAFLD) is characterized by an accumulation of fat in hepatocytes, and it may progress, under additional triggering factors, to non-alcoholic steatohepatitis (NASH). Effective strategies to counteract this progression are essential, especially considering that at the moment, there is a lack of approved pharmacological therapies. Our previous study showed that the daily consumption of Navelina oranges significantly reduced hepatic steatosis in patients with Metab...",International journal of molecular sciences,2025-Jun
40649724,Gut Microbiota and Liver Health: Meta-Analysis of Bifidobacterium-Containing Probiotics in NAFLD Management.,"Diseases, including cardiovascular disease, type II diabetes, and metabolic syndrome, are leading causes of morbidity and mortality worldwide. Non-alcoholic fatty liver disease (NAFLD) is commonly associated with these conditions through shared pathophysiological mechanisms such as insulin resistance, chronic inflammation, and dyslipidemia. Emerging evidence suggests that probiotic formulations containing Bifidobacterium species may support cardiometabolic health by modulating gut microbiota com...",International journal of molecular sciences,2025-Jun
40649325,"Chemical, Sensory, and Nutraceutical Profiling, and Shelf-Life Assessment of High-Quality Extra Virgin Olive Oil Produced in a Local Area near Florence (Italy).","Consumers are increasingly willing to pay a premium for high-quality extra virgin olive oils (HQ-EVOOs) with specific sensory or nutraceutical properties, and originating from particular botanical or geographical origins. Regarding geographic origin, Italy is one of the main producers, with many local production areas, each characterized by its own distinctive typicity. The aim of this study is the chemical, sensory, and nutraceutical profiling of HQ-EVOO produced over two production years in Mo...","Molecules (Basel, Switzerland)",2025-Jun
40647355,Modulation of Gut Microbial Composition by Lactobacillus delbrueckii subsp. lactis CKDB001 Supplementation in a High-Fat-Diet-Induced Obese Mice.,"Background/Objectives:Lactobacillus delbrueckii subsp. lactis CKDB001 (LL) has demonstrated anti-inflammatory, antioxidant, and lipid-regulatory effects in vitro and in vivo, including attenuation of hepatic steatosis and modulation of lipid metabolism. Given the known interactions between host metabolism and gut microbiota, these findings suggest a potential role for LL in modulating microbial composition under conditions of diet-induced obesity. This study aimed to investigate the microbiome-r...",Nutrients,2025-Jul
40647354,Fermented Milk Supplemented with Sodium Butyrate and Inulin: Physicochemical Characterization and Probiotic Viability Under In Vitro Simulated Gastrointestinal Digestion.,"Background/Objectives: Probiotics are increasingly recognized for their role in managing gastrointestinal disorders through modulation of gut microbiota. Restoring microbial balance remains a therapeutic challenge. Recent strategies combine probiotics, inulin, and sodium butyrate as synergistic agents for gut health. This study aimed to evaluate the effects of milk supplementation with inulin and sodium butyrate on physicochemical properties, sensory characteristics, and the survival of selected...",Nutrients,2025-Jul
40647350,Effects of Prebiotics Inulin and Oat β-Glucan on Colonic Architecture and Hepatic Proteome in Mice with Circadian-Disruption-Aggravated Metabolic Dysfunction-Associated Steatohepatitis.,"Background: Circadian disruption (CD) aggravates metabolic dysfunction-associated steatohepatitis (MASH), but supplementation with prebiotics inulin and oat β-glucan may mitigate its effects. However, their impact on colonic architecture and hepatic proteome remains unclear. Objectives: We aimed to investigate the effects of prebiotics inulin and oat β-glucan on colonic architecture and hepatic proteome in mice with CD-aggravated MASH. Methods: CD was induced by weekly reversal of the light-dark...",Nutrients,2025-Jul
