pmid,title,abstract,journal,pub_date
42165092,A New Food Supplement Product Containing Ergothioneine Protects Against Cyclophosphamide-Induced Primary Ovarian Insufficiency in Rats.,"Primary ovarian insufficiency (POI) is characterized by disrupted estrous cycles, impaired folliculogenesis, oxidative stress, and inflammation. In this study, a cyclophosphamide (CTX)-induced POI rat model was used to evaluate the protective effects of a nutraceutical formula (including ergothioneine, Coenzyme Q10, pyrroloquinoline quinone, hydroxytyrosol, and vitamin E) at different doses. CTX markedly prolonged the estrous cycle, reduced estrus duration, decreased ovarian weight, impaired fol...",Molecular nutrition & food research,2026-May
42164488,Limited effects of short-term dietary L-glutamate supplementation on intestinal morphology of 100 g hybrid striped bass (Morone saxatilis ♀× Morone chrysops ♂).,"The aquaculture industry has been exploring new methods to enhance fish production, including using amino acids as supplements to boost growth and health. L-glutamate (Glu) is one of the most abundant amino acids in both animal and plant protein sources, but it has been considered nutritionally non-essential in fish diets because it can be produced endogenously. We recently reported that dietary supplementation of Glu within a purified amino acid diet increased growth in non-immune challenged hy...",Frontiers in immunology,2026
42161415,"Calcium, vitamin D, or combined supplementation to prevent fractures and falls: systematic review and meta-analysis.","To assess the effect of calcium, vitamin D, or combined supplementation on fractures and falls in adults.",BMJ (Clinical research ed.),2026-May
42160492,Recurrent Drug-Induced Autoimmune-like Hepatitis due to Turmeric Supplementation.,"Drug-induced autoimmune-like hepatitis (DI-ALH) is a rare form of drug-induced liver injury (DILI) that mimics autoimmune hepatitis (AIH). Commonly implicated agents include minocycline, nitrofurantoin, and infliximab, though a wide range of other drugs has been reported. We report a 65-year-old woman with a history of suspected turmeric-induced liver injury six years prior who presented with nausea and painless jaundice two weeks after restarting the same turmeric supplement containing black pe...",Journal of investigative medicine high impact case reports,2026
42160360,Effect of an herbal supplement on quality of life in participants with insomnia: A randomized placebo controlled cross-over pilot trial.,"Insomnia is a common sleep disorder linked to poor quality of life. Patients with insomnia frequently rely on herbal supplements to improve sleep and quality of life; however, most supplements do not undergo rigorous testing to determine their effectiveness. The primary objective of the pilot trial was to test the effectiveness of the herbal supplement on sleep and quality of life.",PloS one,2026
42159818,Healing from the Inside Out: Vitamins and Nutritional Strategies for Complex Regional Pain Syndrome and Chronic Postsurgical Pain.,"Complex regional pain syndrome (CRPS) and chronic postsurgical pain (CPSP) are postoperative outcomes that present with debilitating symptoms for patients. The recovery of patients with these conditions is complicated by the lack of standardized prevention and treatment strategies. Current literature suggests that vitamin C may prevent the development of CRPS. Due to the overlapping proposed mechanisms of CRPS and CPSP, the aim of this review is to summarize the available data on the benefits of...",Current pain and headache reports,2026-May
42159347,Association Between Calcium Supplement Use and Cognitive Impairment in Ageing Women: A Longitudinal Analysis.,"Calcium supplementation is widely used in older adults, but its long-term effects on cognitive function remain unclear. This study assessed the association between pharmacological calcium supplementation and cognitive decline over 7 years in cognitively healthy older women.",Australasian journal on ageing,2026-Jun
42159170,A Probiotic Combination of Limosilactobacillus reuteri and Clostridium butyricum Ameliorates 5-Fluorouracil-Induced Intestinal Mucositis in Rats by Strengthening Barrier Integrity and Modulating Immuno-Microbial Homeostasis.,"5-fluorouracil (5FU)-induced intestinal mucositis significantly limits its clinical utility and compromises patient outcomes. Building on our previous finding that a specific probiotic formulation, consisting of Limosilactobacillus reuteri BCRC 80379 and Clostridium butyricum MIYAIRI 588 (collectively referred to as LCs), mitigated cisplatin-induced mucositis, this study evaluated the prophylactic efficacy and underlying mechanisms of LCs against 5FU-induced mucositis in Wistar rats. Rats were d...",Journal of cellular physiology,2026-May
42159054,Impact of Dietary Supplement Usage on Nutrient Adequacy and the Risk of Nutrient Excess Among Korean Adults.,"The growing popularity of frequent dietary supplements (DS) use raises concerns about DS overconsumption, posing challenges in achieving nutritional balance while avoiding excessive intake. Nonetheless, most studies have compared DS users with non-users without examining specific usage patterns. This study aimed to identify the varying DS usage patterns, frequencies, and associated nutrient adequacy and excess in 9889 Korean adults from the 2019-2020 KNHANES.",Journal of human nutrition and dietetics : the official journal of the British Dietetic Association,2026-Jun
42158917,Effect of probiotics derivatives (postbiotics and metabiotics) on glycemic control in individuals with type 2 diabetes: a randomized clinical trial (DELI_Diab study).,"Probiotics have demonstrated positive effects on obesity and type 2 diabetes (T2D) in various studies. Postbiotics, specifically nonliving bacterial lysates derived from cell walls and DNA, are increasingly recognized as safe, stable, and effective alternatives for improving host metabolic health.",Frontiers in endocrinology,2026
42158825,"Nutritional Supplementation Combined with Exercise for Musculoskeletal Health in Women: A Systematic Review and Meta-Analysis Evaluating Proteins, Amino Acids, and Creatine across Reproductive Stages.","Women experience progressive musculoskeletal deterioration across reproductive stages, with accelerated changes during the menopausal transition. Exercise provides established benefits, but the additive effects of nutritional supplementation strategies, including proteins, amino acids, and related compounds such as creatine, remain uncertain. Previous systematic reviews focused on older adults aged 65 years and above, leaving a knowledge gap regarding women facing unique metabolic challenges rel...",International journal of medical sciences,2026
42158814,"The Effects of a Prebiotic Formula Promoting Akkermansia muciniphila (AKK) on Gut Health: A Single-Centre, Randomised Controlled Trial.","Gut health is closely associated with metabolic homeostasis, and alterations in gut microbiota composition have been linked to inflammation and metabolic disorders. Prebiotics targeting specific taxa, such as Akkermansia muciniphila, have attracted interest for their potential to modulate gut microbiota composition. While preclinical studies have suggested a role for A. muciniphila in gut-related metabolic pathways, clinical evidence supporting its effects on microbiome regulation and metabolic ...",International journal of medical sciences,2026
42158523,"Nanobiotic-Enhanced Probiotics for Targeted Gut Delivery: Mechanisms, Therapeutic Applications, and Translational Challenges.","The gut microbiota plays a pivotal role in maintaining human health by influencing physiological processes such as digestion, immune regulation, and metabolism. However, disruptions in gut microbial balance, or dysbiosis, are associated with numerous disorders. Probiotics have emerged as potential therapeutic agents, but their efficacy is limited by challenges such as low survival during gastrointestinal transit, poor colonization, and lack of targeted delivery. Nanotechnology has recently provi...",International journal of nanomedicine,2026
42154619,Chlorogenic acids and caffeine in commercial green coffee bean extract supplements: quantitative assessment and evidence of mislabelling.,"Green coffee bean extract (GCBE) supplements are widely marketed for weight management, primarily due to their chlorogenic acids (CGAs) and caffeine content. This study evaluated the authenticity and quality of 23 commercial GCBE products by quantifying three major CGA isomers (3-CQA, 4-CQA and 5-CQA) and caffeine using HPLC-DAD. The CGA content ranged from non-detectable to 31.15%, with 5-CQA being predominant. Caffeine levels varied from non-detectable to 3.82%. Notably, two samples labelled a...","Food additives & contaminants. Part A, Chemistry, analysis, control, exposure & risk assessment",2026-Jun
42154358,Nutritional Perspectives on Parkinson's Disease: The Potential Neuroprotective Role of Coconut Derived Supplements.,"This review examines the potential role of coconut-derived nutritional supplements in influencing Parkinson's disease risk and progression by modulating oxidative stress and mitochondrial function. Parkinson's disease is a neurodegenerative disease characterized by the death of dopaminergic neurons, mitochondrial damage, and increased oxidative stress. Nutritional approaches have garnered attention as adjunctive therapeutic strategies.",Current nutrition reports,2026-May
42154040,Comparative Genomics Analysis Reveals the Strain-specific Probiotic Potential and Putative Antimicrobial Peptides of Bifidobacterium breve NCIM 5671.,"Bifidobacterium breve is a dominant member of the infant gut microbiota and is widely recognized for its probiotic attributes, including carbohydrate metabolism, stress tolerance, and pathogen inhibition. In this study, we sequenced the whole genome of B. breve NCIM 5671 to assess its metabolic potential, adaptive traits, safety, and antimicrobial activity. We assembled the genome into 69 contigs totaling 2.41 Mb, with a GC content of 58.5%, and it encodes 2,189 genes. Functional annotation reve...",Current microbiology,2026-May
42153622,Oral Lactobacillus reuteri Combined With Intravenous Lysis-Circuit-Bearing Engineered Bacteria RE Enhances Antitumor Efficacy.,"Engineered bacteria can preferentially colonize hypoxic tumors, but improving efficacy while limiting systemic bacterial burden remains a central challenge. Here, we combined oral Lactobacillus reuteri (LR) with intravenous administration of RE, an engineered Escherichia coli Rosetta strain carrying the quorum-sensing lysis plasmid pTD103-E. This circuit couples LuxI/R-mediated population sensing to expression of the phage lysis gene φX174 E and was designed to enable density-associated bacteria...",Biotechnology journal,2026-May
42152509,Clinical Outcomes of Selenium Supplementation in Hashimoto's Thyroiditis Without Selenium Deficiency: A Large-Scale Retrospective Cohort Study.,"Selenium supplementation has been suggested as a therapeutic option for Hashimoto's thyroiditis, but its effects on thyroid function and other patient-related outcomes remain unclear.","Endocrinology, diabetes & metabolism",2026-May
42152457,Incorporation of Cryptic Plasmid Energetics Improves Genome-Scale Metabolic Predictions in Probiotic E. coli Nissle 1917.,"Escherichia coli Nissle 1917 (EcN) is a well-characterized Gram-negative probiotic distinguished by its unique, strain-specific physiology. Genome-scale metabolic models (GEMs) are powerful tools for elucidating metabolic traits and predicting genotype-phenotype relationships. Although several EcN GEMs have been published, none have explicitly exploited its probiotic physiology. Here, we present a plasmid-specific module that can be incorporated into EcN GEMs, which, for the first time, consider...",Microbial biotechnology,2026-May
42152386,"Probiotics for chronic constipation: A randomized, prospective, placebo-controlled study.","Chronic constipation significantly affects quality of life and is associated with symptoms such as abdominal pain, bloating, and incomplete bowel movements. Conventional treatments often fail to meet patient expectations, necessitating alternative approaches. GutBio Plus, a multispecies probiotic containing Lactobacillus and Bifidobacterium strains, was evaluated for safety and efficacy in managing chronic constipation in an open-label, placebo-controlled clinical trial.",Medicine,2026-May
42149595,High-Dose Vitamin D3 Supplementation During Pregnancy and Test-Based Cognitive Performance at Age 10 Years: A Post Hoc Secondary Analysis of a Randomized Clinical Trial.,"Observational studies have reported associations between pregnancy vitamin D levels and offspring cognition, but no randomized clinical trial (RCT) has investigated the effect of high-dose vitamin D3 supplementation in pregnancy on offspring cognition into middle childhood.",JAMA network open,2026-May
42145279,"Healthcare professionals' knowledge of probiotics, prebiotics, and the gut microbiota - the city of Kénitra, Morocco: A pilot study.","In scientific literature, it is relatively rare to find information on healthcare professionals' current knowledge of probiotics, prebiotics, and gut microbiota.",Roczniki Panstwowego Zakladu Higieny,2026-May
42144851,Meta Analysis of DHA and EPA Supplementation on Cardiovascular Outcomes and Atrial Fibrillation Risk.,"Cardiovascular diseases (CVD) remain to impose a main global burden of morbidity and mortality despite advances in anticipation and treatment. Omega-3 fatty acids, mainly eicosapentaenoic acid (EPA) and docosahexaenoic acid (DHA), have been extensively studied for potential cardioprotective effects, yet their impact on cardiovascular outcomes remains debated due to heterogeneity in formulation, dose, and patient subgroups. This meta-analysis evaluated the effects of EPA and DHA supplementation o...",Pharmacology research & perspectives,2026-Jun
42144810,"Effectiveness, Tolerability, and Acceptance of a Food Supplement in the Management of Non-Illness-Related Hair Loss and Thinning.","Diffuse hair loss and shedding is often managed with food supplements, yet evidence for ingredient combinations is limited. Our exploratory study evaluated a nutritional supplement (Priorin capsules, Bayer) containing millet extract, pantothenic acid (vitamin B5), L-cystine, and biotin (vitamin B7) in healthy subjects with light diffuse hair loss.",Journal of cosmetic dermatology,2026-May
42141930,"Creatine monohydrate for lean mass, strength, and bone density in postmenopausal women: a systematic review and meta-analysis.",Menopause is accompanied by accelerated losses in muscle mass and strength and declining bone density. Whether creatine monohydrate benefits postmenopausal women are uncertain.,Journal of the International Society of Sports Nutrition,2026-Dec
42138288,Activation of the NF-ĸB Signaling Pathway by Lactobacillus plantarum and Lactobacillus casei Through Modulation of TLR4 and DC-SIGN Genes in an Oral Squamous Cell Carcinoma Rat Model.,"The composition of the oral and intestinal microbiota is believed to contribute to the development of oral cancer (OC). The chronic activation of pattern recognition receptors (PRRs) has been linked to the aggressive nature and poor prognosis of various cancers. Therefore, targeting PRRs has emerged as a promising strategy for cancer prevention.","Cancer reports (Hoboken, N.J.)",2026-May
42138280,Evaluation of the effects of probiotic supplementation on the ecology and inflammatory factors of female vaginal flora: a systematic review and meta-analysis.,"This meta-analysis systematically evaluated the effects of probiotic supplementation on vaginal microbiota and inflammatory factors in women. PubMed, Embase, Web of Science, CNKI, and Wanfang were searched from inception to January 2026 for randomized and controlled studies. Outcomes included vaginal pH, Nugent score, and inflammatory cytokines (IL-4, IL-6, IL-10, TNF-α). Fifteen studies were included. Compared with controls, probiotics did not significantly reduce IL-4, IL-6, IL-10, or TNFα lev...",African journal of reproductive health,2026-May
42137196,The impact of egg-based supplementation on child malnutrition in sub-Saharan Africa: a meta-analysis of randomised controlled trials.,"Malnutrition remains a major public health challenge in low- and middle-income countries and disproportionately affecting children under five. Eggs, given their high nutrient density and relative physical or economic accessibility, have been tested for their effect on improving nutritional outcomes in children under five. However, findings from scientific exercises to test the impact of egg-based trials on child growth have not been systhematically pooled and synthesised. Therefore, this meta-an...",Journal of nutritional science,2026
42136670,Probiotic supplementation to mitigate berotralstat gastrointestinal side effects: a multicenter case series from the ITACA network.,"Berotralstat, the first oral plasma kallikrein inhibitor approved for hereditary angioedema (HAE) prophylaxis, may be associated with gastrointestinal (GI) side effects, particularly during the first three months of therapy. Probiotics have been shown to reduce GI disturbances in several conditions. This pilot study described GI tolerability in patients receiving initiation-phase probiotic co-administration alongside berotralstat and explored whether this supportive strategy merits further contr...",Frontiers in immunology,2026
42136363,Levilactobacillus brevis KU15147 Attenuates MIA-Induced Osteoarthritis by Modulating Inflammatory Responses and Cartilage Metabolism.,"This study investigated the protective effects of Levilactobacillus brevis KU15147 on monosodium iodoacetate (MIA)-induced osteoarthritis in rats and inflammatory chondrocyte models. After 10 days of oral administration, osteoarthritis was induced via two intra-articular injections of MIA (50 μl of 60 mg/mL) at 3-day intervals. Experimental groups included normal control (NC), MIA-treated control (C), a positive control treated with indomethacin (PC, 3 mg/kg body weight/day), L. brevis KU15147 l...",Journal of microbiology and biotechnology,2026-May
42136361,Functional Genome Annotation of Lactiplantibacillus pentosus KMU32 Reveals Its Dual Potential as a Starter Culture and Probiotic from Traditional Korean Kimchi.,"This study evaluated the potential of Lactiplantibacillus pentosus KMU32, isolated from kimchi, as both a starter culture for fermented foods and a probiotic candidate by assessing its safety, enzymatic activity, health-promoting properties, and antimicrobial efficacy. Strain KMU32 exhibited susceptibility to seven antibiotics and showed neither hemolytic activity nor biofilm formation, indicating a favorable safety profile. Compared with the reference strain L. pentosus KACC 12428T, KMU32 demon...",Journal of microbiology and biotechnology,2026-May
42136123,"Probiotics Cancer Interaction, Prevention, and Therapy.","Cancer is a significant global health concern and ranks as the second most common cause of death on a worldwide scale. A combination of hereditary and lifestyle variables, such as diet, smoking, alcohol consumption, physical exercise, and the gut microbiota, impacts cancer development. Dysbiosis, an imbalance in gut microorganisms, can promote cancer. Conversely, probiotics have the potential to enhance gut health and restore immunological equilibrium. Prior research has demonstrated that probio...","Immunity, inflammation and disease",2026-May
42133839,Metabolic profiling and biological studies of Aegle marmelos enriched fractions: a potential source for pharmaceuticals and nutraceuticals.,"Aegle marmelos exhibits a diverse spectrum of primary and secondary metabolites with significant therapeutic potential. This study explains a systematic protocol for a comprehensive -assessment of bioactivity, i.e. antihypertensive, antidiabetic and anti-inflammatory of three less studied molecules: Quinic acid, Myo-inositol and 2,4-di-tert-butylphenol in A. marmelos, and their targeted enrichment.",Natural product research,2026-May
42133678,Multimodal anti-Helicobacter pylori effects of Lactobacillus casei HY001: Evidence from in vitro and in vivo studies.,Helicobacter pylori (H. pylori) is a highly pathogenic microorganism that can cause various gastric diseases. Accumulating evidences have demonstrated probiotics' potential in combating H. pylori infections. The aim of this study was to explore the effects and underlying mechanism of Lactobacillus casei (L. casei) HY001 against the gastric inflammation and gastric microbiota alteration induced by H. pylori infection. These results indicated that L. casei HY001 significantly inhibited the growth ...,PloS one,2026
42132366,Synbiotics are Better Than Probiotics and Prebiotics for Use as Nutrition in Growing Rabbits.,"This study evaluated the effects of probiotic, prebiotic and synbiotic supplements-specifically Saccharomyces cerevisiae and Mannan-Oligosaccharide (MOS)-on growth performance, nutrient digestibility and blood parameters in growing rabbits.",Veterinary medicine and science,2026-May
