pmid,title,abstract,journal,pub_date
41901188,Gut Microbiota Changes Following Short-Term Probiotic Supplementation in Older Home Enteral Nutrition Patients.,"Home Enteral Nutrition (HEN) patients, often older adults, are susceptible to gut microbiota dysbiosis and low-grade chronic inflammation (inflammaging), which negatively impacts overall health and intestinal integrity. However, evidence on microbiota-targeted interventions in this population remains limited. The development of targeted nutritional strategies, such as probiotic supplementation, has been proposed to address these age-related changes.",Nutrients,2026-Mar
41901100,"Effect of Alpha-Lipoic Acid, Betaine, and L-Carnitine Supplementation on Gut Microbiota and Obesity Biomarkers in Mice.","Background/Objectives: This exploratory study (n = 6 per group) investigated the associations between supplementation with α-lipoic acid (AL), betaine (BT), and L-carnitine (LC) and gut microbiota composition in a high-fat diet (HFD)-induced obesity mouse model. Methods: Four-week-old male C57BL/6J mice were fed a control diet (10% fat), HFD (60% fat), or HFD supplemented with AL, BT, or LC (300 mg/kg BW/day) for nine weeks. Results: All three compounds were associated with shifts in microbial c...",Nutrients,2026-Mar
41901082,Dietary Bioactives in Alzheimer's Disease: A Critical Appraisal of Clinical Trials and Future Nutritional Strategies.,"Background: Alzheimer's disease (AD) remains a major public health challenge. Observational associations between dietary patterns and reduced dementia risk have prompted investigations of dietary bioactives (DBs) as cognitive nutraceuticals. Methods: This critical narrative review examines interventional trials for nine prominent DBs relevant to AD: docosahexaenoic acid (DHA), curcumin, resveratrol, epigallocatechin gallate (EGCG), nicotinamide riboside (NR), tricaprilin, vitamin E (α-tocopherol...",Nutrients,2026-Mar
41895984,Therapeutic potential of Lactobacillus kefiranofaciens ZW18 postbiotic in alleviating hepatocellular carcinoma.,"Hepatocellular carcinoma (HCC) poses a global public health challenge due to its high mortality rate and poor prognosis. Intestinal flora exerts a crucial influence on its occurrence and development. The modulation of the gut microbiota by probiotics to alleviate cancer has been extensively studied. Postbiotics, derivatives of probiotics, are gaining attention as a novel therapeutic strategy for cancer due to their stability and safety. This study used metabolomics to show that the Lactobacillus...","Food research international (Ottawa, Ont.)",2026-May
41895956,The novel synbiotic (Lacticaseibacillus rhamnosus NKU FL1-11 and galacto-oligosaccharides) alleviates HCA IQ-triggered aging by reprogramming gut microbial metabolism to coordinate the enterohepatic β-glucuronidase activity.,"2-Amino-3-methylimidazo[4,5-f]quinoline (IQ), a nitrogen-containing heterocyclic amine, mainly enters the human body through thermally processed foods and is recognized as a dietary organic pollutant. Although current toxicological studies have focused on the direct health effects of IQ, its pro-gerontic potential remains unknown. In this study, we evaluated the efficacy of a novel synbiotic composed of Lacticaseibacillus rhamnosus NKU FL1-11 and galacto-oligosaccharides against IQ-triggered agi...","Food research international (Ottawa, Ont.)",2026-May
41891174,Effects of Omega-3 Supplementation on Inflammation and Recovery in Sports: A Meta-Analysis.,"Omega-3 polyunsaturated fatty acids (PUFAs) are known to modulate inflammatory signaling and enhance muscle recovery from exercise-induced stress. In this work, a meta-analysis was conducted that adhered to the PRISMA 2020 criteria, incorporating evidence from 41 randomized controlled trials on eicosapentaenoic acid (EPA) and docosahexaenoic acid (DHA) supplementation, all of which had been conducted as evidence between 2011 and 2025 and evaluated the effects of EPA and DHA supplementation on th...",FASEB journal : official publication of the Federation of American Societies for Experimental Biology,2026-Apr
41888432,Modulating microbial intake helps to maintain the gut microbiome diversity.,"The animal gut is home to a myriad of microbes whose diversity has a proven impact on the host's health. Indeed, lower values of this metric often correlate with pathological status. In this context, processes involved in the gut microbiome assembly have been studied in the search for optimal nutritional habits and medical interventions. While the nutritional content of food has been extensively investigated, its microbial content has comparatively received little attention as an ecological driv...",Communications biology,2026-Mar
41875703,Modulation of the gut-lung axis by probiotic VSL#3 alleviates acute lung injury via restricting NETosis in sepsis.,"Acute lung injury (ALI), frequently occurring as an early complication of sepsis, results from pulmonary involvement in systemic inflammation and immune dysregulation. During the onset of sepsis, neutrophils release neutrophil extracellular traps (NETs) to combat infection; however, excessive NETs formation exacerbates lung injury in later stages. In this study, a murine model of cecal ligation and puncture (CLP)-induced ALI was employed. We observed gut microbiota disruption via 16S rRNA sequen...",Biochemical and biophysical research communications,2026-May
41874670,Taurine supplementation and systemic lupus erythematosus in preclinical studies: a systematic review of clinical outcomes and underlying mechanisms.,"Taurine (Tau) is a sulfur-containing amino acid that has therapeutic roles in several diseases, including inflammatory conditions. The involvement of Tau in modulating systemic lupus erythematosus (SLE) autoimmunity has been indicated in preclinical models, but reports are contradictory. This systematic review aimed to summarize current research regarding the potential role of Tau in SLE, to notice knowledge gaps, and to offer suggestions for the way ahead. The literature search was carried out ...",Amino acids,2026-Mar
41873104,Spirulina Supplementation Can Reduce Serum Levels of C-Reactive Protein: A Systematic Review and Meta-Analysis on Randomized Clinical Trials.,"Emerging evidence suggests that Spirulina may reduce inflammation by modulating key cytokines, including C-reactive protein (CRP), tumor necrosis factor-α (TNF-α), and interleukin-6 (IL-6). Accordingly, this study conducted a systematic review and meta-analysis to evaluate the effects of Spirulina supplementation on serum levels of inflammatory mediators in adults aged 18 years and older.",International journal for vitamin and nutrition research. Internationale Zeitschrift fur Vitamin- und Ernahrungsforschung. Journal international de vitaminologie et de nutrition,2026-Feb
41866907,"Comparative Immunomodulatory Profiles of Bifidobacterium animalis subsp. lactis HOM2120 and Bifidobacterium longum subsp. longum HOM1190: Insights from Genomics, In Vitro, and In Vivo Studies.","Bifidobacterium species are widely used as probiotics; yet their strain-specific immunomodulatory mechanisms remain incompletely defined. In this study, we characterized the probiotic properties and immunomodulatory activities of two genetically distinct strains, B. lactis HOM2120, isolated from human milk, and B. longum HOM1190, isolated from infant feces. Genomic analyses revealed strain-specific features associated with environmental resilience and probiotic functionalities, including acid an...",Journal of microbiology and biotechnology,2026-Mar
41860415,Lactobacillus combination alleviates dextran sulfate sodium-induced colitis in Wuzhishan minipigs.,"Inflammatory bowel disease (IBD) poses a grave threat to human health, and minipigs are physiologically more analogous to humans than rodents. Probiotics are widely recognized for their ability to regulate the immune microenvironment and improve barrier function; however, the role of Lactobacillus combination in IBD has not been fully studied. The present study was conducted to investigate the anti-inflammatory effects of Lactobacillus combination (Lactobacillus crispatus, Lactobacillus johnsoni...",Food & function,2026-Apr
41859075,JK5G postbiotics modulate gut microbiota and metabolome to alleviate cancer-related pain: a randomized controlled trial with multi-omics integration.,"Cancer-related pain remains a critical clinical challenge, with existing opioid-based therapies often yielding inadequate relief and significant side effects. This study investigates the therapeutic potential of JK5G postbiotics-a formulation of inactivated Lactobacillus strains and metabolites-in modulating the gut-microbiome-immune axis to alleviate pain in cancer patients.",Frontiers in immunology,2026
41856832,Supplementation with mixed nuts does not improve inflammatory biomarkers or dietary inflammatory potential in post-myocardial infarction: a secondary analysis of the DICA-NUTS trial.,"Systemic inflammation is an independent predictor of cardiovascular events, and nut-enriched diets are often recommended after acute myocardial infarction (AMI). However, the effects of mixed nuts on inflammatory biomarkers in secondary prevention remain unclear. This study evaluated the impact of incorporating mixed nuts into the Brazilian Cardioprotective Diet (DICA Br) on systemic inflammation and dietary inflammatory potential in post-AMI patients.","Nutrition, metabolism, and cardiovascular diseases : NMCD",2026-Jun
41852666,Microencapsulated Akkermansia muciniphila alleviates acute lung injury in juvenile mice by protecting intestinal barrier.,"The gut-lung axis plays a critical role in the pathogenesis of acute lung injury (ALI). While intestinal microbiota, particularly Akkermansia muciniphila (AKK), has been linked to the regulation of ALI in adult murine model, its impact on juvenile hosts, who exhibit heightened susceptibility to lipopolysaccharide (LPS)-induced ALI, remains poorly understood. Moreover, despite microencapsulation enhancing the probiotic gastrointestinal survival and colonization of probiotics, the therapeutic pote...",Frontiers in cellular and infection microbiology,2026
41843167,Probiotic and immune-modulatory capacities of three human gut-derived strains of Parabacteroides distasonis.,"The human gut microbiome harbors diverse beneficial bacteria with potential roles in supporting host health. Parabacteroides distasonis has recently attracted interest as a next-generation probiotic (NGP) candidate; however, functional evidence for human-derived strains remains limited. Here, three human gut-derived P. distasonis strains (B2-S-102, B2-Q-110, and Y3-G-102) were isolated from healthy individuals and characterized using comparative genomics and in vitro functional assays. Species-l...",Archives of microbiology,2026-Mar
41841293,"Effects of the micronutrient Sanopal® (5-hydroxymethyl-2-furfural and α-ketoglutaric acid) on oxygen affinity of hemoglobin, oxygen saturation and exercise responses at altitude.","With increasing altitude, the partial pressure of oxygen and oxygen saturation (SpO2) decrease, reducing physical performance. This study investigates whether the nutritional supplement Sanopal® (5-hydroxymethyl-2-furfural and α-ketoglutaric acid) increases hemoglobin-oxygen affinity and SpO₂ during exercise at moderate altitude.",Journal of the International Society of Sports Nutrition,2026-Dec
41834567,Limosilactobacillus reuteri ATG-F4 Ameliorates Dexamethasone-Induced Muscle Atrophy through Modulation of Gut Microbiota.,"Sarcopenia is a progressive age-related degenerative disorder characterized by the loss of muscle mass, strength, and functional capacity. Although several probiotics have been reported to attenuate muscle atrophy, the underlying mechanisms remain unclear. This study investigated the anti-atrophic potential of Limosilactobacillus reuteri ATG-F4, a human gut-derived bacterium, in a mouse model of dexamethasone (DEX)-induced muscle atrophy. Oral administration of ATG-F4 significantly preserved ske...",Journal of microbiology and biotechnology,2026-Mar
41829973,Nutraceutical Effects of Gastrodiae elata and Coenzyme Q10 on Oxidative Stress and Inflammatory Pathways in an In Vitro Gut-Prostate Axis Model.,"Background/Objectives: Benign prostatic hyperplasia (BPH) is a multifactorial condition associated with androgen imbalance, oxidative stress, and chronic inflammation, leading to growing interest in food-derived bioactive compounds with multitarget activity. This study aimed to investigate the biological effects of a nutraceutical combination of Gastrodiae elata Blume extract and coenzyme Q10 (Q10), focusing on mechanisms relevant to prostate physiological balance using food-relevant in vitro mo...",Nutrients,2026-Feb
41829938,Supplementation with Animal- and Plant-Derived Proteins Modulates the Structure and Predicted Metabolic Potential of the Gut Microbiota in Elite Football Players.,"The primary outcome of this 8-week randomized, controlled, parallel trial was to assess longitudinal shifts in gut microbiota structure and predicted metabolic potential in 45 elite football players following protein supplementation.",Nutrients,2026-Feb
41828592,A Combined Probiotic-Morus alba Strategy Enhances Glucose Homeostasis in an In Vitro Gut-Pancreas-Liver Axis Model: A Preliminary Mechanistic Screening Study.,"Type 2 Diabetes Mellitus (T2DM) is a chronic metabolic disorder linked to gut microbiota dysbiosis and impaired inter-organ metabolic signalling. This study investigated the combined effects of the probiotic Lactiplantibacillus plantarum TJA7 and Mulberry Leaf extract (Morus alba) on cellular processes relevant to T2DM-related metabolic dysfunction. An advanced in vitro gut-pancreas-liver axis model, using Caco-2, EndoC-βH5, and HepG2 cells, was employed under hyperglycemic and oxidative stress ...",International journal of molecular sciences,2026-Mar
41824184,"Prebiotics attenuate depressive-like behavior, neuroinflammation and synaptic plasticity in Parkinson's disease by modulating butyrate-producing gut bacteria.","Parkinson's disease (PD) remains a challenging disease for treatment, which is usually polypharmacological. In addition to motor symptoms, non-motor symptoms such as depression are present in approximately 40% of patients, contributing to the loss of quality of life. In the last two decades, a growing body of evidence has emerged regarding the involvement of the microbiota-gut-brain axis in both PD and depression. Fructooligosaccharides (FOS) and galactooligosaccharides (GOS) are prebiotic fiber...",Inflammopharmacology,2026-Apr
41823995,"Effects of combined dietary fiber and probiotic supplementation on gut microbiota, immune function, and clinical outcomes in patients with advanced colorectal cancer: a retrospective cohort study.","To evaluate the efficacy of a combined intervention of dietary fiber and probiotics on gut microbiota composition, systemic immune response, nutritional status, and long-term prognosis in patients with advanced colorectal cancer (CRC) undergoing conventional therapy.",Supportive care in cancer : official journal of the Multinational Association of Supportive Care in Cancer,2026-Mar
41819877,Ligilactobacillus murinus alleviates binge-eating behavior by restoring serotonin metabolism.,"Overeating disorder (OD) is characterized by recurrent binge eating episodes without compensatory behaviors. It is linked to gut dysbiosis and impaired serotonin (5-HT) metabolism; however, the specific microbial mechanisms driving these neurochemical changes remain poorly understood. To address this research gap, a stress and food restriction-based mouse model that recapitulates key OD phenotypes, including elevated palatable food intake, increased caloric consumption, and heightened food impul...","Food research international (Ottawa, Ont.)",2026-May
41811992,Immunomodulatory effects of Lactiplantibacillus paraplantarum BAL-28-ITTG paraprobiotics and postbiotics.,"Intracellular paraprobiotics (PP) and postbiotics (PB) derived from lactic acid bacteria are being increasingly explored as alternatives to conventional probiotics. We examined the immunomodulatory effects of PP and PB obtained from Lactiplantibacillus paraplantarum BAL-28-ITTG using human intestinal epithelial cell (HIEC-6) and dendritic cell (NHDC) lines. PP and PB were obtained by thermal and thermal-sonication treatments and characterized by scanning electron microscopy, fatty acid profiling...",Letters in applied microbiology,2026-Apr
41798953,Impact of creatine supplementation on inflammation: evidence from a systematic review and meta-analysis of randomized double-blind placebo trials.,"Creatine supplementation is widely recognized for its ergogenic effects on strength and body composition. Recent studies have explored its potential anti-inflammatory properties, particularly in exercise-induced stress and aging-related chronic inflammation. However, results across randomized trials remain inconsistent. This systematic review and meta-analysis aimed to assess the effects of creatine supplementation on inflammatory biomarkers in human populations.",Frontiers in immunology,2026
41798748,Impact of continuous probiotic supplementation on intestinal barrier function and hepatic biomarkers in fulminant liver failure models.,"Fulminant liver failure (FLF) is characterized by sudden hepatocellular necrosis, severe systemic inflammation, and rapid progression to multiorgan failure. Increasing evidence implicates intestinal barrier dysfunction and microbe-associated molecular pattern (MAMP) translocation as key drivers of hepatic injury through gut-liver axis dysregulation. Probiotic-mediated modulation of epithelial integrity and mucosal immunity has shown promise; however, available data in FLF settings remain limited...",Frontiers in cellular and infection microbiology,2026
41796118,Maternal Bacillus probiotic regulates offspring growth and immunity via spleen IGF-1/mTOR and FOXO1/IL-10 pathways.,Administering Bacilli clausii as probiotics during the maternal period may enhance microbial balance and positively impact offspring growth and immune health. This study evaluated the influence of Bacillus given to pregnant mice on the growth and immune development of their male albino offspring at 28 days old. Twenty-four Swiss albino mice (16 females and 8 males) were mated and assigned to four groups. Sixteen pregnant mice were divided into four groups (n = 4/group). The control group receive...,Scientific reports,2026-Mar
41794477,"Beneficial effects of Ribes nigrum L. polyphenols on yogurt: Sensory quality, probiotic proliferation, pathogen inhibition and bioactivity.","Yogurt is a globally popular fermented dairy product with excellent nutritional value. Its well-documented health benefits are predominantly associated with the probiotic strains involved in the fermentation process, which play key roles in gut microbiota modulation and metabolic homeostasis regulation. Concurrently, polyphenols derived from Ribes nigrum L. (RMAP) are likewise recognized for their bioactive potential, particularly their antioxidant and antimicrobial activities. To meet growing c...","Food research international (Ottawa, Ont.)",2026-Apr
41793861,Horse immune response of recombinant Lawsonia intracellularis vaccine: Assessing the immunomodulatory impact of probiotic supplementation.,"Equine proliferative enteropathy (EPE), caused by Lawsonia intracellularis induces intestinal epithelial hyperplasia, resulting in malabsorption, weight loss, colic, and diarrhea. Despite its clinical and economic importance, no equine-specific vaccine is commercially available. Recombinant subunit vaccines are a safe and scalable alternative; however, their immunogenicity often requires improvement. Probiotic supplementation with Bacillus toyonensis may act as an immunomodulatory strategy to po...",Research in veterinary science,2026-Jun
41792960,Anti-Inflammatory and Neuroprotective Potential of Indigenous Lactiplantibacillus Plantarum Strains.,"The anti-inflammatory and neuroprotective potential of probiotic Lactobacillus strains has gained significant attention due to their ability to modulate oxidative stress and inflammation. In this study, two indigenous Lactiplantibacillus plantarum, LpJ5 and LpJ8, were evaluated for their anti-inflammatory and neuroprotective properties to mitigate oxidative stress and enhance cell viability in neuroinflammatory models. Results indicate that LpJ5 significantly upregulated glutathione peroxidase (...",Molecular nutrition & food research,2026-Mar
41778161,Lacticaseibacillus rhamnosus B6 alleviates metabolic dysfunction-associated fatty liver disease by suppressing intestinal LPS synthesis and regulating lipid metabolism.,"Metabolic dysfunction-associated fatty liver disease (MAFLD) has become a global epidemic with an unclear etiology and no effective therapeutic options. Disruption of the gut-liver axis driven by intestinal dysbiosis is closely implicated in MAFLD pathogenesis, making gut microbiota-targeted probiotic interventions promising preventive strategies.",Frontiers in endocrinology,2026
41776946,Lacticaseibacillus paracasei FL5 Inhibits Helicobacter pylori by Regulating Gastric Microbiota and NF-κB Signaling Pathway.,"Helicobacter pylori (H. pylori) infection causes severe gastropathies, and antibiotic resistance calls for alternative therapies. In this study, Lacticaseibacillus paracasei FL5 was the most potent H. pylori antagonist, showing excellent coaggregation (97.93%), high cell surface hydrophobicity (>50%), significant urease inhibition (77.58%), and a 22.00 mm inhibition zone. In vitro, its secreted metabolites induce bacterial lysis and inhibit urease. In vivo, FL5 and IFL5 (inactivated FL5) treated...",Journal of agricultural and food chemistry,2026-Mar
41773190,Effects of probiotic supplementation on immune and inflammatory markers in athletes: an umbrella review and re-analysis of published meta-analyses of randomised controlled trials.,"Intensive training and competition can compromise athletes' immune function and elevate inflammatory responses. Although probiotics are widely studied as a nutritional intervention, existing meta-analyses have reported inconsistent findings regarding their efficacy. This umbrella review and re-analysis aimed to synthesize and evaluate the available evidence on the effects of probiotic supplementation on specific immune and inflammatory markers in athletes.",PeerJ,2026
41764596,Probiotic efficacy of Bacillus amyloliquefaciens TL106 from Tibetan pigs in metabolic syndrome: modulation of gut microbiota and metabolic in sows and suckling piglets.,"Metabolic syndrome disrupts metabolic resilience in periparturient sows and compromises piglet growth. As intestinal microbes govern host energy homeostasis, microbiome-directed feed additives represent a practical solution. We therefore evaluated the Tibetan‑pig isolate Bacillus amyloliquefaciens TL106, previously validated in weanlings for its capacity to alleviate sow-associated metabolic syndrome.",Microbiome,2026-Feb
41763800,"Isomaltooligosaccharide, galactomannan, and Lacticaseibacillus rhanmosus synergistically regulate intestinal immunity through the ""gut-metabolism-immune axis"".","The intestinal immune system is crucial for human health, and its dysfunction can trigger various diseases. Developing efficient and non-toxic immunomodulators like synbiotics has thus gained significant attention. Isomaltooligosaccharide (IMO) and galactomannan (GM) have been proven to have prebiotic properties, but synbiotics formulation based on them and their role in immune regulation are still lacking. This study investigated a novel synbiotics formulation comprising IMO, GM and Lacticaseib...","Food research international (Ottawa, Ont.)",2026-Apr
41762985,KABP-AB-cx13 for the alleviation of airway inflammation in a mouse model triggered by particulate matter 10(PM10) and diesel exhaust particles.,"Given the global burden of air pollutants, as represented by particulate matter (PM) and diesel exhaust particles (DEP) exposure, and a lack of preventive strategies, identifying safe and accessible interventions is of high public health relevance. This study investigated the protective effect of four KABP strains and their combination on airway inflammation in a PM plus DEP (PM10D)-induced respiratory inflammatory process model.",Ecotoxicology and environmental safety,2026-Mar
41761979,Administering Bifidobacterium pseudolongum With Arsenic Trioxide Attenuates Acute Promyelocytic Leukemia in Mice by Restoring Immune Microenvironment and Intestinal Homeostasis.,"Arsenic trioxide (ATO) is a cornerstone of acute promyelocytic leukemia (APL) therapy but induces severe gut microbiota dysbiosis, limiting its efficacy and safety. This study investigated whether adjunctive Bifidobacterium pseudolongum (BP) could mitigate these adverse effects and enhance therapeutic outcomes.",Frontiers in bioscience (Landmark edition),2026-Feb
41760304,Resveratrol Supplementation and its Potential Benefits in Obesity-related Non-communicable Diseases.,"Resveratrol, a polyphenolic compound found in grapes, berries, and peanuts, has been linked to antioxidant, anti-inflammatory, and vasoprotective effects. Yet, evidence from randomized controlled trials (RCTs) remains inconsistent, and the quality, dosage, and cost of commercial resveratrol products vary considerably, raising uncertainty about their true efficacy. A comprehensive synthesis of its effects on obesity-related non-communicable diseases (NCDs) is therefore warranted. Given that obesi...","In vivo (Athens, Greece)",2026
41755562,Efficacy of Sertraline Combined With Intestinal Microecological Therapy in Adolescents With Moderate Depression and Suicidal Ideation and Its Effects on Serum Inflammatory Factors.,"Adolescents with moderate depression and suicidal ideation constitute a high-risk psychiatric population. Major depressive disorder with suicidal ideation in this age group is a disabling psychiatric disorder. Current selective serotonin reuptake inhibitor treatments are limited by their low efficacy rates (approximately 50%-60%) and delayed onset of action. Informed by the gut-brain axis theory, this study aimed to evaluate the synergistic efficacy and anti-inflammatory mechanisms of sertraline...",Actas espanolas de psiquiatria,2026-Feb
