pmid,title,abstract,journal,pub_date
41770401,"Dietary supplementation with allicin enhances growth performance and antioxidant capacity, and reduces gut pathogens and antibiotic resistance genes in Trachidermus fasciatus.","Allicin, a bioactive sulfur compound from garlic known for its antimicrobial and immunomodulatory properties, was evaluated in this study for its effects on growth, antioxidant activity, gut microbiota, and antibiotic resistance genes (ARGs) in Trachidermus fasciatus. Fish were administered allicin at concentrations of 100 mg/kg, 200 mg/kg, and 300 mg/kg. The 200 mg/kg allicin group had significantly higher WGR, LGR, and SGR than the control group. Hepatic SOD and LZM activities were also higher...",Fish physiology and biochemistry,2026-Mar
41769294,Probiotic Strategies for Detoxification of AFM1 in Skim Milk Using Bifidobacterium Lactis and Streptococcus Thermophiles.,"This study was conducted to evaluate the efficacy of Bifidobacterium lactis and Streptococcus thermophilus, both independently and in combination, in detoxifying skim milk contaminated with aflatoxin M1 (AFM1). To achieve this, two concentrations of the bacteria (8 and 10 log CFU/mL) were inoculated into skimmed milk contaminated with three levels of AFM1 (0.1, 0.25, and 0.5 μg/mL) and incubated at two different temperatures (4 and 42°C). High-performance liquid chromatography (HPLC) was employe...",Archives of Razi Institute,2025-Jun
41769022,Prevalence and Perceptions of Dietary Supplement Use Among Nepalese Gym-Users: An Observational Study.,"Dietary supplements are widely used by gym-goers to enhance physical appearance and performance, but their inappropriate use poses potential health risks. This study aimed to assess the patterns, motivations, and knowledge of dietary supplement use among gym users in the Lamjung District of Nepal.",JNMA; journal of the Nepal Medical Association,2025-Apr
41766149,[Effects of probiotics combined with breastfeeding on intestinal colonization and the risk of allergic diseases in newborns delivered by cesarean section: a 5-year follow-up study].,To investigate the effects of probiotics combined with breastfeeding on intestinal colonization and the risk of allergic diseases in cesarean-delivered newborns.,Zhongguo dang dai er ke za zhi = Chinese journal of contemporary pediatrics,2026-Feb
41763800,"Isomaltooligosaccharide, galactomannan, and Lacticaseibacillus rhanmosus synergistically regulate intestinal immunity through the ""gut-metabolism-immune axis"".","The intestinal immune system is crucial for human health, and its dysfunction can trigger various diseases. Developing efficient and non-toxic immunomodulators like synbiotics has thus gained significant attention. Isomaltooligosaccharide (IMO) and galactomannan (GM) have been proven to have prebiotic properties, but synbiotics formulation based on them and their role in immune regulation are still lacking. This study investigated a novel synbiotics formulation comprising IMO, GM and Lacticaseib...","Food research international (Ottawa, Ont.)",2026-Apr
41763784,Comparative study of annealed and heat-moisture treated starch: Structural properties and prebiotic functionality after Lactobacillus plantarum fermentation.,"This study investigated the structural changes and prebiotic potential in hydrothermal modified starches from Chinese yam (Jiaozuo, China), namely annealed (ANN) and heat-moisture treated (HMT) starch, during fermentation by Lactobacillus plantarum. The results demonstrated that the degradation pathway of starch is fundamentally dictated by its pretreatment-induced structure. Native starch (NS) resisted microbial action due to its compact architecture, while ANN starch underwent selective degrad...","Food research international (Ottawa, Ont.)",2026-Apr
41762228,Lactobacillus Taiwanensis Inhibits Gallstone Formation by Regulating Ileal Metabolism.,"In recent years, gut microbiota has been recognized to participate in gallstone formation via the gut-liver axis, yet the specific changes and roles of ileal microbiota remain unclear. This study aims to investigate the effects of microbial communities in different digestive tract segments on the formation of gallstones and the underlying mechanisms. Six-week-old C57BL/6J mice were randomly divided into a lithogenic diet group and a normal diet group. Ileal and colonic contents were collected se...",Current microbiology,2026-Feb
41761990,Effects of Curcumin/Turmeric Supplementation on Kidney Function in Individuals With Diabetes: A Systematic Review and Meta-Analysis of Randomised Controlled Trials.,"Curcumin and turmeric are widely studied for their potential renoprotective effects, but evidence regarding their impact on kidney function in individuals with diabetes remains inconsistent.","Endocrinology, diabetes & metabolism",2026-Mar
41761979,Administering Bifidobacterium pseudolongum With Arsenic Trioxide Attenuates Acute Promyelocytic Leukemia in Mice by Restoring Immune Microenvironment and Intestinal Homeostasis.,"Arsenic trioxide (ATO) is a cornerstone of acute promyelocytic leukemia (APL) therapy but induces severe gut microbiota dysbiosis, limiting its efficacy and safety. This study investigated whether adjunctive Bifidobacterium pseudolongum (BP) could mitigate these adverse effects and enhance therapeutic outcomes.",Frontiers in bioscience (Landmark edition),2026-Feb
41760304,Resveratrol Supplementation and its Potential Benefits in Obesity-related Non-communicable Diseases.,"Resveratrol, a polyphenolic compound found in grapes, berries, and peanuts, has been linked to antioxidant, anti-inflammatory, and vasoprotective effects. Yet, evidence from randomized controlled trials (RCTs) remains inconsistent, and the quality, dosage, and cost of commercial resveratrol products vary considerably, raising uncertainty about their true efficacy. A comprehensive synthesis of its effects on obesity-related non-communicable diseases (NCDs) is therefore warranted. Given that obesi...","In vivo (Athens, Greece)",2026
41760279,Overall Survival of Glioblastoma Patients Treated With a Combination of 7 Micronutrients: A Nutraceutical Trial.,"There is increasing evidence for recognition of nutraceuticals as anti-tumour agents in various cancers. Over the years, anecdotal reports and our laboratory-based research have indicated their promising therapeutic potential for the management of glioblastoma. The aim of this study was to assess the effect of a combination of 7 micronutrients on overall survival of these patients.",Anticancer research,2026-Mar
41760148,"Omega-3 polyunsaturated fatty acid supplementation for muscle health in community-dwelling older adults at high risk of sarcopenia: protocol for a multicentre, randomised, double-blind, placebo-controlled trial.","Sarcopenia imposes a substantial burden on society, while omega-3 polyunsaturated fatty acid (n-3 PUFA) supplementation holds the potential for preventing and treating this condition. This study aims to investigate the efficacy of three different n-3 PUFA supplementation regimens compared with each other and to corn oil placebo intervention on muscle health in community-dwelling older adults at high risk of sarcopenia.",BMJ open,2026-Feb
41759009,Experience of using modern oral iron formulations for the correction of iron deficiency conditions in women of reproductive age.,Aim: To scientifically justify the use of the FERRO-EURIKA™ food supplement as a corrective agent for iron deficiency (ID) in women of reproductive age.,"Wiadomosci lekarskie (Warsaw, Poland : 1960)",2026
41758985,"Chemical Composition, Antimicrobial and Antioxidant Activities of Three Eurasian Wild Allium Species as Potential Ingredient for Nutraceuticals and Foods Supplements.","Continuing our research on food chemistry, we focus on the genus Allium, globally consumed for its flavor, organoleptic properties, and health benefits. These spices produce secondary metabolites with various biological activities, such as cardiotonic, antioxidant, antimicrobial, antiparasitic, and anticarcinogenic effects. We chemically investigated Eurasian wild Allium species: A. schoenoprasum L. (ASCL), A. strictum Schrad (ASTL), and A. splendens Wild. ex Schult (ASWS) using UHPLC/MS analysi...",Chemistry & biodiversity,2026-Mar
41755562,Efficacy of Sertraline Combined With Intestinal Microecological Therapy in Adolescents With Moderate Depression and Suicidal Ideation and Its Effects on Serum Inflammatory Factors.,"Adolescents with moderate depression and suicidal ideation constitute a high-risk psychiatric population. Major depressive disorder with suicidal ideation in this age group is a disabling psychiatric disorder. Current selective serotonin reuptake inhibitor treatments are limited by their low efficacy rates (approximately 50%-60%) and delayed onset of action. Informed by the gut-brain axis theory, this study aimed to evaluate the synergistic efficacy and anti-inflammatory mechanisms of sertraline...",Actas espanolas de psiquiatria,2026-Feb
41754401,Ligilactobacillus agilis LA-V4 Isolated from Vulture Fecal Isolate: A Novel Probiotic Candidate with Broad-Spectrum Antibacterial Activity.,"Vultures are extraordinarily adapted to feed on carrion, providing them with a constant microbiologically hostile environment. This peculiar ecological position has influenced the evolution of their gut microbiota, potentially conferring its uncommon antimicrobial traits and resistance to stress. In this study, we report on the isolation and comprehensive characterization of a lactic acid bacterium strain, identified as Ligilactobacillus agilis, from vulture feces via 16S rRNA gene sequencing. T...","Pathogens (Basel, Switzerland)",2026-Jan
41754227,Short-Term Effects of Broccoli-Derived Glucoraphanin on Recovery from Eccentric Muscle Damage: A Double-Blind Randomized Crossover Study.,"Background/Objectives: Broccoli-derived glucoraphanin (a sulforaphane precursor that activates Nrf2 defenses) may aid repair; however, its short-term effects in humans remain unknown. This study aimed to evaluate whether short-term supplementation with broccoli-derived glucoraphanin improves recovery from exercise-induced muscle damage. We hypothesized that short-term supplementation with broccoli-derived glucoraphanin would attenuate exercise-induced muscle damage and accelerate recovery. Metho...",Nutrients,2026-Feb
41754222,Does Vitamin D Concentration Matter? The Consequential Effects of Serum Vitamin D Concentration and Supplementation on Paediatric Fracture Risk.,"The association between vitamin D status and paediatric fracture risk remains controversial, with inconsistent findings across existing studies. This study aimed to evaluate the relationship between serum 25(OH)D concentrations, vitamin D sufficiency, insufficiency and deficiency, vitamin D supplementation and fracture risk in a large Southeast Asian paediatric cohort.",Nutrients,2026-Feb
41754220,Long-Term Outcomes of Multimodal Prehabilitation with High Protein Oral and HMB Supplementation in Sarcopenic Surgical Patients: The HEROS Study.,"Background: Sarcopenia is associated with adverse surgical outcomes. Recent literature suggested that pre-surgery prehabilitation, nutrition and β-Hydroxy β-methylbutyric acid (HMB) supplementation improve myological and functional outcomes. However, long-term outcomes remain uncertain. Thus, we aimed to analyse findings from the long-term follow-up of surgical patients undergoing oral supplementation and prehabilitation. Methods: A prospective single-centre pilot cohort study was conducted to e...",Nutrients,2026-Feb
41754218,Consumer Perceptions Influence Supplement Choice: A Narrative Review of Clinically Studied Weight-Management Supplements in Obesity.,"Obesity is a major public health problem with a continuously increasing global prevalence and is associated with various chronic diseases and substantial social and economic burdens. As dietary modification and physical activity alone often have limited effectiveness in achieving sustained weight loss, dietary supplements intended for weight reduction are widely used. However, evidence on the efficacy and safety of these supplements is inconsistent, and consumer use intentions tend to be driven ...",Nutrients,2026-Feb
41754217,Therapeutic Potential and Mechanistic Pathways of Plant-Based Supplements and Exercise Training in Blood Pressure Management: An Evidence-Based Review and Research Agenda.,"Hypertension (HTN) remains a leading modifiable risk factor for cardiovascular disease, and non-pharmacological strategies combining exercise training with plant-derived bioactive supplementation are increasingly recognized as promising adjuncts for blood pressure (BP) management. This evidence-based review synthesizes findings from 31 clinical studies investigating selected plant-based supplements with the strongest available clinical evidence, namely beetroot juice (BRJ), green tea (GT), curcu...",Nutrients,2026-Feb
41754214,Current Concepts in Probiotic Safety and Efficacy.,"Background/Objectives: Advances in molecular biology, genetics, and microbiome research have significantly expanded our understanding of probiotic microorganisms and their interactions with human health, stimulating the development of both traditional and next-generation probiotic products. Although probiotics are widely used and generally considered safe for healthy individuals, accumulating evidence indicates that their safety profile varies significantly depending on the strain, dose, host, a...",Nutrients,2026-Feb
41754212,Effectiveness of Whey Protein Supplementation in Weight Loss Interventions for Patients with Obesity: A Systematic Review.,"Background: Obesity is traditionally defined by excess fat mass; however, the preservation of fat-free mass (FFM), particularly skeletal muscle, has gained increasing relevance due to its metabolic, endocrine, and functional roles. Weight loss interventions, including hypocaloric diets, pharmacological treatments, and bariatric surgery, are frequently associated with unintended loss of skeletal mass, increasing the risk of sarcopenic obesity and related complications. Objective: This study aimed...",Nutrients,2026-Feb
41754204,Long-Term Efficacy of Limosilactobacillus reuteri DSM17938 in the Prevention of Functional Abdominal Pain Disorders.,"Pediatric Functional Gastrointestinal Disorders (FGIDs), including infantile colic and constipation, may persist into later childhood and adulthood, sometimes manifesting as functional abdominal pain (FAP). Early exposure to probiotics during critical developmental windows may influence long-term susceptibility to disease.",Nutrients,2026-Feb
41754200,Prebiotics and Synbiotics in Asthma: An Integrative Review of Human Trials and Murine Meta-Analysis.,"Background/Objectives: The objectives of this study were to systematically review the literature on the effects of prebiotics and synbiotics on asthma control, lung function and asthma-associated inflammation from murine and human trials. Methods: A systematic review was performed following the PRISMA guidelines across multiple databases. A meta-analysis was performed on murine trials assessing asthma-associated inflammation and airway hyperresponsiveness, whilst a narrative review of human stud...",Nutrients,2026-Feb
41754192,Disparate Hepatic Mitochondrial and Inflammatory Effects of Ketone Supplements.,"Beta-hydroxybutyrate (BHB) exists as two enantiomers with potentially distinct biological activities. While D-BHB is the physiological form produced during ketogenesis, L-BHB is present in equal amounts in racemic supplements, yet its biological effects remain poorly understood. Additionally, the ketone precursor 1,3-butanediol (BD) is used in some formulations despite limited safety data.",Nutrients,2026-Feb
41754184,Evaluating the Efficacy of Probiotics on Inflammatory Cytokines in Alcoholic Liver Disease: A Focus on IL-6 and IL-10.,"Background: While probiotics may offer therapeutic benefits for alcoholic liver disease (ALD), their impact on inflammatory markers in ALD patients is still uncertain. Objective: This study aims to investigate the effects of probiotic supplementation on inflammatory biomarkers in patients with alcoholic liver disease, particularly examining its role in modulating interleukin-6 (IL-6) levels. Methods: A comprehensive search was performed across PubMed, Embase, and Web of Science to identify rando...",Nutrients,2026-Feb
41754168,Effect of Perioperative Supplementation with Arginine and Omega-3 on Postoperative Complications in Patients Undergoing Gastrointestinal Cancer Surgery: A Pilot Open-Label Randomized Controlled Trial.,"Perioperative immunonutrition, including arginine and omega-3 fatty acids, has been proposed to support postoperative recovery by modulating immune function.",Nutrients,2026-Feb
41754164,Postoperative Monacolin K Supplementation and Lipid Profile After Sleeve Gastrectomy: A Retrospective Comparative Analysis in Women.,"Background: Sleeve gastrectomy (SG) reliably reduces weight and triglycerides, but LDL-C responses are variable. In this retrospective observational study, we evaluated whether adjunctive monacolin K (red yeast rice; 3 mg/day) improves early lipid modulation after SG. Methods: In this single-center retrospective study of women only, 149 patients undergoing SG within the national KOS-BAR program were analyzed in four groups: controls without supplementation (CG, n = 62) and three supplementation ...",Nutrients,2026-Feb
41754157,Best Evidence Summary of Folic Acid Supplementation for Prevention of Neural Tube Defects in Women of Childbearing Age.,To summarize the best evidence regarding folic acid supplementation for preventing neural tube defects (NTDs) in women of childbearing age and to develop a structured evidence summary for guiding clinical practice.,Nutrients,2026-Feb
41754145,Impact of Short-Term Dietary Restriction Combined with Amaranth and Canola Oil Supplementation on Salivary Adipokines in Adults with Obesity.,"Background: Adipose tissue is a crucial endocrine organ, and obesity, due to its associated chronic inflammation and oxidative stress, disrupts adipokine secretion. These adipokines can be detected not only in blood but also in saliva. Dietary changes are a crucial part of managing obesity, encompassing a balanced diet, increased physical activity, and lifestyle modifications. Moreover, adding functional foods like amaranth and canola oils, recognized for their health benefits, may further impro...",Nutrients,2026-Feb
41754142,Almond Supplementation Improves Acne Lesions and Skin Microbial Diversity in Adults with Mild to Moderate Acne Vulgaris.,"This randomized, controlled, parallel-group study was conducted to evaluate the effectiveness of daily almond consumption on acne lesion counts, skin hydration, sebum production, and skin microflora composition in 18-35-year-old young adults with acne vulgaris in Mumbai, India.",Nutrients,2026-Feb
41754134,Phycocyanobilin as a Functional Food-Derived Nutraceutical Candidate for Modulating the RAGE/NOX4 Axis in Neurodegenerative Disorders.,"Background/Objectives: Neurodegeneration associated with diabetes and metabolic dysfunction involves interconnected processes, including advanced glycation end product (AGE)-related signaling, RAGE/NOX4-dependent oxidative stress, dysregulated endoplasmic reticulum (ER) stress, and mitochondrial apoptosis. Phycocyanobilin (PCB), a tetrapyrrolic chromophore of C-phycocyanin, has been proposed to exert pleiotropic cytoprotective effects; however, its actions within glycation-associated neuronal st...",Nutrients,2026-Feb
41754131,"Acute L-Leucine Supplementation and Sprint Exercise Elicit Distinct Appetite and Inflammatory Responses in Persons with Overweight: A Randomized, Counterbalanced, and Crossover Design Study.","Our objective was to evaluate the acute effect of L-leucine supplementation and high-intensity sprint exercise on appetite-controlling neuropeptides and their association with the subjective perception of appetite (SPA), satiety (SPS), food intake, and inflammatory response in overweight participants.",Nutrients,2026-Feb
41754127,"Effects of 8 Weeks of Resistance Training Combined with a High-Protein Diet and Omega-3 Supplementation on Body Composition, Muscular Performance, and Muscle-Related Biomarkers in Overweight Women.","Background: Overweight women are at increased risk of metabolic dysfunction, muscle loss, and reduced physical function during middle age. Resistance training (RT), combined with a high-protein diet and omega-3 supplementation, may help mitigate these risks; however, their combined effects remain unclear. Objective: To examine whether omega-3 supplementation enhances the effects of RT combined with a high-protein diet on body composition, muscular performance, and selected biochemical markers in...",Nutrients,2026-Feb
41754125,Efficacy of Probiotic Treatment in Alcoholic Liver Disease: A Systematic Review of Animal Studies.,"Alcohol-associated liver disease (ALD) is a major cause of chronic liver injury, in which disruption of the gut-liver axis plays a key pathogenic role. Probiotics have been proposed as a potential therapeutic strategy to mitigate alcohol-induced liver damage; however, the preclinical evidence has not been systematically synthesised. This systematic review aimed to evaluate and summarise the hepatoprotective effects of probiotic supplementation in experimental animal models of ALD.",Nutrients,2026-Feb
41754113,Stage-Dependent Metabolic Responses to Oral Nutritional Supplementation in Cancer Cachexia: A Single-Arm Pilot Study.,"Cancer cachexia is a multifactorial syndrome characterized by involuntary weight loss and muscle wasting, leading to impaired quality of life and poor clinical outcomes. Although oral nutritional supplements (ONS) are recommended to support inadequate oral intake during chemotherapy, their effects on underlying metabolic alterations and gut microbiome composition, particularly across different stages of cachexia remain unclear. This single-arm pilot study aimed to evaluate the feasibility and me...",Nutrients,2026-Feb
41754111,"Effects of Heat-Killed Lactobacillus acidophilus IDCC 3302 on Skin Aging Parameters: A Randomized, Double-Blind, Placebo-Controlled Trial in Healthy Adults.","Skin aging is a multifactorial process driven by intrinsic and extrinsic factors. Orally administered postbiotics may support skin homeostasis; however, clinical validation of their efficacy remains limited. In this study, we aimed to examine the effect of oral supplementation with the heat-killed lactic acid bacterium Lactobacillus acidophilus IDCC 3302 (ID-ACT 3302) on skin aging-related markers in healthy adults with periorbital wrinkles.",Nutrients,2026-Feb
41754109,"Taurine Supplementation and Human Heat Tolerance: Mechanisms, Evidence, and Integration with Heat Acclimation, Cooling, and Hydration.","Heat exposure during strenuous exercise increases core temperature and cardiovascular strain, impairing performance and elevating the risk of heat illness. Standard countermeasures include heat acclimation, cooling, and hydration/electrolyte planning. Taurine is a sulfur-containing amino acid present in excitable tissues and widely used as an oral supplement; emerging human trials suggest it can augment thermoregulation, primarily by enhancing eccrine sweating and evaporative heat loss. This nar...",Nutrients,2026-Feb
41754105,Coenzyme Q10 Supplementation Modulates Hepatic Lipidomic Alterations and Attenuates Metabolic Dysfunction-Associated Steatohepatitis in Mice.,"Metabolic dysfunction-associated steatohepatitis (MASH) is a chronic liver disorder with limited effective therapeutic options. Emerging lipidomic studies suggest that alterations in membrane-associated lipids contribute to MASH pathophysiology; however, nutritional interventions capable of modifying these lipid alterations remain poorly defined. This study aimed to investigate the effects of coenzyme Q10 (CoQ) supplementation on hepatic lipidomic remodeling in a methionine- and choline-deficien...",Nutrients,2026-Feb
